EIN,NAME,STREET,CITY,STATE,ZIP,INCOME_AMT,ASSET_AMT
930487624,EASTERN LILY RESEARCH FOUNDATION,PO BOX 907,BROOKINGS,OR,97415-0018,7757,142346
861090663,MERCHANTS EXCHANGE SCHOLARSHIP FUND,200 SW MARKET ST STE L190,PORTLAND,OR,97201-5711,7735,30269
470855368,ISAAC NEWTON BIBLE CODE RESEARCH SOCIETY,1467 SISKIYOU BLVD,ASHLAND,OR,97520-2336,7676,4068
753059316,CRANE AREA SCHOOL EDUCATION FOUNDATION INC,PO BOX 796,CRANE,OR,97732-0796,7643,15118
812416094,COLUMBIA ARTS GUILD,PO BOX 451,COLUMBIA CITY,OR,97018-0451,7625,3320
930907054,BEAR CREEK GREENWAY FOUNDATION,PO BOX 4561,MEDFORD,OR,97501-0181,7599,200345
930792878,UNION COUNTY ECONOMIC DEVELOPMENT CORPORATION,PO BOX 1208,LA GRANDE,OR,97850-6208,7579,1049388
931114472,ALLIES-PEOPLE TO PEOPLE,2124 SE OAK ST,PORTLAND,OR,97214-1607,7504,20051
472001553,DARBY & GRACYS DOG RESCUE,PO BOX 527,SHERWOOD,OR,97140-0527,7440,912
931296528,MACKWORTH-MENDOZA FOUNDTION,701 TERRACE DR,LAKE OSWEGO,OR,97034-4631,7290,496022
931243352,COW CREEK HISTORICAL SOCIETY,PO BOX 310,GLENDALE,OR,97442-0310,7092,291157
342060424,JACKSON COUNTY MASTER FOOD PRESERVER ASSOCIATION,569 HANLEY RD,CENTRAL POINT,OR,97502-1251,7085,18048
300599968,MOLLYS ADOPT A SAILOR,17736 SE MILL ST,PORTLAND,OR,97233-5130,6984,12934
464954487,OAMH INC,106 EAST FOURTH STREET 2ND FLOOR,THE DALLES,OR,97058-1863,6954,24420
930742167,CHETCO VALLEY HISTORICAL SOCIETY,PO BOX 2004,BROOKINGS,OR,97415-0300,6881,159715
270424386,MARJIES FUND,538 2ND ST,LAKE OSWEGO,OR,97034-3129,6809,59805
481295435,MY CHILD FOUNDATION INC,12136 SE BRIE CT,CLACKAMAS,OR,97015-7242,6797,62872
237003556,INTERNATIONAL CHRISTIAN FELLOWSHIP INC,17675 SW FARMINGTON RD PMB 458,BEAVERTON,OR,97007-3248,6760,33297
205379466,U DA MAN,PO BOX 425,SEAL ROCK,OR,97376-0425,6708,6630
815385777,LOWER UMPQUA GEM AND LAPIDARY SOCIETY,100 RIVER BEND RD SPC 117,REEDSPORT,OR,97467-1386,6653,5666
931159949,WILLIAM C & JANI E MCCORMICK FOUNDATION,1980 WILLAMETTE FALLS DRIVE PMB 324,WEST LINN,OR,97068-4668,6628,25485
261446600,CHU FAMILY FOUNDATION,4949 MEADOWS RD STE 600,LAKE OSWEGO,OR,97035-6101,6536,365893
810609839,SANDY GIRLS BASKETBALL FOUNDATION,PO BOX 751,SANDY,OR,97055-0751,6519,4896
930848543,PFLAG PORTLAND,PO BOX 6743,PORTLAND,OR,97228-6743,6380,25781
930815287,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,PO BOX 306,MYRTLE POINT,OR,97458-0306,6335,4897
930765047,OREGON ASSOCIATION OF PUBLIC ACCOUNTANTS SCHOLARSHIP FOUNDATION,1804 NE 43RD AVE,PORTLAND,OR,97213-1404,6328,267333
261491703,CRAIG AND SUSAN NELSON FOUNDATION,3249 NW ONEIL PL,BEND,OR,97703-5425,6279,177611
931324806,OREGON BRAIN FOUNDATION,19260 SW 65TH AVE STE 280,TUALATIN,OR,97062-5708,6277,174724
50601715,FELLOWSHIP ASSOCIATION OF SAINT THERESE,PO BOX 13237,PORTLAND,OR,97213-0237,6063,7441
453985175,MID-WILLAMETTE VALLEY HEALTHY COMMUNITIES INCORPORATED,1495 COMMERCIAL ST NE,SALEM,OR,97301-6403,6000,4382
814000029,COMMISSION FOR ELDER ABUSE AND NEGLECT SPECIALISTS INCORPORATED,2710 SE 141ST AVE,PORTLAND,OR,97236-2976,6000,499
943202187,BETHEL MINISTRY INC,15558 SW BROOKINGS LN,BEAVERTON,OR,97007-6873,5967,23539
237067165,WARD RHODEN ATHLETIC SCHOLARSHIP FUND,2850 NW LON SMITH RD,PRINEVILLE,OR,97754-8162,5929,103487
930954099,VINTAGE TROLLEY INC,1140 SW 11TH AVE,PORTLAND,OR,97205-2491,5881,340690
263479370,HILLSDALE COMMUNITY FOUNDATION,8885 SW CANYON RD STE 212,PORTLAND,OR,97225-3429,5876,18519
462647856,AMERICAN YOUTH FOOTBALL INC,7123 SE 34TH AVE,PORTLAND,OR,97202-8303,5752,222
930699033,ANTIQUE IMPLEMENT SOCIETY INC,2415 PERKINS ST NE,SALEM,OR,97303-9601,5726,309720
931283075,CHANEY FAMILY CHARITABLE FOUNDATION,PO BOX 8858,PORTLAND,OR,97207-8858,5718,217033
320186526,PHILOMATH PUBLIC ART COUNCIL,PO BOX 864,PHILOMATH,OR,97370-0864,5600,8022
412051518,COLUMBIA POODLE CLUB,1969 SE 25TH AVE,PORTLAND,OR,97214-4908,5589,6690
930757370,BLUE MOUNTAIN OLDTIME FIDDLERS ASSOCIATION,966 E BRYAN ST,UNION,OR,97883-9282,5505,74740
473036255,DANCE FOR PARKINSONS OREGON,2426 NE 88TH AVE,PORTLAND,OR,97220-5433,5451,2334
453857833,SILVERTON BIBLE RELEASE TIME,PO BOX 643,SILVERTON,OR,97381-0643,5400,13421
262427326,FRIENDS OF BENTON COUNTY TREATMENT COURTS,PO BOX 2467,CORVALLIS,OR,97339-2467,5383,14132
931258164,SPRINGFIELD RENAISSANCE DEVELOPMENT CORPORATION,PO BOX 841,SPRINGFIELD,OR,97477-0142,5216,2514438
272421262,OREGON MILITARY SUPPORT NETWORK,15 82ND DR STE 221,GLADSTONE,OR,97027-2557,5054,2459
472392210,FEEDING OUR FRIENDS,PO BOX 277,EAGLE CREEK,OR,97022-0277,5050,422
710956226,BANKS COMMUNITY FOUNDATION,PO BOX 355,BANKS,OR,97106-0355,5043,26111
841446872,WILSON-HUMPHREYS FOUNDATION,126 LOOP RD,MYRTLE CREEK,OR,97457-9442,5030,79205
200346455,SPRINGFIELD COMMUNITY PARADE CORPORATION,PO BOX 599,SPRINGFIELD,OR,97477-0101,5025,11392
263625967,CANBY VOLLEYBALL CLUB INC,PO BOX 313,CANBY,OR,97013-0313,5009,10891
300345082,BANDON COMMUNITY SWIMMING POOL DEVELOPMENT CORPORATION,PO BOX 1398,BANDON,OR,97411-1398,5000,380667
812297919,WATER IS WIDE,4003 DILLARD RD,EUGENE,OR,97405-4598,5000,2556
311602160,CASCADE FOOTHILLS LIBRARY,PO BOX 12,DEXTER,OR,97431-0012,4943,121478
931250187,SKELLIGS INC,5300 MEADOWS RD STE 200,LAKE OSWEGO,OR,97035-8225,4886,44127
930875917,DANICAS FOUNDATION INC,1600 COUNTRY CMNS,LAKE OSWEGO,OR,97034-2151,4837,227019
364644543,PACIFIC NORTHWEST LOGGING MUSEUM,3995 BROOKLAKE RD NE,SALEM,OR,97303-9732,4685,320640
460511105,J & W CHARITABLE TR,PO BOX 550,DUNDEE,OR,97115-0550,4535,79635
205820467,JOSEPHINE COUNTY FOSTER PARENTASSOCIATION INC,PO BOX 5509,GRANTS PASS,OR,97527-0509,4222,5056
930977318,MO DUK PAI ASSOCIATION,3207 NE 32ND PL,PORTLAND,OR,97212-2634,4220,13138
821944001,MOUNTAINSIDE WRESTLING CLUB,13035 SW 153RD TER,PORTLAND,OR,97223-0639,4171,87
272151721,PERLAN PROJECT INC,7415 SW HART PL,BEAVERTON,OR,97008-6231,4168,4305879
471340974,AMYS HOUSE TOAST FOR A CURE INC,522 NW HAROLD ST,SUBLIMITY,OR,97385-6806,4020,13147
931030288,COMMUNITY ACTION FOUNDATION OF CENTRAL OREGON INC,2303 SW 1ST ST,REDMOND,OR,97756-7133,4000,2033442
931323700,THREE RIVERS CARE FOR KIDS FOUNDATION INC,PO BOX 4451,SUNRIVER,OR,97707-1451,3998,8060
201234271,SACRED WORKS,750 WILDWIND DR SE,SALEM,OR,97302-3150,3964,5076
421593582,DOC STEWARTS BASEBALL INC,430 SE MAIN ST,ROSEBURG,OR,97470-4925,3939,10930
930922086,COSA FOUNDATION,707 13TH ST SE STE 100,SALEM,OR,97301-4036,3861,1156
931251849,DELTA LAMBDA ALUMNI EDUCATION FUND,4080 SW CHARMING WAY,PORTLAND,OR,97225-2023,3750,262967
931279543,PETERSON FOUNDATION,13456 NW JACKSON QUARRY RD,HILLSBORO,OR,97124-8122,3701,164293
43665932,IAWP FOUNDATION INC,PO BOX 13485,PORTLAND,OR,97213-0485,3672,31514
931313553,HOPE VILLAGE FOUNDATION INC,1535 S IVY ST,CANBY,OR,97013-4334,3670,67043
931323151,MCMINNVILLE PERFORMING ARTS ASSOCIATION,833 NE 11TH ST,MCMINNVILLE,OR,97128-3819,3640,2436
930589575,VILLA NORTH INC,4501 WEST POWELL BLVD,GRESHAM,OR,97030-5095,3603,59043
463581383,OREGON GIVING BACK FUND,10266 SW LANCASTER RD,PORTLAND,OR,97219-6305,3595,1797781
810868870,MICHAEL & DIANE TAKAC FAMILY FOUNDATION,4949 MEADOWS RD STE 400,LAKE OSWEGO,OR,97035-3164,3554,381947
931252622,OREGON CATTLEMENS STEWARDSHIP FUND,1320 CAPITOL STREET NE,SALEM,OR,97301-7896,3535,53677
471253863,HOLLADAY PARK PARTNERSHIP,2201 LLOYD CTR,PORTLAND,OR,97232-1315,3515,71912
814609508,BAILEY PASSION SCHOLARSHIP,8421 SW 56TH AVE,PORTLAND,OR,97219-3228,3514,1
472811695,SCHOOL OF SUCCESS,603 SW 25TH CIR,TROUTDALE,OR,97060-1891,3500,960
821813804,GRANDE RONDE VALLEY FOOTBALL CLUB,PO BOX 3086,LA GRANDE,OR,97850-7086,3483,1156
931294554,HIGHLAND MUSICAL ARTS,7334 SE 34TH AVE,PORTLAND,OR,97202-8308,3459,37600
931230410,LEO ADLER MEMORIAL PARKWAY,1913 MAIN ST,BAKER CITY,OR,97814-3349,3383,58540
464732316,SANDYS HELPING HANDS,33299 SE COLORADO RD,SANDY,OR,97055-8254,3356,8852
911861534,NORTH SIDE UNIT VOLUNTEER AMBULANCE,PO BOX 270,LONG CREEK,OR,97856-0270,3252,40634
931106185,ELDEN P KELLAR SCHOLARSHIP FUND,3560 SE MAPLE ST,HILLSBORO,OR,97123-7451,3202,47740
271150049,CAROUSEL FIGURE SKATING FOUNDATION,PO BOX 1081,SHERWOOD,OR,97140-1081,3200,245350
930877982,GENEALOGICAL SOCIETY OF DOUGLAS COUNTY,1036 SE DOUGLAS AVENUE RM 105B,ROSEBURG,OR,97470-3301,3098,19164
204934658,TOLLGATE HISTORICAL SOCIETY,PO BOX 1046,PENDLETON,OR,97801-0650,3060,3157832
930945857,DOUGLAS COUNTY GAY ARCHIVES,4560 WILLIS CREEK RD,WINSTON,OR,97496-5570,3040,24572
800601286,SAVE THE RIDERS DUNES INC,69487 SHARP RD,NORTH BEND,OR,97459-7769,3029,11514
930728419,JAMES E ITEL EDUCATIONAL TRUST,15651 SW OREGON ST,SHERWOOD,OR,97140-9342,2927,58003
936095992,AGC TEAMSTERS JOINT COUNCIL 37 TRAINING TRUST,PO BOX 4148,PORTLAND,OR,97208-4148,2922,231881
364806858,FRIENDS OF HOSPICE,2075 NE WYATT CT,BEND,OR,97701-7686,2900,3917
261556832,CAMPBELL FAMILY FOUNDATION,4801 SW PATTON RD,PORTLAND,OR,97221-2222,2718,122253
237088099,A ZWEIGEL FOUNDATION,2709 HALLMARK LN,EUGENE,OR,97405-5541,2708,72404
542131988,DEMOCRACYS EDGE INC,10266 SW LANCASTER RD,PORTLAND,OR,97219-6305,2650,324716
261627553,ASHES TO ROSES,1767 12TH STREET 104,HOOD RIVER,OR,97031-9531,2550,460511
814819701,CATALYST ATHLETICS WEIGHTLIFTING,PO BOX 1559,TERREBONNE,OR,97760-1559,2525,1534
931248893,GEORGE AND LAURA KREITZBERG FOUNDATION,2985 RIVER RD S,SALEM,OR,97302-6651,2507,37352
66542543,JOHN & DORIANNE VENATOR CHARITABLE FOUNDATION TR FOR THE ARTS AND ED,12525 SE KNAPP ST,PORTLAND,OR,97236-5020,2498,2762
465710694,JEFFERSON STATE FOUR WHEEL DRIVE ASSOCIATION,PO BOX 2044,WHITE CITY,OR,97503-0044,2470,222
931191742,JACK HOLT FAMILY FOUNDATION,PO BOX 6796,BEND,OR,97708-6796,2250,993
822111662,COY MANOR,PO BOX 542,SHERWOOD,OR,97140-0542,2175,1529
930846229,SCIO HISTORICAL SOCIETY,PO BOX 226,SCIO,OR,97374-0226,2164,196226
931184634,OAK HILL FOUNDATION,86397 ELDON SCHAFER DR,EUGENE,OR,97405-8648,2149,110763
352466584,OUT OF THE SEATS INTO THE STREETS BBQ,1012 BUCHHOLZ CT N,KEIZER,OR,97303-5701,2122,1258
352148520,SOCIETY OF VETERINARY BEHAVIOR TECHNICIANS,10242 NW 109TH AVE,PORTLAND,OR,97231-1024,2120,34099
930684067,RUBY PEAK SPRINKLER ASSOCIATION INC,PO BOX 66,ENTERPRISE,OR,97828-0066,2043,100
611581305,CAST EDUCATION FOUNDATION,PO BOX 10327,PORTLAND,OR,97296-0327,2041,3625
464975664,ALVORD DESERT LABYRINTH SANCTUARY,21755 OBSIDIAN AVE,BEND,OR,97702-9056,2000,9433
464234507,DA TZANG FOUNDATION USA,2539 SE 107TH AVE,PORTLAND,OR,97266-1210,2000,3348
201175828,ROTARY CLUB OF PORT ORFORD COMMUNITY SERVICE FUND,PO BOX 1284,PORT ORFORD,OR,97465-1284,1890,69817
473675170,ONE BEAT DASMESH CHARITABLE HOSPITAL,2185 CHRISTINA ST NW,SALEM,OR,97304-1331,1733,1752
931158097,WILLAMETTE CLINICAL RESEARCH INC,875 OAK ST SE STE 4030,SALEM,OR,97301-3984,1704,71689
813681516,CHRISTOPHERS GIFT,1125 FERRY ST,DAYTON,OR,97114-9752,1675,1675
800524973,TEAM WINTER,2975 MARTINSSON LN S,SALEM,OR,97302-6019,1550,39755
264524646,MID ROGUE FOUNDATION,777 NE 7TH ST,GRANTS PASS,OR,97526-1632,1500,2409
474327780,NATIONAL DENTURIST ASSOCIATION USA BENEVOLENT FUND,PO BOX 2960,FLORENCE,OR,97439-0167,1500,2111
475111027,NORTHWEST JUVENILE DIABETES FOUNDATION,PO BOX 206,MARYLHURST,OR,97036-0206,1443,10177
936152314,ALICE P TEATER TR UA 041282,PO BOX 10,SALEM,OR,97308-0010,1432,516713
731634376,OREGON NETWORK FOR COMPASSIONATE COMMUNICATION,1430 WILLAMETTE ST STE 4,EUGENE,OR,97401-4049,1407,7524
474906390,NORTHWEST SCOTS GUARD,1708 SPRINGHILL DR NW,ALBANY,OR,97321-1587,1400,1967
392031878,TOM WEYERS RVOC MEMORIAL SPORTS SCHOLARSHIP TR,1827 SE PINE ST,PORTLAND,OR,97214-1542,1296,4330
800579794,JOAN VIRGIN AND ARTHUR CLEPPE FOUNDATION,4325 COMMERCE STREET,EUGENE,OR,97402-5467,1245,19255
204549899,EASTERN OREGON LIVESTOCK SHOW FOUNDATION,PO BOX 3230,LA GRANDE,OR,97850-7230,1119,601534
300961862,CASA DE ORACION,3006 ALAMEDA ST NE,SALEM,OR,97301-8601,1103,177
237439847,ANCIENT FREE & ACCEPTED MASONS OF OREGON,C/O JOE D MACKEY 3651 HARMONY LN,ONTARIO,OR,97914-0000,1040,31555
203510876,HISTORIC BAKER CITY CHARITABLE FUND LTD,PO BOX 1074,BAKER CITY,OR,97814-1074,1005,19945
936271849,MORGAN FAMILY FOUNDATION,205 SE SPOKANE ST STE 333,PORTLAND,OR,97202-6495,1000,588
931263338,WILLAMETTE VALLEY DOWN SYNDROME ASSOC,1278 BARNICK RD NE,KEIZER,OR,97303-1705,892,24908
936036227,COQUILLE STUDENT LOAN FUND INC,PO BOX 434,COQUILLE,OR,97423-0434,830,179305
274255274,ON BELAY TY,19696 SUNSHINE WAY,BEND,OR,97702-1984,800,377485
475254029,SONJA LODGE BUILDING ASSOCIATION,710 MCKINLEY ST,EUGENE,OR,97402-2709,750,822528
943349298,NORMAS CHALLENGE,PO BOX 863,KLAMATH FALLS,OR,97601-0046,655,44004
471754298,HILLTOP FOUNDATION,1000 SW VISTA AVE APT 1105,PORTLAND,OR,97205-1141,593,1009643
812333671,MCTD FOUNDATION,1900 NE 3RD ST STE 106 # 316,BEND,OR,97701-3889,564,527
930885744,PORTLAND LUTHERAN ASSOCIATION FOR CHRISTIAN EDUCATION FOUNDATION,521 SW CLAY ST,PORTLAND,OR,97201-5407,533,384792
270197357,COMPASSIONATE GATEHRING,19995 S GREEN MOUNTAIN RD,COLTON,OR,97017-9415,524,2314
931225609,OREGON SYMPHONY FOUNDATION,921 SW WASHINGTON ST STE 200,PORTLAND,OR,97205-2800,520,1
870744370,WILLIAM J BATZER FOUNDATION,150 N ROSS LN,MEDFORD,OR,97501-2218,500,9145
956056000,BILL AND JACKIE CLARK MEMORIAL FOUNDATION,13644 SE SISKIN LN,HAPPY VALLEY,OR,97015-7710,499,198884
911837434,ANNIE M EDLEN FOUNDATION,808 SW 3RD AVE STE 700,PORTLAND,OR,97204-2430,460,240288
753148547,BASHAN FOUNDATION,316 SW WASHINGTON AVE,CORVALLIS,OR,97333-4406,413,522
930502153,MALHEUR POTATO BARGAINING ASSOCIATION,PO BOX 99,ONTARIO,OR,97914-0099,398,294017
200501051,DEWEY WILSON FAMILY CHARITABLE FOUNDATION,3848 MANZANITA HEIGHTS DR,MEDFORD,OR,97504-9025,370,20359
930972921,HISTORIC BAKER CITY INC,PO BOX 1074,BAKER CITY,OR,97814-1074,360,23219
208474298,MORE THAN WORDS FOUNDATION,1101 W JONES CREEK RD,GRANTS PASS,OR,97526-3624,353,840
273150456,CULTIVATING COMMUNITIES,388 STATE ST,SALEM,OR,97301-3866,350,239
931269133,WORLD DIAGNOSTICS INC,3232 NW BAUER WOODS DR,PORTLAND,OR,97229-7021,299,215258
841628762,OREGON STATE FAIR FOUNDATION,2330 17TH ST NE,SALEM,OR,97301-0601,297,31718
936289177,ST LAURENT FAMILY FOUNDATION,975 OAK ST STE 625,EUGENE,OR,97401-3156,211,25345
753066447,GRESHAM-MT HOOD JAZZ ASSOCIATION,PO BOX 226,GRESHAM,OR,97030-0035,204,169
936228665,SALLY MARLIN & R M FOX SCHOLARSHIP FUND,PO BOX 3200,SALEM,OR,97302-0200,201,10584
611656232,ERITREAN CULTURAL CIVIC CENTER OF OREGON,3447 NE 149TH AVE,PORTLAND,OR,97230-4482,200,4505
474629716,NW INSTITUTE OF ASSISTED REPRODUCTION,17399 NW MILLBROOK ST,PORTLAND,OR,97229-7965,200,956
450484346,DISABILITIES RECREATION PROJECT,PO BOX 5141,CENTRAL POINT,OR,97502-0047,198,2693
931249351,VANCE FOUNDATION,2006 16TH AVE,FOREST GROVE,OR,97116-2846,160,629057
930854219,AMERICAN LEGION,PO BOX 21,WILLIAMS,OR,97544-0021,130,5779
930801570,PALLIATIVE CARE SERVICES INC,1620 THOMPSON RD,COOS BAY,OR,97420-2150,100,1
474287703,MARDI SCHNITZER SPITZER FOUNDATION,C/O DELAP 5885 MEADOWS RD NO 200,LAKE OSWEGO,OR,97035-0000,99,231749
911803767,CASCADE HERITAGE FOUNDATION,PO BOX 1180,BEND,OR,97709-1180,96,49579
936031249,OMEGA UPSILON,11433 SW OAK CREEK DR,PORTLAND,OR,97219-8944,89,306752
272404801,DESIGNFORUM PDX INC,805 SW BROADWAY STE 2440,PORTLAND,OR,97205-3317,60,52165
263815821,SLAYDEN COMMUNITY FUND,PO BOX 247,STAYTON,OR,97383-0247,50,12116
266048651,LAWRENCE E TOKARSKI CHARITABLE TR,1011 COMMERCIAL ST NE,SALEM,OR,97301-1049,41,8232
203000153,JERRY AND DONNIS LAUSMANN FOUNDATION,115 WEST STEWART AVENUE,MEDFORD,OR,97501-3607,37,358681
953392440,COMMANDMENT KEEPERS SOCIETY INC,PO BOX 40,GRAND RONDE,OR,97347-0040,37,100609
931001600,MONROE AREA FOUNDATION,PO BOX 3,MONROE,OR,97456-0003,31,55904
208230296,HEALTH MATTERS OF CENTRAL OREGON,1201 NW WALL ST STE 100,BEND,OR,97703-1954,31,19854
200156954,EARHART CHARITABLE FOUNDATION,3140 NE BROADWAY ST,PORTLAND,OR,97232-1813,26,16713
510432788,CENTER FOR ECONOMIC DEVELOPMENT EDUCATION AND RESEARCH,4224 NE HALSEY ST STE 325,PORTLAND,OR,97213-1566,25,33060
260336470,STONERIDGE FOUNDATION,8625 SW CASCADE AVENUE,BEAVERTON,OR,97008-7121,25,15380
900419150,MAXS BLUE BUTTERFLY,0320 SW MONTGOMERY ST,PORTLAND,OR,97201-5175,24,23159
206343276,CASCADIA CONSERVATION TR,PO BOX 999,SISTERS,OR,97759-0999,22,35086
454377765,HELEN B SUTHERLAND FOUNDATION,111 SW 5TH AVE STE 1900,PORTLAND,OR,97204-3612,18,167215
931260293,MARK AND KAREN FOUNDATION WENDT FOUNDATION,3102 FRONT ST,KLAMATH FALLS,OR,97601-1280,16,16329
931104183,MEXICAN-AMERICAN CITIZENS LEAGUE,1461 ARATA WAY,ONTARIO,OR,97914-4505,15,15045
205784148,WENDELL & BETSY WHITE FOUNDATIONINC,8601 SE CAUSEY AVE,PORTLAND,OR,97086-9755,10,411167
936289245,QUANTUM CHARITABLE TRUST,C/O 11040 SW BARBUR BLVD,PORTLAND,OR,97219-0000,10,16257
237279838,AWPPW LOCAL 13 BUILDING CORPORATION,PO BOX 640,TOLEDO,OR,97391-0640,9,236919
331009856,PHILIP AND WANDA ADAMS FOUNDATION,8607 SE CAUSEY AVE APT 250,HAPPY VALLEY,OR,97086-7588,5,7102
412083662,PROFESSIONAL MORTGAGE CORPORATION CHARITABLE FOUNDATION,PO BOX 3078,SALEM,OR,97302-0078,4,3725
931214663,JOE MERCHEP UMPQUA RIVER FOUNDATION INC,PO BOX 2456,ROSEBURG,OR,97470-0511,3,44200
936039865,CLACKAMAS COUNTY MEDICAL EDUCATION FOUNDATION,14539 THAYER RD,OREGON CITY,OR,97045-9322,3,28152
331217152,ROGUE FOUNDATION,1001 SE 9TH AVE,PORTLAND,OR,97214-2306,3,8524
931236922,WILSON-DEAN FAMILY FOUNDATION,126 LOOP RD,MYRTLE CREEK,OR,97457-9442,2,47290
264769434,TANGENT BUSINESS ASSOCIATION,PO BOX 439,TANGENT,OR,97389-0439,2,10453
202033108,MOREY FAMILY FOUNDATION,1536 SW HIGHLAND PKWY,PORTLAND,OR,97221-2630,1,108170
431987552,RADIOLOGY RESEARCH FUND,509 COVEY LN,EUGENE,OR,97401-8848,1,79749
742786643,RABBIT HILL SCHOOL CHARITABLE FOUNDATION,2165 RED OAK DR S,SALEM,OR,97302-9449,1,58153
931263775,OREGON RECYCLING MARKETS DEVELOPMENT CORPORATION,PO BOX 1264,TUALATIN,OR,97062-1264,1,6076
930576772,END TIME FELLOWSHIP INC,1209 N VALLEY VIEW RD,ASHLAND,OR,97520-9306,1,4011
571211027,COQUILLE ROTARY FOUNDATION INC,791 E 2ND ST,COQUILLE,OR,97423-1918,1,2924
261599917,RAMIG FAMILY FOUNDATION,PO BOX 6738,PORTLAND,OR,97228-6738,1,2015
383911918,MOTHER AND THE CHILD INC,13422 GERBERWOOD ST,OREGON CITY,OR,97045-0000,1,1441
270355324,ZOE LINDQUIST FOUNDATION INC,PO BOX 42135,PORTLAND,OR,97242-0135,1,1
471775160,SALAMA ACADEMY,4575 SW 184TH AVE,BEAVERTON,OR,97078-1629,1,1
821179415,INSPIRE PROJECT,14111 SW WAGONER PL,TIGARD,OR,97224-1796,1,1
475249657,DANIEL AND SUE MATTHEWS FOUNDATION,10486 SE RIDGE VIEW RD,PRINEVILLE,OR,97754-8202,1,1
201893556,LACHAPELLE FOUNDATION FOR THE ARTS,PO BOX 6917,PORTLAND,OR,97228-6917,1,1
815215124,GARLINGTON CENTER QALICB,847 NE 19TH AVE STE 100,PORTLAND,OR,97232-2684,0,13382996
451677876,OCHIN PRACTICE SERVICES,1881 SW NAITO PARKWAY,PORTLAND,OR,97201-5195,0,403993
931262611,TREASURE VALLEY PARAMEDICS,1147 SW 4TH AVE,ONTARIO,OR,97914-2129,0,359250
900037690,SERVICE EMPLOYEES INTERNATIONAL UNION,PO BOX 12159,SALEM,OR,97309-0159,0,337479
272202171,LEBANON SKATEPARK COMMITTEE,31479 STOLTZ HILL RD,LEBANON,OR,97355-9201,0,215000
931319640,THE BLOSSER CENTER FOR DYSLEXIA RESOURCES,PO BOX 18082,PORTLAND,OR,97218-0082,0,111869
270614032,WESTERN RAILWAY PRESERVATION SOCIETY,2757 SW MOSS ST,PORTLAND,OR,97219-2507,0,104533
204784224,BANDON ARTS COUNCIL INC,PO BOX 343,BANDON,OR,97411-0343,0,56778
465453562,GALOIS FOUNDATION,421 SW 6TH AVE STE 300,PORTLAND,OR,97204-1622,0,37766
270673016,UPPER KLAMATH WATER USERS ASSOCIATION,19560 SPRAGUE RIVER RD,CHILOQUIN,OR,97624-9607,0,19381
454436394,CSP ALLIANCE INC,520 SW YAMHILL STREET,PORTLAND,OR,97204-1335,0,18027
930862177,EUGENE RESEARCH INSTITUTE,99 W 10TH AVE STE 325,EUGENE,OR,97401-3040,0,10382
810624290,OREGON FOUNDATION FOR VISION AWARENESS,4404 SE KING RD,MILWAUKIE,OR,97222-5282,0,8936
931070640,GRESHAM AREA CHAMBER FOUNDATION,1005 N MAIN AVE STE 101,GRESHAM,OR,97030-5534,0,6166
272615334,COWBOY CROSSFIT,2552 ARROYO RIDGE CT NW,SALEM,OR,97304-4202,0,3883
473811062,NORTH STAR ACTION CENTER,2314 NW SAVIER ST,PORTLAND,OR,97210-2514,0,2317
930923968,LAO AMERICAN FOUNDATION INC,809 NE 116TH CT,PORTLAND,OR,97220-2226,0,991
746395841,DEWIED INTERNATIONAL INC EMPLOYEE WELFARE BENEFIT PLAN TR,PO BOX 10,SEAL ROCK,OR,97376-0010,0,596
455435716,AEROANGELS,1270 SW SPRING ST,MILL CITY,OR,97360-2302,0,500
260331876,HELPFUL HEARTS,20537 BRIGHTENWOOD CIR,BEND,OR,97702-9464,0,283
352358424,CAMBODIA AMERICA MOBILE CLINIC,PO BOX 1913,CLACKAMAS,OR,97015-1913,0,180
453932513,CROOK COUNTY ROTARY FOUNDATION INC,252 NW CLAYPOOL ST,PRINEVILLE,OR,97754-1842,0,177
467059268,OREGON COMMUNITY FOUNDATION TR,1221 SW YAMHILL ST STE 100,PORTLAND,OR,97205-2108,0,100
930213346,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,11105 NE SANDY BLVD,PORTLAND,OR,97220-2579,0,1
931145888,NEIGHBORHOOD BUILDING CORPORATION,257 SW MADISON AVE STE 113,CORVALLIS,OR,97333-4757,0,1
931186426,ACCESS UNLIMITED INC,97833 TITUS LN,BROOKINGS,OR,97415-9409,0,1
931120523,PORTLAND JOBS WITH JUSTICE,1500 NE IRVING ST STE 585,PORTLAND,OR,97232-4208,0,1
931326012,NOBLE QUEST INC,PO BOX 812,TROUTDALE,OR,97060-1085,0,1
760822396,SEI ACADEMY,3920 N KERBY AVE,PORTLAND,OR,97227-1255,0,1
300758898,MAVERICK AQUATICS,PO BOX 1533,GRESHAM,OR,97030-0509,0,1
931242459,SUNRISE ROTARY FOUNDATION OF MCMINNVILLE INC,PO BOX 412,MCMINNVILLE,OR,97128-0412,0,0
810814063,LOVEONE,14816 SE ARISTA DR,MILWAUKIE,OR,97267-2671,0,0
930714387,AMERICAN ASSOCIATION OF ZOO KEEPERS,4001 SW CANYON RD,PORTLAND,OR,97221-2705,0,0
