,EIN,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER
1435323,931166798,,10,3,201712.0,10352.0,85749.0,DESTINY MINISTRIES,PO BOX 6081,ALOHA,OR,,X20,813110.0,97007.0,IN,,199506,41067.0,15,6440.0,6442.0,13748.0,16eofinextractez.dat,201512.0,159605.0,12.0,0.8175596797695049,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
1435324,931166811,,10,3,201712.0,792354.0,51982.0,LIVING DHARMA,1221 SW 10TH AVENUE,PORTLAND,OR,,P50,624190.0,97205.0,IN,,199508,41051.0,15,6440.0,6442.0,926250.0,16eofinextract990.dat,201512.0,39518.0,12.0,0.3379637375829525,P50,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1435326,931166961,,10,3,201712.0,98677.0,142566.0,AMIGOS EYE CARE,2043 COLLEGE WAY,FOREST GROVE,OR,,Q30,813311.0,97116.0,IN,,199511,41067.0,15,6440.0,6442.0,108318.0,16eofinextractez.dat,201512.0,98304.0,12.0,0.5855057903734486,Q30,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
1435328,931167214,,10,3,201709.0,2006397.0,324248.0,DALLAS COMMUNITY FOUNDATION,PO BOX 1001,DALLAS,OR,,T31,813211.0,97338.0,IN,,199603,41053.0,15,7080.0,6442.0,1727496.0,16eofinextract990.dat,201509.0,158997.0,9.0,0.5687112167413861,T31,T,T,PC,PU,T,ZD,S,PU,OT,Y,N
1435331,931167487,,10,3,201709.0,267441.0,412669.0,PRIDE NORTHWEST INC,PO BOX 6611,PORTLAND,OR,,R30,813311.0,97228.0,IN,,199504,41051.0,15,6440.0,6442.0,99503.0,16eofinextract990.dat,201509.0,315262.0,9.0,0.7303011225630984,R30,R,R,PC,PU,R,PB,O,PU,OT,Y,N
1435340,931168567,,10,3,201706.0,711978.0,765566.0,ELDERS IN ACTION,1411 SW MORRISON ST STE 290,PORTLAND,OR,,P81,624120.0,97205.0,IN,,199510,41051.0,15,6440.0,6442.0,413193.0,16eofinextract990.dat,201506.0,569810.0,6.0,0.5710926917197331,P81,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1435355,931170216,,10,3,201712.0,36703.0,71097.0,WESTVIEW YOUTH FOOTBALL ASSOCIATION,3300 NW 185TH AVE,PORTLAND,OR,,N65,713990.0,97229.0,IN,,200001,41067.0,16,6440.0,6442.0,29093.0,16eofinextractez.dat,201512.0,68770.0,12.0,0.1233110891698006,N65,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435360,931170546,,10,3,201706.0,6227596.0,1025693.0,GOOD SHEPHERD COMMUNITY HEALTH FOUNDATION,610 NW 11TH ST,HERMISTON,OR,,E1170,813219.0,97838.0,IN,,199506,41059.0,15,,,4658500.0,16eofinextract990.dat,201506.0,590001.0,6.0,0.4182981319673297,E117,E,E,PC,HE,E,ZA,S,HE,HE,Y,N
1435363,931170796,,10,4,201706.0,5266020.0,2248065.0,MORROW DEVELOPMENT CORPORATION,645 HAGER ST,HEPPNER,OR,,S31,813410.0,97836.0,IN,,199905,41049.0,0,,,2783205.0,core2014co,201506.0,181953.0,6.0,0.21813185903851307,S31,S,S,O,PU,S,PB,O,PU,OT,Y,N
1435365,931171184,BLANCHET,10,3,201706.0,3237680.0,3557721.0,ARCHBISHOP FRANCIS NORBERT BLANCHET SCHOOL,4373 MARKET ST NE,SALEM,OR,,B25,611110.0,97301.0,IN,,199510,41047.0,11,7080.0,6442.0,3377170.0,16eofinextract990.dat,201606.0,3511472.0,6.0,0.7007099922838227,B25,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435368,931171301,,10,3,201712.0,60327.0,302338.0,COQUILLE WATERSHED ASSOCIATION,390 N CENTRAL BLVD,COQUILLE,OR,,C32,813312.0,97423.0,IN,,199602,41011.0,15,,,17017.0,16eofinextract990.dat,201606.0,268496.0,12.0,0.7289878685274394,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1435376,931171601,,10,3,201706.0,728322.0,142043.0,THREE WEST HOUSING,PO BOX 9275,PORTLAND,OR,,L99,624220.0,97207.0,IN,,199505,41051.0,15,6440.0,6442.0,726241.0,16eofinextract990.dat,201606.0,126354.0,6.0,0.5224899568060765,L99,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1435383,931172207,PATHWAYS TO PEACE,10,3,201712.0,2756144.0,202663.0,NORTHWEST TIBETAN CULTURAL ASSOCIATION,PO BOX 20667,PORTLAND,OR,,A23,710000.0,97213.0,IN,,199607,41051.0,16,6440.0,6442.0,2791277.0,16eofinextract990.dat,201512.0,171876.0,12.0,0.9583740912105024,A23,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1435385,931172258,LINCOLN CO HFH OF,10,3,201706.0,767759.0,775622.0,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 1311,NEWPORT,OR,,L20,624229.0,97365.0,IN,,198701,41041.0,15,,,635038.0,core2014pc,201406.0,753256.0,6.0,0.3900790696695909,L20,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1435403,931174394,,10,3,201712.0,738348.0,162553.0,BMA INC 12-12-94,4150 SW MOODY AVE,PORTLAND,OR,,L50,813990.0,97239.0,IN,,199603,41051.0,15,6440.0,6442.0,714868.0,16eofinextract990.dat,201512.0,150804.0,12.0,0.16768637863114444,L50,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1435407,931174506,,20,3,201806.0,369697.0,22804.0,KLAMATH COMMUNITY DEVELOPMENT CORPORATION,2960 MAYWOOD DR UNIT 10,KLAMATH FALLS,OR,,S20,813410.0,97601.0,IN,,199607,41035.0,16,,,443133.0,16eofinextract990.dat,201606.0,36715.0,6.0,0.7079489081304239,S20,S,S,PC,PU,S,PB,O,PU,OT,Y,N
1435409,931174875,,10,6,201806.0,413748.0,243700.0,OREGON ECONOMIC DEVELOPMENT ASSOCIATION,PO BOX 18060,PORTLAND,OR,,S30,813410.0,97301.0,IN,,199601,41047.0,0,7080.0,6442.0,275303.0,16eofinextract990.dat,201506.0,205490.0,6.0,0.31368589888259923,S30,S,S,O,PU,S,PB,O,PU,OT,Y,N
1435410,931174901,,20,3,201712.0,276579.0,28399.0,SHERIFFS OFFICE FOUNDATION OF WASHINGTON COUNTY OREGON,PO BOX 3281,HILLSBORO,OR,,S80,813410.0,97123.0,IN,,199802,41067.0,16,6440.0,6442.0,278586.0,16eofinextract990.dat,201512.0,235691.0,12.0,0.5144964323659865,S80,S,S,PC,PU,S,PB,O,PU,OT,Y,N
1435415,931175815,,20,3,201806.0,118351.0,46204.0,ELMONICA PARENT TEACHER ORGANIZATION,16950 SW LISA CT,BEAVERTON,OR,,B94,813410.0,97006.0,IN,,199603,41067.0,16,6440.0,6442.0,95066.0,16eofinextractez.dat,201506.0,33971.0,6.0,0.2271217379260191,B94,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435416,931175835,,10,4,201712.0,1577840.0,105117.0,PORT OF BANDON ECOMOMIC DEVELOPMENT CORP,PO BOX 1950,BANDON,OR,,L20,624229.0,97411.0,IN,,199607,41011.0,0,,,1591401.0,16eofinextract990.dat,201512.0,104078.0,12.0,0.4352629915489141,L20,L,L,O,HU,L,HS,O,HU,HU,Y,N
1435417,931175944,,10,3,201712.0,646646.0,660302.0,PORTLAND YOUTH SOCCER ASSOCIATION,4840 SW WESTERN AVE STE 700,BEAVERTON,OR,,N64,713990.0,97005.0,IN,,200303,41067.0,16,6440.0,6442.0,402450.0,core2014pc,201506.0,630252.0,12.0,0.4318276564313187,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435421,931176313,,10,3,201706.0,351758.0,577419.0,OREGON STUDENT FOUNDATION,635 NE DEKUM ST,PORTLAND,OR,,B80,611710.0,97211.0,IN,,199508,41051.0,16,6440.0,6442.0,373896.0,16eofinextract990.dat,201506.0,477935.0,6.0,0.8056498875724191,B80,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435428,931176721,,10,4,201712.0,97339.0,1322823.0,THE OREGON LEAGUE OF CONSERVATION VOTERS,321 SW 4TH AVE STE 600,PORTLAND,OR,,C30,813312.0,97204.0,IN,,199510,41051.0,0,6440.0,6442.0,125486.0,16eofinextract990.dat,201512.0,1188994.0,12.0,0.9707403762945916,C30,C,C,O,EN,C,EN,O,EN,OT,Y,N
1435443,931177738,,10,4,201806.0,969776.0,345457.0,SAUVIE ISLAND DRAINAGE IMPROVEMENT COMPANY,34856 E COLUMBIA AVE,SCAPPOOSE,OR,,A60,711100.0,97056.0,IN,,199806,41009.0,0,6440.0,6442.0,619489.0,16eofinextract990.dat,201506.0,256047.0,6.0,0.6753145539036215,A60,A,A,O,AR,A,AR,O,AR,AR,Y,N
1435447,931178086,,10,3,201706.0,56594.0,134766.0,YAMHILL COUNTY CASA PROGRAM,638 NE 5TH ST,MCMINNVILLE,OR,,R28,813311.0,97128.0,IN,,199602,41071.0,15,6440.0,6442.0,92366.0,core2014pc,201506.0,143116.0,6.0,0.4726424397633168,R28,R,R,PC,PU,R,PB,O,PU,OT,Y,N
1435455,931178397,GERMAN INTERNATIONAL SCHOOL,10,3,201706.0,3538795.0,2975386.0,GERMAN-AMERICAN SCHOOL OF PORTLAND,3900 SW MURRAY BLVD,BEAVERTON,OR,,B24,611110.0,97005.0,IN,,199702,41067.0,11,6440.0,6442.0,2888250.0,16eofinextract990.dat,201506.0,2486373.0,6.0,0.30271741795130225,B24,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435456,931178553,,10,3,201709.0,1628041.0,417519.0,COLUMBIA PACIFIC ECONOMIC DEVELOPMENT DISTRICT OF OREGON,PO BOX 534,COLUMBIA CITY,OR,,S20,813410.0,97018.0,IN,,199612,41009.0,15,6440.0,6442.0,1972893.0,16eofinextract990.dat,201509.0,308394.0,9.0,0.05082989473659105,S20,S,S,PC,PU,S,PB,O,PU,OT,Y,N
1435467,931179323,,10,3,201706.0,657618.0,972959.0,PORTLAND STREETCAR INC,1031 NW 11TH AVE,PORTLAND,OR,,S20,813410.0,97209.0,IN,,199705,41051.0,15,6440.0,6442.0,2151035.0,16eofinextract990.dat,201506.0,1472436.0,6.0,0.7245363265953206,S20,S,S,PC,PU,S,PB,O,PU,OT,Y,N
1435476,931180321,OREGON,10,3,201706.0,1069165.0,462139.0,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 11452,PORTLAND,OR,,L20,624229.0,97211.0,IN,,198701,41051.0,15,6440.0,6442.0,1027295.0,16eofinextract990.dat,201606.0,650842.0,6.0,0.24860660498864984,L20,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1435477,931180331,,10,3,201712.0,662483.0,1350580.0,KINSHIP HOUSE,1823 NE 8TH AVE,PORTLAND,OR,,F32,621420.0,97212.0,IN,,199602,41051.0,15,6440.0,6442.0,1054240.0,16eofinextract990.dat,201512.0,1341347.0,12.0,0.6906214533173524,F32,F,F,PC,HE,F,HE,O,HE,HE,Y,N
1435480,931180465,,10,3,201707.0,26238.0,79784.0,TUALATIN YOUTH BASKETBALL ASSOCIATION,PO BOX 803,TUALATIN,OR,,N62,713990.0,97062.0,IN,,199912,41067.0,16,6440.0,6442.0,47081.0,16eofinextractez.dat,201507.0,104356.0,7.0,0.5828116552132855,N62,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435482,931180660,,10,3,201712.0,206261.0,356260.0,SOUTHEAST SOCCER CLUB,PO BOX 82187,PORTLAND,OR,,N64,713990.0,97282.0,IN,,200001,41051.0,16,6440.0,6442.0,123351.0,16eofinextract990.dat,201512.0,292834.0,12.0,0.7881936266123527,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435490,931181563,,20,3,201712.0,57043.0,47989.0,NEW SONG RUSSIAN CHRISTIAN SCHOOL OF MUSIC,11687 NE GLISAN ST,PORTLAND,OR,,A6E,611610.0,97220.0,IN,,199609,41051.0,11,6440.0,6442.0,52263.0,16eofinextractez.dat,201512.0,105381.0,12.0,0.8804864131119832,A6E,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1435493,931181863,CUP,10,3,201712.0,486732.0,712195.0,COMMUNITIES UNITED FOR PEOPLE,1441 SE 122ND AVE STE B,PORTLAND,OR,,R20,813311.0,97233.0,IN,,199509,41051.0,15,6440.0,6442.0,161310.0,16eofinextract990.dat,201512.0,299439.0,12.0,0.8847801131451211,R20,R,R,PC,PU,R,PB,O,PU,OT,Y,N
1435505,931183146,,10,4,201806.0,35216.0,55922.0,WEST HILL ESTATES HOMEOWNERS ASSOCIATION,C/O ACCURACCOUNTS-4380 CHERRY AV NE,KEIZER,OR,,S41,813910.0,97303.0,IN,,199603,41047.0,0,7080.0,6442.0,40902.0,16eofinextractez.dat,201606.0,40574.0,6.0,0.13519647859514072,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
1435508,931183339,,10,3,201806.0,1576549.0,238236.0,FRIENDS OF ESTACADA COMMUNITY CENTER INC,PO BOX 430,ESTACADA,OR,,P1128,813219.0,97023.0,IN,,199608,41005.0,15,6440.0,6442.0,1692065.0,16eofinextract990.dat,201506.0,205101.0,6.0,0.8950345201950595,P112,P,P,PC,HU,P,ZA,S,HU,HU,Y,N
1435511,931183758,,10,3,201712.0,176479.0,186662.0,SONRISE ACADEMY,333 E 12TH ST,THE DALLES,OR,,B20,611110.0,97058.0,IN,,199704,41065.0,11,,,191742.0,16eofinextract990.dat,201512.0,240271.0,12.0,0.005440749027267765,B20,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435516,931184627,,10,3,201712.0,49621.0,51596.0,JACKSON SOCCER CLUB,426 NE 12TH AVE,PORTLAND,OR,,N64,713990.0,97232.0,IN,,200906,41051.0,16,6440.0,6442.0,36671.0,core2014pc,201412.0,51697.0,12.0,0.3156586851152622,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435517,931184634,,20,3,201707.0,110763.0,2149.0,OAK HILL FOUNDATION,86397 ELDON SCHAFER DR,EUGENE,OR,,T50,813219.0,97405.0,IN,,199602,41039.0,15,,2400.0,84031.0,16eofinextractez.dat,201507.0,10240.0,7.0,0.6461130498484577,T50,T,T,PC,PU,T,PB,O,PU,OT,Y,N
1435522,931184934,,10,3,201706.0,46557.0,90450.0,BEAVER ACRES ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION INC,2125 SW 170TH AVE,BEAVERTON,OR,,B94,813410.0,97003.0,IN,,199611,41067.0,16,6440.0,6442.0,46140.0,core2014pc,201506.0,24465.0,6.0,0.08647725337905843,B94,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435524,931185098,LLOYTBA,10,4,201708.0,87331.0,235408.0,LAKE OSWEGO YOUTH TRAVELING BASKETBALL ASSOCIATION INC,PO BOX 2173,LAKE OSWEGO,OR,,N62,713990.0,97035.0,IN,,199811,41005.0,0,6440.0,6442.0,37985.0,core2014co,201408.0,219644.0,8.0,0.7300404197016706,N62,N,N,O,HU,N,HS,O,HU,HU,Y,N
1435526,931185120,,10,3,201706.0,890181.0,1044181.0,CASA OF LANE COUNTY,174 DEADMOND FERRY RD,SPRINGFIELD,OR,,R28,813311.0,97477.0,IN,,199802,41039.0,15,,2400.0,638826.0,16eofinextract990.dat,201506.0,867953.0,6.0,0.10747401136687873,R28,R,R,PC,PU,R,PB,O,PU,OT,Y,N
1435531,931185524,WCAMI,60,3,201712.0,217509.0,98744.0,NAMI OF WASHINGTON COUNTY,18680 SW SHAW ST,ALOHA,OR,,F80,813920.0,97078.0,IN,,199710,41067.0,10,6440.0,6442.0,183135.0,16eofinextractez.dat,201512.0,144053.0,12.0,0.34745180312895585,F80,F,F,PC,HE,F,HE,O,HE,HE,Y,N
1435532,931185531,,10,3,201712.0,117339.0,233186.0,RECREATION INC,PO BOX 507,ASHLAND,OR,,N1132,813219.0,97520.0,IN,,199702,41029.0,15,,4890.0,73060.0,16eofinextract990.dat,201512.0,216586.0,12.0,0.7876322788245789,N113,N,N,PC,HU,N,ZA,S,HU,HU,Y,N
1435536,931186020,,10,3,201710.0,1038287.0,14878265.0,BIRCH COMMUNITY SERVICES INC,17780 NE SAN RAFAEL ST,PORTLAND,OR,,P20,624000.0,97230.0,IN,,199703,41051.0,15,6440.0,6442.0,1463186.0,16eofinextract990.dat,201510.0,14267266.0,10.0,0.13663231524376818,P20,P,P,PC,HU,P,HS,O,HU,HU,Y,N
1435537,931186075,,10,3,201712.0,375284.0,648896.0,OREGON CENTER FOR PUBLIC POLICY,6420 SW MACADAM AVE STE 200,PORTLAND,OR,,J0130,813319.0,97239.0,IN,,200006,41051.0,15,6440.0,6442.0,335328.0,16eofinextract990.dat,201512.0,604165.0,12.0,0.3586022980716612,J013,J,J,PC,HU,J,HS,O,HU,HU,Y,N
1435540,931186118,,20,3,201806.0,0.0,0.0,OREGON FIBROMYALGIA FOUNDATION,PO BOX 19016,PORTLAND,OR,,G50,813212.0,97280.0,IN,,199604,41051.0,16,6440.0,6442.0,11202.0,16eofinextractez.dat,201506.0,4558.0,6.0,0.22318423166411394,G50,G,G,PC,HE,G,HE,O,HE,HE,Y,Y
1435541,931186245,,10,3,201708.0,48205.0,80538.0,DUNDEE PARENT CLUB,140 SW 5TH ST,DUNDEE,OR,,B94,813410.0,97115.0,IN,,199604,41071.0,16,6440.0,6442.0,33579.0,16eofinextractez.dat,201508.0,39834.0,8.0,0.07131057647731354,B94,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435542,931186407,,10,3,201706.0,15089618.0,2014427.0,DESCHUTES BASIN LAND TRUST,210 NW IRVING,BEND,OR,,C34,813312.0,97703.0,IN,,199601,41017.0,15,,,12470091.0,16eofinextract990.dat,201506.0,5132212.0,6.0,0.4868261920272288,C34,C,C,PC,EN,C,EN,O,EN,OT,Y,N
1435543,931186426,,20,3,201806.0,1.0,0.0,ACCESS UNLIMITED INC,97833 TITUS LN,BROOKINGS,OR,,P82,624120.0,97415.0,IN,,199703,41015.0,16,,,11476.0,16eofinextractez.dat,201506.0,59802.0,6.0,0.1911121463222497,P82,P,P,PC,HU,P,HS,O,HU,HU,Y,Y
1435551,931186736,,20,3,201712.0,4424.0,29905.0,LAKE OSWEGO YOUTH FOOTBALL INC,PO BOX 1642,LAKE OSWEGO,OR,,N65,713990.0,97035.0,IN,,199810,41005.0,16,6440.0,6442.0,7624.0,16eofinextractez.dat,201512.0,83271.0,12.0,0.9836510416905118,N65,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435556,931186893,,20,3,201712.0,38658.0,29833.0,PORT ORFORD PUBLIC LIBRARY FOUNDATION INC,PO BOX 294,PORT ORFORD,OR,,B1170,813219.0,97465.0,IN,,199701,41015.0,15,,,62153.0,16eofinextractez.dat,201512.0,68792.0,12.0,0.01525866141463239,B117,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
1435563,931187452,,10,3,201712.0,25575.0,95937.0,COLUMBIA GORGE ECOLOGY INSTITUTE,PO BOX 1104,HOOD RIVER,OR,,U20,541710.0,97031.0,IN,,199603,41027.0,15,,,39368.0,16eofinextractez.dat,201512.0,74594.0,12.0,0.4379034310447303,U20,U,U,PC,PU,U,PB,O,PU,OT,Y,N
1435564,931187474,,10,3,201712.0,405238.0,587981.0,NATIVE FISH SOCIETY INC,813 7TH ST STE 200A,OREGON CITY,OR,,N03,813920.0,97045.0,IN,,199609,41005.0,15,6440.0,6442.0,249058.0,16eofinextract990.dat,201512.0,532336.0,12.0,0.10876075599531664,N03,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435571,931187963,,10,3,201804.0,78080.0,56251.0,ALOHA UNITED SOCCER CLUB,PO BOX 6744,BEAVERTON,OR,,N64,713990.0,97005.0,IN,,201503,41067.0,16,6440.0,6442.0,43872.0,16eofinextractez.dat,201604.0,66636.0,4.0,0.08930100299832043,N64,N,N,PC,HU,N,HS,O,HU,HU,Y,N
1435573,931188307,NPRA,10,6,201712.0,139845.0,277763.0,NORTHWEST PROFESSIONAL RODEO ASSOCIATION INC,35988 S SAWTELL RD,MOLALLA,OR,,N0369,813920.0,97038.0,IN,,199806,41005.0,0,6440.0,6442.0,138482.0,16eofinextract990.dat,201512.0,109399.0,12.0,0.9416011876267956,N036,N,N,O,HU,N,HS,O,HU,HU,Y,N
1435576,931188463,,10,3,201712.0,374497.0,155361.0,OREGON EDUCATION ASSOCIATION FOUNDATION,6900 SW ATLANTA STREET,PORTLAND,OR,,B82,813410.0,97223.0,IN,,199512,41067.0,15,6440.0,6442.0,318234.0,16eofinextractez.dat,201512.0,128835.0,12.0,0.2136558033125341,B82,B,B,PC,ED,B,ED,O,ED,ED,Y,N
1435578,931188551,,1,3,201706.0,751113.0,192071.0,DAY MANAGEMENT EDUCATIONAL FOUNDATION,PO BOX 22169,MILWAUKIE,OR,,B11,813219.0,97269.0,IN,,199609,41005.0,4,6440.0,6442.0,,,,,6.0,0.3711754853912673,B11,B,B,PF,ED,B,ZA,S,ED,ED,Y,N
1435582,931188791,,10,3,201706.0,444455.0,975128.0,FRIENDS OF LINCOLN,1600 SW SALMON ST,PORTLAND,OR,,B1120,813219.0,97205.0,IN,,199904,41051.0,15,6440.0,6442.0,105229.0,16eofinextract990.dat,201506.0,253157.0,6.0,0.005832857464590614,B112,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
1435589,931189853,,10,3,201712.0,2580116.0,227600.0,METZGER PARK APARTMENTS INC,PO BOX 23206,TIGARD,OR,,L80,624229.0,97281.0,IN,,199707,41067.0,16,6440.0,6442.0,2748633.0,16eofinextract990.dat,201512.0,217608.0,12.0,0.4810610275330712,L80,L,L,PC,HU,L,HS,O,HU,HU,Y,N
1435594,931190310,,10,3,201712.0,71668.0,460913.0,WILLAMETTE VALLEY DEVELOPMENT OFFICERS,1220 SW MORRISON ST STE 425,PORTLAND,OR,,I60,541199.0,97205.0,IN,,199602,41051.0,16,6440.0,6442.0,72321.0,16eofinextract990.dat,201512.0,454278.0,12.0,0.31815116984045866,I60,I,I,PC,HU,I,HS,O,HU,HU,Y,N
1435607,931190983,,10,3,201806.0,20167613.0,4303489.0,LIBRARY FOUNDATION INC SERVING THE PEOPLE OF MULTNOMAH COUNTY,620 SW 5TH AVE STE 1025,PORTLAND,OR,,B1170,813219.0,97204.0,IN,,199603,41051.0,15,6440.0,6442.0,18105490.0,16eofinextract990.dat,201606.0,2768371.0,6.0,0.16130450131239604,B117,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
1435609,931191043,,10,3,201708.0,96552.0,124497.0,WALDORF TEACHER TRAINING EUGENE,3976 OAK ST,EUGENE,OR,,B50,611310.0,97405.0,IN,,199603,41039.0,16,,2400.0,73542.0,16eofinextractez.dat,201508.0,120222.0,8.0,0.7916719592313991,B50,B,B,PC,ED,BH,ED,O,BH,ED,Y,N
1435614,931191224,,1,3,201708.0,172383.0,77972.0,NICOLI FOUNDATION,PO BOX 2401,LAKE OSWEGO,OR,,T99,813219.0,97062.0,IN,,199602,41067.0,4,6440.0,6442.0,,,,,8.0,0.1956124125933686,T99,T,T,PF,PU,T,ZF,S,PU,OT,Y,N
1435618,931191371,,10,3,201706.0,321383.0,363570.0,LINCOLN HIGH SCHOOL FOUNDATION INC,1600 SW SALMON ST,PORTLAND,OR,,B1125,813219.0,97205.0,IN,,199612,41051.0,15,6440.0,6442.0,255321.0,16eofinextract990.dat,201506.0,307206.0,6.0,0.8699515079464226,B112,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
1435619,931191426,,10,3,201712.0,1329332.0,105100.0,CHILOQUIN VISIONS IN PROGRESS,PO BOX 204,CHILOQUIN,OR,,G41,813212.0,97624.0,IN,,199605,41035.0,15,,,1435843.0,16eofinextract990.dat,201512.0,129491.0,12.0,0.9353479273848788,G41,G,G,PC,HE,G,HE,O,HE,HE,Y,N
1435622,931191688,,10,3,201712.0,153586.0,87541.0,CHILDRENS MUSEUM OF EASTERN OREGON,400 S MAIN ST,PENDLETON,OR,,A52,712110.0,97801.0,IN,,199605,41059.0,15,,,168088.0,16eofinextract990.dat,201512.0,110764.0,12.0,0.08425918850390124,A52,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1435624,931191742,HOLT HEIDI U TTEE,1,3,201712.0,993.0,2250.0,JACK HOLT FAMILY FOUNDATION,PO BOX 6796,BEND,OR,,T20,813211.0,97708.0,IN,,199604,41017.0,4,,,,,,,12.0,0.3856805919584121,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
1435626,931191794,,10,3,201712.0,1623226.0,3554730.0,RINEHART CLINIC,230 ROWE RD,WHEELER,OR,,E32,621498.0,97147.0,IN,,199511,41057.0,16,,,1008448.0,16eofinextract990.dat,201512.0,2876761.0,12.0,0.5239673348105917,E32,E,E,PC,HE,E,HE,O,HE,HE,Y,N
1435629,931191941,,1,3,201712.0,5246037.0,1379580.0,MERRILL FAMILY FOUNDATION INC,17952 SW PARRISH LN,SHERWOOD,OR,,B82,813410.0,97140.0,IN,,199604,41067.0,4,6440.0,6442.0,,,,,12.0,0.7813412832163621,B82,B,B,PF,ED,B,ED,S,ED,ED,Y,N
1435630,931191997,,1,3,201806.0,897105.0,310586.0,SILVEY FAMILY FOUNDATION,24397 SW VALLEY VIEW RD,WEST LINN,OR,,B82,813410.0,97062.0,IN,,199609,41067.0,4,6440.0,6442.0,,,,,6.0,0.5243570937280521,B82,B,B,PF,ED,B,ED,S,ED,ED,Y,N
1435632,931192100,,10,3,201706.0,13699934.0,4098406.0,ASIAN HEALTH & SERVICE CENTER,9035 SE FOSTER RD,PORTLAND,OR,,E20,622110.0,97202.0,IN,,199804,41051.0,15,6440.0,6442.0,7392455.0,16eofinextract990.dat,201606.0,7762132.0,6.0,0.9066704421084149,E20,E,E,PC,HE,EH,HE,O,EH,HE,Y,N
1435633,931192140,,10,12,201709.0,47108943.0,214170995.0,PACIFIC NORTHWEST GENERATING COOPERATIVE,711 NE HALSEY NO 200,PORTLAND,OR,,W80,221000.0,97232.0,IN,,200007,41051.0,0,6440.0,6442.0,40079042.0,16eofinextract990.dat,201509.0,180635289.0,9.0,0.2268754542976021,W80,W,W,O,PU,W,PB,O,PU,OT,Y,N
1435635,931192255,,1,3,201712.0,45185.0,32285.0,HESTIA GAEA FOUNDATION,203 NE IVY ST,PORTLAND,OR,,E70,621999.0,97214.0,IN,,199609,41051.0,3,6440.0,6442.0,,,,,12.0,0.08364642003308775,E70,E,E,PF,HE,E,HE,O,HE,HE,Y,N
1435640,931192718,NEZ PERCE TRAIL INTERPRETIVE CENTER,10,3,201712.0,1416356.0,241830.0,WALLOWA BAND NEZ PERCE TRAIL INTERPRETIVE CENTER INC,PO BOX 15,WALLOWA,OR,,A23,710000.0,97885.0,IN,,199606,41063.0,15,,,1417466.0,16eofinextract990.dat,201512.0,221769.0,12.0,0.5326031425297088,A23,A,A,PC,AR,A,AR,O,AR,AR,Y,N
1435642,931192772,,1,3,201805.0,357251.0,54770.0,MILES WENDELL MOORE AND GERALDINE MOORE SCHOLARSHIP FUND & IRREV LIV,PO BOX 547,MERRILL,OR,,B82,813410.0,97633.0,IN,,199603,41035.0,4,,,,,,,5.0,0.8673744545581709,B82,B,B,PF,ED,B,ED,S,ED,ED,Y,N
