,org_id,or_org,related_id,related_name
4988,930992727,0,911197626,HARRISON MEDICAL CENTER FOUNDATION
4989,930992727,0,760761782,HEALTHCARE AND WELLNESS FOUNDATION
4990,930992727,0,910712166,HIGHLINE MEDICAL CENTER
4991,930992727,0,421323808,HOUSE OF MERCY
4992,930992727,0,611029768,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC
4993,930992727,0,611352729,KENTUCKYONE HEALTH MEDICAL GROUP INC
4994,930992727,0,611029769,KENTUCKYONE HEALTH INC
4995,930992727,0,410758434,LAKEWOOD HEALTH CENTER
4996,930992727,0,411893795,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION
4997,930992727,1,930821381,LINUS OAKES INC
4998,930992727,0,820558836,LISBON AREA HEALTH SERVICES
4999,930992727,0,820563768,LUFKIN VISION ACQUISITIONS
5000,930992727,0,742761145,MADISON ST JOSEPH HEALTH CENTER
5001,930992727,0,610654635,MADONNA MANOR INC
5002,930992727,0,621839548,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC
5003,930992727,0,620532345,MEMORIAL HEALTH CARE SYSTEM INC
5004,930992727,0,30417049,MEMORIAL HEALTH PARTNERS FOUNDATION INC
5005,930992727,0,750755367,MEMORIAL HEALTH SYSTEM OF EAST TEXAS
5006,930992727,0,760436439,MEMORIAL MEDICAL CENTER - LIVINGSTON
5007,930992727,0,752663904,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE
5008,930992727,0,752721155,MEMORIAL MULTISPECIALTY ASSOCIATES
5009,930992727,0,752492741,MEMORIAL SPECIALTY HOSPITAL
5010,930992727,0,426076069,MERCY AUXILIARY OF CENTRAL IOWA
5011,930992727,0,421193699,MERCY CLINICS INC
5012,930992727,0,421511682,MERCY COLLEGE OF HEALTH SCIENCES
5013,930992727,0,237358794,MERCY FOUNDATION OF DES MOINES IA
5014,930992727,1,936088946,MERCY FOUNDATION INC
5015,930992727,0,421461064,MERCY HEALTH CARE FOUNDATION
5016,930992727,0,450435338,MERCY HEALTHCARE FOUNDATION
5017,930992727,0,421178204,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS
5018,930992727,0,450227012,MERCY HOSPITAL OF DEVILS LAKE
5019,930992727,0,352367360,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION
5020,930992727,0,450226553,MERCY HOSPITAL OF VALLEY CITY
5021,930992727,0,450231183,MERCY MEDICAL CENTER
5022,930992727,0,420680308,MERCY MEDICAL CENTER - CENTERVILLE
5023,930992727,0,421470935,MERCY MEDICAL CENTER - NEWTON DBA SKIFF MEDICAL CENTER
5024,930992727,1,930386868,MERCY MEDICAL CENTER INC
5025,930992727,0,450381803,MERCY MEDICAL FOUNDATION
5026,930992727,0,392031968,NEBRASKA HEART HOSPITAL
5027,930992727,0,450439894,North Central Health Care Alliance dba PrimeCare Health Group
5028,930992727,0,450231675,OAKES COMMUNITY HOSPITAL
5029,930992727,0,710966606,OAKES COMMUNITY HOSPITAL FOUNDATION
5030,930992727,0,752493116,PINEYWOODS MEDICAL DEVELOPMENT CORP
5031,930992727,0,341658625,PROVIDENCE CARE CENTER
5032,930992727,0,341826099,PROVIDENCE CARE CENTERS
5033,930992727,0,341896807,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION
5034,930992727,0,841234295,PUEBLO STEPUP
5035,930992727,0,911170040,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE
5036,930992727,0,841183335,SET OF COLORADO SPRINGS INC
5037,930992727,0,222876836,SAINT CLARE'S COMMUNITY CARE INC
5038,930992727,0,222502997,SAINT CLARE'S FOUNDATION INC
5039,930992727,0,223639733,SAINT CLARE'S HEALTH SERVICES INC
5040,930992727,0,223319886,SAINT CLARE'S HOSPITAL INC
5041,930992727,0,470625523,SAINT ELIZABETH FOUNDATION
5042,930992727,0,363233120,SAINT ELIZABETH HEALTH SERVICES
5043,930992727,0,470379836,SAINT ELIZABETH REGIONAL MEDICAL CENTER
5044,930992727,0,470376601,SAINT FRANCIS MEDICAL CENTER
5045,930992727,0,470630267,SAINT FRANCIS MEDICAL CENTER FOUNDATION
5046,930992727,0,260152877,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC
5047,930992727,0,611334601,SAINT JOSEPH HEALTH SYSTEM INC
5048,930992727,0,611159649,SAINT JOSEPH HOSPITAL FOUNDATION INC
5049,930992727,0,260438748,SAINT JOSEPH LONDON FOUNDATION INC
5050,930992727,0,272884584,SAINT JOSEPH MOUNT STERLING FOUNDATION INC
5051,930992727,0,363418207,SAINT JOSEPH'S HOSPITAL FOUNDATION
5052,930992727,0,20633634,SAMARITAN BEHAVIORAL HEALTH INC
5053,930992727,0,311107411,SAMARITAN HEALTH PARTNERS
5054,930992727,0,363630014,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
5055,930992727,0,440545809,SJRMC JOPLIN MISSOURI
5056,930992727,0,450226711,ST ALEXIUS MEDICAL CENTER
5057,930992727,1,930391614,ST ANTHONY HOSPITAL
5058,930992727,0,710245507,ST ANTHONY'S HOSPITAL ASSOCIATION
5059,930992727,0,480543721,ST CATHERINE HOSPITAL
5060,930992727,0,200598702,ST CATHERINE HOSPITAL DEVELOPMENT FOUNDATION
5061,930992727,0,270163752,ST CLARE COMMONS
5062,930992727,0,930433692,ST DOMINIC OF ONTARIO OREGON
5063,930992727,0,410729978,ST FRANCIS HOME
5064,930992727,0,222536017,ST FRANCIS LIFE CARE CORPORATION
5065,930992727,0,410695598,ST FRANCIS MEDICAL CENTER
5066,930992727,0,742351158,ST JOSEPH FOUNDATION OF BRYAN TEXAS
5067,930992727,0,742847594,ST JOSEPH MANOR
5068,930992727,0,520591461,ST JOSEPH MEDICAL CENTER INC
5069,930992727,0,203159302,ST JOSEPH PHYSICIAN ASSOCIATES
5070,930992727,0,521311775,ST JOSEPH PHYSICIAN ENTERPRISE INC
5071,930992727,0,741282696,ST JOSEPH REGIONAL HEALTH CENTER
5072,930992727,0,454088170,ST JOSEPH REGIONAL HEALTH PARTNERS
5073,930992727,0,463265423,ST JOSEPH REGIONAL HEALTH PARTNERS ACO
5074,930992727,0,742455161,ST JOSEPH SERVICES CORPORATION
5075,930992727,0,410695603,ST JOSEPH'S AREA HEALTH SERVICES
5076,930992727,0,450226429,ST JOSEPH'S HOSPITAL AND HEALTH CENTER
5077,930992727,0,341940863,ST LEONARD
5078,930992727,0,273733278,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - PMC
5079,930992727,0,261947374,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - SUGAR LAND
5080,930992727,0,260335902,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - THE WOODLANDS
5081,930992727,0,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES
5082,930992727,0,453811485,ST LUKE'S FOUNDATION
5083,930992727,0,760536232,ST LUKE'S HEALTH SYSTEM CORPORATION
5084,930992727,0,263734606,ST LUKE'S HOSPITAL AT THE VINTAGE
5085,930992727,0,760531713,ST LUKE'S MEDICAL TOWER CORPORATION
5086,930992727,0,760531716,ST LUKE'S PROPERTIES CORPORATION
5087,930992727,0,454120549,ST LUKE'S SUGAR LAND PROPERTIES CORPORATION
5088,930992727,0,470443636,ST MARY'S COMMUNITY HOSPITAL
5089,930992727,0,470707604,ST MARY'S HOSPITAL FOUNDATION
5090,930992727,0,510169537,ST VINCENT FOUNDATION
5091,930992727,0,710236917,ST VINCENT INFIRMARY MEDICAL CENTER
5092,930992727,0,710830696,ST VINCENT MEDICAL GROUP
5093,930992727,0,341412964,SYLVANIA FRANCISCAN HEALTH
5094,930992727,0,455357161,SYLVANIA FRANCISCAN HEALTH FOUNDATION
5095,930992727,0,341826097,THE COMMONS OF PROVIDENCE
5096,930992727,0,741385192,THE COMMUNITY HOSPITAL OF BRAZOSPORT
5097,930992727,0,310537486,THE GOOD SAMARITAN HOSPITAL OF CINCINNATI OH
5098,930992727,0,300502367,THE HEART INSTITUTE OF DAYTON
5099,930992727,0,470780857,THE PHYSICIAN NETWORK
5100,930992727,0,840927232,TOTAL HEALTHCARE
5101,930992727,0,311329423,TRINITY HEALTH FOUNDATION
5102,930992727,0,341818681,TRINITY HEALTH SYSTEM
5103,930992727,0,300752920,TRINITY HEALTH SYSTEM GROUP
5104,930992727,0,275401105,TRINITY HOSPITAL TWIN CITY
5105,930992727,0,341522484,TRI-STATE HEALTH SERVICES INC
5106,930992727,0,410721642,UNITY FAMILY HEALTHCARE
5107,930992727,0,450226714,VILLA NAZARETH INC
5108,930992727,0,221768334,VISITING NURSE ASSOCIATION OF ST CLARE'S INC
5109,462163414,1,930502822,LIFEWORKS NW
5111,930477725,0,263718342,ELKS NATIONAL FOUNDATION INC
5112,930477725,1,931117289,OREGON STATE ELKS ASSOC TRUST
5113,264487941,0,930386801,CATHOLIC CHARITIES
5114,264487941,1,943395473,CARITAS COMMUNITY HOUSING CORP
5115,264487941,1,202344144,RENAISSANCE COURT INC
5116,264487941,1,930814490,CARITAS PLAZA
5117,264487941,1,930986405,CARITAS VILLA
5118,931329744,0,931639118,QUADRIPLEGICS UNITED AGAINST DEPENDENCY
5119,931329744,1,911784761,PORTLAND SUPPORTIVE HOUSING INC
5120,931329744,1,931199803,HILLSBORO SUPPORTIVE HOUSING INC
5121,931150763,0,352259362,ARIZONA PIRG EDUCATION FUND INC
5122,931150763,0,455369198,BOLD EDUCATION FUND INC
5123,931150763,0,770566513,CALIFORNIA PUBLIC INTEREST RESEARCH
5124,931150763,0,42863170,CENTER FOR PUBLIC INTEREST RESEARCH
5125,931150763,0,742313874,COLORADO PUBLIC INTEREST RESEARCH F
5126,931150763,0,61341177,CONNPIRG EDUCATION FUND INC
5127,931150763,0,208056983,ENVIRONMENT ARIZONA RESEARCH & POLI
5129,931150763,0,331151595,ENVIRONMENT CONNECTICUT RESEARCH &
5130,931150763,0,205308250,ENVIRONMENT FLORIDA RESEARCH & POLI
5131,931150763,0,161761755,ENVIRONMENT GEORGIA RESEARCH & POLI
5133,931150763,0,562620105,ENVIRONMENT IOWA RESEARCH & POLICY
5134,931150763,0,920181057,ENVIRONMENT MAINE RESEARCH & POLICY
5142,931150763,0,562616863,ENVIRONMENT OHIO RESEARCH & POLICY
5143,931150763,1,208786532,ENVIRONMENT OREGON RESEARCH & POLIC
5144,931150763,0,134342708,ENVIRONMENT RHODE ISLAND RESEARCH &
5145,931150763,0,562591697,ENVIRONMENT TEXAS RESEARCH & POLICY
5147,931150763,0,262533551,FAIR SHARE EDUCATION FUND INC
5148,931150763,0,592854230,FLORIDA PUBLIC INTEREST RESEARCH GR
5151,931150763,0,421498878,IOWA PUBLIC INTEREST RESEARCH GROUP
5152,931150763,0,521033638,MARYLAND PUBLIC INTEREST RESEARCH F
5159,931150763,0,50530668,PENNENVIRONMENT RESEARCH & POLICY C
5162,931150763,0,222505821,PIRG NEW VOTERS PROJECT INC
5163,931150763,0,383441376,PIRGIM EDUCATION FUND INC
5164,931150763,0,454469756,PROGRESS FLORIDA EDUCATION INSTITUT
5167,931150763,0,262486476,STUDENT ORGANIZING INC
5169,931150763,0,770276028,THE GREEN LIFE ONLINE INC
5170,931150763,0,43211693,TOXICS ACTION CENTER INC
5174,931199803,1,930639118,QUADRIPLEGICS UNITED AGAINST DEPENDENCY
5175,931199803,1,911784761,PORTLAND SUPPORTIVE HOUSING INC
5176,931199803,1,931329744,EAST PORTLAND SUPPORTIVE HOUSING INC
5177,10862616,0,930387331,BENEDICTINE SISTERS OF MT ANGEL OR
5178,10862616,1,930768332,BENEDICTINE FOUNDATION OF OREGON
5179,943164869,0,272491974,ADVANTAGE HEALTHSAINT MARY'S MEDICAL GROUP
5180,943164869,0,581492325,ALLEGANY FRANCISCAN MINISTRIES INC
5181,943164869,0,61450170,ASYLUM HILL FAMILY MEDICINE CENTER INC
5182,943164869,0,421500277,BAUM HARMON MERCY HOSPITAL
5183,943164869,0,262973307,BAUM HARMON MERCY HOSPITAL AND CLINICS FOUNDATION
5184,943164869,0,141651563,BEECHWOOD INC
5185,943164869,0,251436685,BETHLEHEM HAVEN OF PITTSBURGH
5186,943164869,0,141717028,BEVERWYCK INC
5187,943164869,0,42182395,BRIGHTSIDE INC
5188,943164869,0,141701597,CAPITAL REGION GERIATRIC CENTER INC
5189,943164869,0,201681131,CARING PARTNERS HOME HEALTH INC
5190,943164869,0,382507173,CATHERINE MCAULEY HEALTH SERVICES CORP
5192,943164869,0,262616342,COLUMBUS ACQUISITION CORP
5193,943164869,0,342032340,DILEY RIDGE MEDICAL CENTER
5194,943164869,0,262227941,DUBUQUE MERCY HEALTH FOUNDATION
5195,943164869,0,205383271,DYERSVILLE HEALTH FOUNDATION INC
5196,943164869,0,232515999,EAST NORRITON PHYSICIANS SERVICES INC
5197,943164869,0,141818568,EDDY LICENSED HOME CARE AGENCY
5198,943164869,0,461051881,EMBRACING AGE INC
5199,943164869,0,141795732,EMPIRE HOME INFUSION SERVICE INC
5200,943164869,0,42501711,FARREN CARE CENTER INC
5201,943164869,0,223008680,FRANCISCAN ELDERCARE CORPORATION
5202,943164869,0,208072723,GLACIER HILLS FOUNDATION
5203,943164869,0,381891500,GLACIER HILLS INC
5204,943164869,0,141794150,GLEN EDDY INC
5205,943164869,0,421253527,GLOBAL HEALTH MINISTRY
5206,943164869,0,261720984,GOOD SAMARITAN HOSPITAL INC
5207,943164869,0,363332852,GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION
5208,943164869,0,743260011,GOTTLIEB MEMORIAL FOUNDATION
5209,943164869,0,362379649,GOTTLIEB MEMORIAL HOSPITAL
5210,943164869,0,237270669,GRAND RAPIDS MEDICAL EDUCATION PARTNERS
5211,943164869,0,381386362,HACKLEY LIFE COUNSELING
5212,943164869,0,800102840,HAWTHORNE RIDGE INC
5213,943164869,0,830416893,HEART CENTER OF GREATER WATERBURY INC
5214,943164869,0,141725101,HERITAGE HOUSE NURSING CENTER INC
5215,943164869,0,521945054,HOLY CROSS CARENET INC
5216,943164869,0,208428450,HOLY CROSS HEALTH FOUNDATION INC
5217,943164869,0,520738041,HOLY CROSS HEALTH INC
5218,943164869,0,590791028,HOLY CROSS HOSPITAL INC
5219,943164869,0,465421068,HOLY CROSS OUTPATIENT SERVICES INC
5220,943164869,0,812531495,HOLY CROSS PRIMARY CARE INC
5221,943164869,0,810723591,HOME & COMMUNITY HEALTH SERVICES INC
5222,943164869,0,141514867,HOME AIDE SERVICE OF EASTERN NEW YORK INC
5223,943164869,0,421173708,HOSPICE OF NORTH IOWA
5224,943164869,0,383320710,HOSPICE OF SIOUXLAND
5225,943164869,0,383316559,IHA HEALTH SERVICES CORPORATION
5226,943164869,0,475676956,JOHNSON MEMORIAL HOSPITAL INC
5227,943164869,0,232519529,LANGHORNE MRI INC
5228,943164869,0,232571699,LANGHORNE PHYSICIAN SERVICES INC
5229,943164869,0,261854750,LIFE AT LOURDES INC
5230,943164869,0,452569214,LIFE AT ST FRANCIS HEALTHCARE INC
5231,943164869,0,222797282,LIFE ST FRANCIS CORPORATION
5232,943164869,0,272159847,LIFE ST JOSEPH OF THE PINES INC
5233,943164869,0,262976184,LIFE ST MARY
5234,943164869,0,222568525,LOURDES ANCILLARY SERVICES
5235,943164869,0,274357794,LOURDES CARDIOLOGY SERVICES PC
5236,943164869,0,223612265,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
5237,943164869,0,474147171,LOYOLA MEDICINE TRANSPORT LLC
5238,943164869,0,363342448,LOYOLA UNIVERSITY HEALTH SYSTEM
5239,943164869,0,364015560,LOYOLA UNIVERSITY MEDICAL CENTER
5240,943164869,0,222564710,LTC (EDDY) INC
5241,943164869,0,383320705,MARIAN HOME HEALTHCARE
5242,943164869,0,911940902,MAXIS HEALTH SYSTEM
5243,943164869,0,61058086,MCAULEY CENTER INC
5244,943164869,0,382561013,MCAULEY CLINIC CORPORATION
5245,943164869,0,943436142,MCAULEY MINISTRIES
5246,943164869,0,141338457,MEMORIAL HOSPITAL ALBANY NY
5247,943164869,0,383320698,MERCY AMICARE HOME HEALTHCARE OAKLAND
5248,943164869,0,581448522,MERCY CARE FOUNDATION INC
5249,943164869,0,231352191,MERCY CATHOLIC MEDICAL CENTER OF SOUTHEASTERN PENNSYLVANIA
5250,943164869,0,61492707,MERCY COMMUNITY HEALTH INC
5251,943164869,0,232325059,MERCY FAMILY SUPPORT
5252,943164869,0,363227350,MERCY FOUNDATION INC
5253,943164869,0,383321856,MERCY GENERAL HEALTH PARTNERS AMICARE HOMECARE
5254,943164869,0,232829864,MERCY HEALTH FOUNDATION OF SOUTHEASTERN PENNSYLVANIA
5255,943164869,0,421478417,MERCY HEALTH NETWORK INC
5256,943164869,0,382589966,MERCY HEALTH PARTNERS
5257,943164869,0,222483605,MERCY HEALTH PLAN
5258,943164869,0,311373080,MERCY HEALTH SERVICES - IOWA CORP
5259,943164869,0,363163327,MERCY HEALTH SYSTEM OF CHICAGO
5260,943164869,0,232212638,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA
5261,943164869,0,150532211,MERCY HEALTHCARE CENTER
5262,943164869,0,421316126,MERCY HEALTHCARE FOUNDATION - CLINTON
5263,943164869,0,231352099,MERCY HOME HEALTH
5264,943164869,0,232325058,MERCY HOME HEALTH SERVICES
5265,943164869,0,362170152,MERCY HOSPITAL AND MEDICAL CENTER
5266,943164869,0,203357131,MERCY HOSPITAL CADILLAC FOUNDATION
5267,943164869,0,251604115,MERCY LIFE CENTER CORPORATION
5268,943164869,0,273163002,MERCY LIFE OF ALABAMA
5269,943164869,0,453086711,MERCY LIFE INC
5270,943164869,0,232627944,MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA
5271,943164869,0,421336618,MERCY MEDICAL CENTER - CLINTON INC
5272,943164869,0,141880022,MERCY MEDICAL CENTER - SIOUX CITY FOUNDATION
5273,943164869,0,421229151,MERCY MEDICAL CENTER FOUNDATION - NORTH IOWA
5274,943164869,0,636002215,MERCY MEDICAL CORPORATION
5275,943164869,0,454884805,MERCY MEDICAL GROUP INC
5276,943164869,0,461187365,MERCY PHYSICIAN NETWORK
5277,943164869,0,581366508,MERCY SENIOR CARE INC
5278,943164869,0,272046353,MERCY SERVICES DOWNTOWN INC
5279,943164869,0,382719605,MERCY SERVICES FOR AGING NONPROFIT HOUSING CORPORATION
5280,943164869,0,264033168,MERCY SPECIALIST PHYSICIANS INC
5281,943164869,0,231396763,MERCY SUBURBAN HOSPITAL
5282,943164869,0,161535133,MERCY UIHLEIN HEALTH CORPORATION
5283,943164869,0,383181557,MISSION HEALTH CORPORATION
5284,943164869,0,311308555,MOUNT CARMEL COLLEGE OF NURSING
5285,943164869,0,251912781,MOUNT CARMEL HEALTH INSURANCE COMPANY
5286,943164869,0,311471229,MOUNT CARMEL HEALTH PLAN INC
5287,943164869,0,311439334,MOUNT CARMEL HEALTH SYSTEM
5288,943164869,0,311113966,MOUNT CARMEL HEALTH SYSTEM FOUNDATION
5289,943164869,0,222584082,MOUNT SINAI HOSPITAL FOUNDATION INC
5290,943164869,0,61422973,MOUNT SINAI REHABILITATION HOSPITAL INC
5291,943164869,0,10274998,MOUNT ST JOSEPH
5292,943164869,0,383073745,MRI MOBILE SERVICES OF WEST MICHIGAN
5293,943164869,0,911932918,MUSKEGON COMMUNITY HEALTH PROJECT
5294,943164869,0,232300951,NAZARETH HEALTH CARE FOUNDATION
5295,943164869,0,232794121,NAZARETH HOSPITAL
5296,943164869,0,203261266,NAZARETH PHYSICIAN SERVICES INC
5297,943164869,0,232497355,NE PHYSICIAN SERVICES INC
5298,943164869,0,208072234,OAKLAND MERCY HOSPITAL
5299,943164869,0,311678345,OAKLAND MERCY HOSPITAL FOUNDATION
5300,943164869,0,311654603,OSUMOUNT CARMEL HEALTH ALLIANCE
5301,943164869,0,222568528,OUR LADY OF LOURDES HEALTH CARE SERVICES INC
5302,943164869,0,222351960,OUR LADY OF LOURDES HEALTH FOUNDATION INC
5303,943164869,0,210635001,OUR LADY OF LOURDES MEDICAL CENTER INC
5304,943164869,0,141743506,OUR LADY OF MERCY LIFE CENTER
5305,943164869,0,454208896,PIONEER VALLEY CARDIOLOGY ASSOCIATES INC
5306,943164869,0,251464211,PITTSBURGH MERCY HEALTH SYSTEM INC
5307,943164869,0,202020239,PROBILITY THERAPY SERVICES
5308,943164869,0,382638284,PROFESSIONAL MED TEAM
5309,943164869,0,811807730,RIVERBEND MEDICAL GROUP INC
5310,943164869,0,271763712,SJ MANAGEMENT COMPANY OF SYRACUSE INC
5311,943164869,0,941437713,SAINT AGNES MEDICAL CENTER
5312,943164869,0,942839324,SAINT AGNES MEDICAL FOUNDATION
5313,943164869,0,820401011,SAINT ALPHONSUS BUILDING COMPANY INC
5314,943164869,0,943028978,SAINT ALPHONSUS DIVERSIFIED CARE INC
5315,943164869,1,943164869,SAINT ALPHONSUS FOUNDATION-BAKER CITY INC
5316,943164869,1,202683560,SAINT ALPHONSUS FOUNDATION-ONTARIO INC
5317,943164869,0,271929502,SAINT ALPHONSUS HEALTH SYSTEM INC
5318,943164869,1,943059469,SAINT ALPHONSUS MEDICAL CENTER ONTARIO VOLUNTEERS
5319,943164869,1,271790052,SAINT ALPHONSUS MEDICAL CENTER-BAKER CITY INC
5320,943164869,0,261737256,SAINT ALPHONSUS MEDICAL CENTER-NAMPA HEALTH FOUNDATION INC
5321,943164869,0,820200896,SAINT ALPHONSUS MEDICAL CENTER-NAMPA INC
