period,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp
201806,264029321,201823189349312867,METRO EAST WEB ACADEMY,DAVID GRAY PHD,,,CEO,175022,
201806,930681311,201822829349300042,DOGS FOR THE DEAF INC DBA DOGS FOR BETTER LIVES,BLAKE MATRAY,,,PREVIOUS PRESIDENT/CEO,150860,0
201712,421606106,201811429349300146,FOUNDATIONS FOR A BETTER OREGON,SUE HILDICK,,,PRESIDENT,260718,0
201712,421606106,201811429349300146,FOUNDATIONS FOR A BETTER OREGON,ERIN PRINCE,,,VICE PRESIDENT OF EDUCATION POLICY,200283,0
201706,930850926,201810259349301206,WASHINGTON COUNTY VISITORS ASSOCIATION,CAROLYN MCCORMICK,,,PRESIDENT/CEO,184146,0
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Debra A Canales - Eff 416,,,Director,0,2703966
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Todd Hofheins - Eff 416,,,Director,0,1632110
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Mike Cotton,,,President / CEO,0,971611
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Rhonda Medows MD - Eff 416,,,Chair,0,1885979
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Cindy Strauss - Thru 616,,,Secretary,0,1521046
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Greg Zamudio - Eff 716,,,Secretary,0,301706
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Michael G White,,,CFO/Treasurer,0,652070
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Alison S Schrupp,,,Chief Admin. Officer,0,421400
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Jon McAnnis,,,Chief Info. Officer,0,194900
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Brad Garrigues,,,Chief Marketing Officer,0,277118
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Robert A Gluckman,,,Chief Medical Officer,0,536988
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Mark Jensen,,,Chief Services Officer,0,275823
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Carrie Smith,,,Chief Compliance Officer,0,325634
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Stephanie C Dreyfuss,,,Dir. Network Develop.,0,332267
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Sally Marsh,,,Account Executive,0,355366
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Gregory Barkee,,,Director of Technology,0,310605
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Mark A Whitaker,,,Medical Director,0,311524
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Susan Abate,,,Dir. Quality Med. Mgr.,0,270059
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Andrew Tarab,,,AVP Informatics,0,266046
201612,911861964,201743069349301574,PROVIDENCE PLAN PARTNERS,Jack Friedman,,,Former President / CEO,0,299327
201706,930386850,201801359349306695,MITTLEMAN JEWISH COMMUNITY CENTER,STEVEN ALBERT,,,EXECUTIVE DIRECTOR,,236055
201706,930386850,201801359349306695,MITTLEMAN JEWISH COMMUNITY CENTER,BETH GERMAIN,,,CFO,,185004
201712,930895133,201811359349307751,CLACKAMAS INDIGENT DEFENSE CORP,RONALD GRAY,,,SECRETARY/TREASURER,163387,
201703,930462679,201723209349301147,OREGON SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS,SHERRI L MCPHERSON,,,PRESIDENT/CEO,195985,0
201612,931191794,201743179349308724,RINEHART CLINIC,JEFFREY LUTY,,,PHYSICIAN,216737,
201712,931191794,201803129349302405,RINEHART CLINIC,JEFFREY LUTY,,,MEDICAL DIRECTOR,269928,
201709,454484855,201812229349300116,SOCIETY OF ST VINCENT DE PAUL OF LANE COUNTY,TERRY MCDONALD,,,DIRECTOR,,178796
201612,930851281,201743189349312504,KLAMATH DEFENDER SERVICES INC,RICHARD GARBUTT,,,DIRECTOR,276277,
201612,930851281,201743189349312504,KLAMATH DEFENDER SERVICES INC,PHIL STUDENBURG,,,PRESIDENT,248421,
201706,930821381,201841319349303039,LINUS OAKES INC,,JOHN KASBERGER,,TREASURER/CFO MMC,0,169328
201706,930821381,201841319349303039,LINUS OAKES INC,,Douglas Klebe,,"Treasurer, Director/CFO MMC",0,237604
201706,930821381,201841319349303039,LINUS OAKES INC,,KELLY MORGAN,,BOARD CHAIR/PRESIDENT & CEO MMC,0,776534
201706,930821381,201841319349303039,LINUS OAKES INC,,KATHLEEN NICKEL,,DIRECTOR/Dir Marketing MMC - Partial Year,0,181713
201706,930196197,201820819349300342,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,JOSEPH BOWERS,,,FIN SEC/BUSINESS MANAGER,161723,0
201806,930196197,201802979349301425,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,ROD SPRINKLE,,,VICE PRESIDENT,162943,0
201806,930196197,201802979349301425,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,SHANE NEHLS,,,PRESIDENT,162943,0
201806,930196197,201802979349301425,INTERNATIONAL ASSOCIATION OF BRIDGE AND ORNAMENTAL IRON WORKERS LOCAL NO 29,JOSEPH BOWERS,,,FIN SEC/BUSINESS MANAGER,168351,0
201706,261652936,201840649349300239,OREGON BUILT ENVIRONMENT AND SUSTAINABLE TECHNOLOGIES CENTER INC,DAVID KENNEY,,,Executive Dir.,207299,
201709,930975605,201801389349300125,NORTHWEST NUTRITION SERVICE,CONNIE REED,,,FORMER EXEC DIR,3528,
201712,931127133,201833069349301698,MARION COUNTY ASSOCIATION OF DEFENDERS,JON WEINER,,,Executive Dir.,238347,
201712,931127133,201833069349301698,MARION COUNTY ASSOCIATION OF DEFENDERS,PHIL SWOGGER,,,Chairman,162558,
201701,943455260,201723499349300707,BANDON COMMUNITY HEALTH CENTER,HANK HOLMES,,,MEDICAL DIRECTOR,208618,
201712,936027729,201822019349300517,VALLEY CREDIT UNION,PAT FORCE,,,CEO,196222,8534
201710,930333036,201822539349300042,PORTLAND ROSE FESTIVAL FOUNDATION,JEFF CURTIS,,,CEO,150376,0
201706,931236936,201810259349300861,LIBERTY HOUSE,ERIN HURLEY,,,CLINICAL SUPERVISOR,217402,0
201706,680401509,201810099349300046,NEW BUILDINGS INSTITUTE,RALPH DINOLA,,,CHIEF EXEC. OFFICER,207267,0
201704,930951531,201820619349300912,NATIONAL INDIAN CHILD WELFARE ASSOCIATION INC,Terry Cross,,,Senior Advisor,190964,
201704,930951531,201820619349300912,NATIONAL INDIAN CHILD WELFARE ASSOCIATION INC,Sarah Kastelic,,,Executive Dir.,159035,
201706,710874661,201743189349306959,BEND VISITOR AND CONVENTION BUREAU DBA VISIT BEND,KEVNEY DUGAN,,,PRESIDENT/CEO,122592,0
201709,930476873,201830459349300848,HOLT INTERNATIONAL FOUNDATION OF CHINA,PHILLIP LITTLETON,,,PRESIDENT & CEO,0,182194
201612,930470826,201703179349308255,ASSOCIATED OREGON INDUSTRIES INC,JAY M CLEMENS,,,PRESIDENT & CEO,315403,0
201612,930470826,201703179349308255,ASSOCIATED OREGON INDUSTRIES INC,ELIZABETH EARLS,,,VICE PRESIDENT,157500,0
201703,943113708,201820169349301422,SERENITY LANE HEALTH SERVICES,Mike Dyer,,,PRESIDENT & CEO,231839,0
201712,930196219,201841589349300124,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND HELPERS LOCAL UNION NO 162,Mark S Davison,,,President,156966,
201712,930196219,201841589349300124,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND HELPERS LOCAL UNION NO 162,Robert W Sleight,,,Secretary-Treas,166626,
201712,952247299,201821639349300822,REFRIGERATING ENGINEERS AND TECHNICIANS ASSOCIATION,JIM BARRON,,,EXECUTIVE DIRECTOR,150139,
201705,930238010,201820549349300312,NORTHWEST FOOD PROCESSORS ASSOCIATION,DAVID MCGIVERIN,,,PRESIDENT,153735,0
201708,931159383,201831979349301033,OAK TREE FOUNDATION INC,MICHAEL MALLERY,,,SECRETARY - PAST,,263342
201712,930712890,201823199349318057,ALBANY GENERAL HOSPITAL FOUNDATION,KIMBERLY CHRISTENSEN CRA,,,DIRECTOR / DIRECTOR RADIOLOGY,0,192822
201712,930712890,201823199349318057,ALBANY GENERAL HOSPITAL FOUNDATION,DANIEL SMITH,,,SHS VP FINANCE / CFO,0,631867
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,233520
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,BRONWYN J HOUSTON,,,EX-OFFICIO,,416608
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,DANNY E LEONHARDT MD,,,Trustee,,305244
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,KATHRYN LYNCH HOSTETLER,,,Executive Dir.,,209432
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,LAUREN H ROSE MD,,,Trustee,,347707
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,390547
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,MONICA C WEHBY,,,FORMER TRUSTEE,,830214
201703,931314469,201840469349301284,RANDALL CHILDRENS HOSPITAL FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,319562
201712,930243383,201842289349301209,OREGON DENTAL ASSOCIATION,CONOR MCNULTY,,,EXECUTIVE DIRECTOR,266448,0
201712,540505932,201803029349301770,NATIONAL FLORENCE CRITTENTON MISSION,JEANNETTE PAI-ESPINOSA,,,PRESIDENT,188147,0
201703,930877986,201830389349301303,OREGON PRIMARY CARE ASSOCIATION,CRAIG HOSTELER,,,EXECUTIVE DIRECTOR,153322,
201706,814219378,201821359349307447,HOUSING NORTHWEST CORVALLIS INC,DAVID GARNAND,,,EXECUTIVE DIRECTOR,0,163000
201712,930196211,201813109349301811,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 659,BANJO REED,,,FINANCIAL SEC,124962,
201706,931163555,201801359349313905,ABC HOUSE INC,CAROL CHERVENAK,,,MEDICAL DIRECTOR,153619,
201712,930151383,201811289349301591,DAIRY BAKERY AND FOOD PROCESSORS INDUST TECH AND AUTOMOTIVE LOCAL UNION NO 305,Anthony Andrews,,,Secretary-Treas,169447,
201712,930151383,201811289349301591,DAIRY BAKERY AND FOOD PROCESSORS INDUST TECH AND AUTOMOTIVE LOCAL UNION NO 305,Steven Pickle,,,President,158959,
201712,931095351,201811229349301781,CAMPBELL INSTITUTE,SWATI ADARKAR,,,PRESIDENT AND CEO,189322,0
201612,205439223,201703109349302265,COLUMBIAGRID,Bo Gong,,,Sr Plan Eng,164638,
201612,205439223,201703109349302265,COLUMBIAGRID,Dan Dettmer,,,VP/SEC/TREAS,188959,
201612,205439223,201703109349302265,COLUMBIAGRID,Jonathan Young,,,Sr Plan Engineer,163771,
201612,205439223,201703109349302265,COLUMBIAGRID,Kevin Harris,,,Sr Prod Cost Eng,181368,
201612,205439223,201703109349302265,COLUMBIAGRID,Larry Furumasu,,,Sr Plan Eng,156350,
201612,205439223,201703109349302265,COLUMBIAGRID,Patrick Damiano,,,President & CEO,314554,
201612,205439223,201703109349302265,COLUMBIAGRID,Paul Didsayabutra,,,Mgr Grid Plan,199751,
201712,930336168,201821459349300022,OREGON-COLUMBIA CHAPTER NECA,TIMOTHY GAUTHIER,,,EXECUTIVE DIRECTOR,287956,
201706,202630181,201713199349303811,OREGON NANOSCIENCE AND MICROTECHNOLOGIES INSTITUTE,ROBERT SKIP RUNG,,,PRESIDENT/EXEC DIRECTOR,213585,0
201706,931315010,201830539349300223,MERCY ENTERPRISE CORPORATION,Jay Price,,,Treasurer,0,162361
201706,931315010,201830539349300223,MERCY ENTERPRISE CORPORATION,Barnes Ellis,,,Secretary,0,153595
201706,931297104,201831149349301153,ALBERTINA KERR CENTERS FOUNDATION,CHRISTOPHER J KRENK MSW,,,EX-OFFICIO,0,207299
201706,931297104,201831149349301153,ALBERTINA KERR CENTERS FOUNDATION,JEFF CARR,,,CHIEF EXECUTIVE OFFICER,0,176538
201706,931297104,201831149349301153,ALBERTINA KERR CENTERS FOUNDATION,JERALD A HOFFERT MBA,,,CHIEF FINANCIAL OFFICER/CO,0,169311
201709,930514708,201810599349301506,OREGON RESTAURANT AND LODGING ASSOCIATION,JASON BRANDT,,,President & CEO,183775,
201709,930514708,201810599349301506,OREGON RESTAURANT AND LODGING ASSOCIATION,KEVIN EARLY,,,IT,32542,
201709,930514708,201810599349301506,OREGON RESTAURANT AND LODGING ASSOCIATION,STEVE MCCOID,,,FORMER PRESIDENT & CEO,47048,
201708,930163340,201802019349300540,EUGENE COUNTRY CLUB,CHRIS GAUGHAN,,,SUPERINTENDENT,225163,
201708,930163340,201802019349300540,EUGENE COUNTRY CLUB,RICHARD SPURLIN,,,GENERAL MANAGER,198941,
201712,930208571,201841319349303514,LAKE OSWEGO CORPORATION,JEFF WARD,,,GENERAL MANAGER,206257,0
201712,936049581,201801279349301550,WEST COAST LUMBER INSPECTION BUREAU,DON DEVISSER,,,EXECUTIVE VP,176495,0
201712,453543588,201821359349312627,JUSTICE ALLIANCE CENTER DBA YAMHILL JUSTICE CENTER,CAROL FREDRICK,,,Vice President,160615,
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,ANGELO TURNER,,,FORMER EXECUTIVE DIRECTOR,,38676
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,233520
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,K RENA WHITTAKER,,,Executive Dir.,,235930
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,LORI J MORGAN MD,,,EX-OFFICIO,,644851
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,390547
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,MONICA C WEHBY MD,,,FORMER TRUSTEE,,830214
201703,936095667,201830469349301133,EMANUEL MEDICAL CENTER FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,319562
201612,943098610,201703179349308485,OREGON ASSOCIATION OF HOSPITALS RESEARCH AND EDUCATION FOUNDATION,ANDREW DAVIDSON,,,SECRETARY/TREASURER,0,1070438
201712,911015971,201841069349301164,PUBLIC POWER COUNCIL,SCOTT CORWIN,,,SECRETARY/TREASURER,355066,0
201712,911015971,201841069349301164,PUBLIC POWER COUNCIL,NANCY BAKER,,,SENIOR TECH,208308,0
201712,911015971,201841069349301164,PUBLIC POWER COUNCIL,KEVIN O'MEARA,,,DEPUTY DIRECTOR,186816,0
201712,911015971,201841069349301164,PUBLIC POWER COUNCIL,IRENE SCRUGGS,,,SENIOR TECH,200918,0
201712,911015971,201841069349301164,PUBLIC POWER COUNCIL,MICHAEL DEEN,,,SENIOR TECH,167433,0
201612,930847905,201743179349307829,HEALTH CARE FOR THE MID-COLUMBIA REGION,PAUL CARDOSI MD,,,SECRETARY,0,291411
201612,930847905,201743179349307829,HEALTH CARE FOR THE MID-COLUMBIA REGION,DUANE FRANCIS,,,"CEO, EX-OFFICIO DIRECTOR",1287873,101088
201612,930847905,201743179349307829,HEALTH CARE FOR THE MID-COLUMBIA REGION,DONALD ARBON,,,"CFO, VP OF FINANCE",335215,0
201612,930847905,201743179349307829,HEALTH CARE FOR THE MID-COLUMBIA REGION,DIANNE STORBY,,,"INTERIM CEO, EX-OFFICIO DIRECTOR",357585,0
201612,930847905,201743179349307829,HEALTH CARE FOR THE MID-COLUMBIA REGION,ERICK LARSON,,,"VP, CHIEF INFORMATION OFFICER",228243,0
201712,930228976,201822789349301217,MONITOR COOPERATIVE TELEPHONE COMPANY,GERI FRAIJO,,,PRESIDENT/CEO,164054,0
201706,930339108,201801359349303725,ALUMNI ASSOCIATION OF THE UNIVERSITY OF OREGON INC,KELLY MENACHEMSON,,,EXECUTIVE DIRECTOR,0,227597
201712,330919329,201811349349304556,GRANTMAKERS FOR EDUCATION,ANA TILTON,,,Executive Dir.,272261,
201712,870745111,201803099349301915,CRICKET DEBT COUNSELING INC,Brian Sunderland,,,Executive Dir.,179488,
201711,936031951,201842399349301024,PORTLAND METROPOLITAN ASSOCIATION OF REALTORS,KATHY QUERIN,,,CEO,311738,0
201804,931079241,201831909349300233,PORTLAND CITY UNITED SOCCER CLUB,JEFF ENQUIST,,,CEO,210157,
201612,930854433,201743199349318164,MID-COLUMBIA HEALTH FOUNDATION,DIANNE STORBY,,,EX-OFFICIO DIRECTOR,0,357585
201612,930854433,201743199349318164,MID-COLUMBIA HEALTH FOUNDATION,DUANE FRANCIS,,,EX-OFFICIO DIRECTOR,0,1406308
201612,930854433,201743199349318164,MID-COLUMBIA HEALTH FOUNDATION,ERIC HOLEMAN,,,DIRECTOR,0,187765
201612,930854433,201743199349318164,MID-COLUMBIA HEALTH FOUNDATION,CELESTE HILL-THOMAS,,,EXECUTIVE DIRECTOR,89344,89344
201712,930783096,201802259349302155,MOBILITY INTERNATIONAL USA,SUSAN SYGALL,,,CEO,157522,0
201712,930241680,201813169349303161,OREGON BANKERS ASSOCIATION,LORI KALIHER,,,SENIOR VP/COO,159631,0
201712,930241680,201813169349303161,OREGON BANKERS ASSOCIATION,LINDA NAVARRO,,,PRESIDENT/CEO,310901,0
201712,930477279,201822349349300607,OREGON ASSOCIATION OF NURSERIES,JEFF STONE,,,EXECUTIVE DIRECTOR,163519,0
201706,936088946,201801359349308360,MERCY FOUNDATION INC,,LISA PLATT,,Board Member & Foundation President,0,153590
201706,936088946,201801359349308360,MERCY FOUNDATION INC,,KELLY MORGAN,,Board Member/President & CEO MMC,0,776534
201706,936088946,201801359349308360,MERCY FOUNDATION INC,,JOHN KASBERGER,,Former Mercy Medical Center CFO,0,169328
201706,936088946,201801359349308360,MERCY FOUNDATION INC,,JEAN LARSON,,Treasurer/Finance Director-CMG,0,185664
201706,936088946,201801359349308360,MERCY FOUNDATION INC,,Douglas Klebe,,President & CEO CMG,0,237604
201712,810670151,201842159349301134,EQUALITY FEDERATION INSTITUTE,REBECCA ISAACS,,,EXECUTIVE DIRECTOR,170665,14898
201712,930224840,201841359349314009,MERCHANTS EXCHANGE,ELIZABETH WAINWRIGHT,,,EXECUTIVE DIRECTOR,199051,
201712,931071103,201842279349302054,SPECIAL DELIVERY DENTAL CARE INC,JENNIFER NAVIS,,,DENTAL DIRECTOR - VANCOUVER,97979,61577
201712,931071103,201842279349302054,SPECIAL DELIVERY DENTAL CARE INC,ALEXANDER RUDNITSKI,,,DENTAL DIRECTOR,169803,0
201712,262020559,201830669349301063,BEND ATTORNEY GROUP,Jonathan Pritchard PC,,,Administrator,199318,
201712,262020559,201830669349301063,BEND ATTORNEY GROUP,Lori Hellis,,,Director,177191,
201712,930179776,201822069349301177,INTL BROTHERHOOD OF TEAMSTERS LOCAL 223,Brent Jensen,,,Business Agent,152549,
201712,930179776,201822069349301177,INTL BROTHERHOOD OF TEAMSTERS LOCAL 223,Clayton Banry,,,Secretary-Treas,167338,
201712,930179776,201822069349301177,INTL BROTHERHOOD OF TEAMSTERS LOCAL 223,Gregory Baxter,,,Trustee,152589,
201712,204055635,201800779349300350,COLUMBIA COUNTY INDIGENT DEFENSE CORPORATION,V Daivd Hocraffer,,,Director,184000,
201712,260389639,201800969349300605,FEDORA COMMONS INC,DEBRA KURTZ,,,CEO,154090,0
201612,931235731,201742629349300229,SID AND KAREN DEBOER FOUNDATION,,Max Williams,,Secretary,0,412986
201612,931235731,201742629349300229,SID AND KAREN DEBOER FOUNDATION,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,232464
201712,931235731,201821649349301072,SID AND KAREN DEBOER FOUNDATION,,Max Williams,,Secretary,0,451029
201712,931235731,201821649349301072,SID AND KAREN DEBOER FOUNDATION,,Elizabeth A Carey,,Assistant Secretary/Treasurer,0,237415
201706,930386851,201801349349308550,JEWISH FAMILY AND CHILD SERVICE,Sandra Simon,,,President & CSP CEO until 4/17,0,283207
201706,930386851,201801349349308550,JEWISH FAMILY AND CHILD SERVICE,Bobbie Jenkins,,,CSP CFO,0,209423
201703,930773410,201820469349301372,MERIDIAN PARK MEDICAL FOUNDATION,ALLYSON D ANDERSON,,,EX-OFFICIO,,589111
201703,930773410,201820469349301372,MERIDIAN PARK MEDICAL FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,233520
201703,930773410,201820469349301372,MERIDIAN PARK MEDICAL FOUNDATION,J MICHAEL SCHULTZ,,,EX-OFFICIO,,216849
201703,930773410,201820469349301372,MERIDIAN PARK MEDICAL FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,390547
201703,930773410,201820469349301372,MERIDIAN PARK MEDICAL FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,319562
201712,930144236,201801279349300535,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY JACKSON,,,RECORDING SECRETARY,1508,168249
201712,930144236,201801279349300535,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,ZACK CULVER,,,EXECUTIVE BOARD,608,200715
201712,930144236,201801279349300535,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GREG HELD,,,SEC TREAS/BUSINESS MGR,318301,0
201712,930144236,201801279349300535,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY MOORE,,,VICE PRESIDENT,190723,3555
201706,930384007,201713189349306201,JUNIOR ACHIEVEMENT OF OREGON AND SW WASHINGTON INC,JOHN HANCOCK,,,PRESIDENT,156909,0
201712,208877231,201812479349301271,OREGON TRANSLATIONAL RESEARCH AND DEVELOPMENT INSTITUTE,JENNIFER FOX PHD,,,EXECUTIVE DIRECTOR,209012,
201612,320237828,201743179349308264,GATEWAY TO COLLEGE NATIONAL NETWORK,Emily Froimson,,,President,183927,0
201712,320237828,201842829349300249,GATEWAY TO COLLEGE NATIONAL NETWORK,EMILY FROIMSON,,,PRESIDENT,179919,0
201706,930197580,201800549349301455,CHAMBER OF MEDFORDJACKSON COUNTY,BRAD S HICKS,,,President/CEO,160165,
201706,930893185,201821359349313697,OREGON STATE POLICE OFFICERS ASSOCIATION,DARRIN PHILLIPS,,,ADMINISTRATION,82699,110333
201706,930751507,201830399349300223,TUALITY HEALTHCARE FOUNDATION,MANNY BERMAN,,,CEO,0,511356
201706,930751507,201830399349300223,TUALITY HEALTHCARE FOUNDATION,FRED WILLIAMS,,,BOARD MEMBER,0,495827
201706,930751507,201830399349300223,TUALITY HEALTHCARE FOUNDATION,TIM FLEISHMANN,,,CFO,0,288981
201712,930322985,201811979349300831,TEAMSTER FOOD PROCESSORS DRIVERS WAREHOUSEMEN AND HELPERS LOCAL NO 670,Michael Beranbaum,,,IBT Trustee,174891,
201709,743192567,201810189349301101,MENNONITE SERVICES NORTHWEST INC,RONALD LITWILLER,,,CEO,253236,0
201709,743192567,201810189349301101,MENNONITE SERVICES NORTHWEST INC,KAREN LITWILLER,,,ADMINISTRATOR,152347,0
201712,800407220,201802339349300820,ECODISTRICTS,ROBERT BENNETT,,,EXECUTIVE DIR,164886,
201712,930605471,201801159349301115,OREGON TRIAL LAWYERS ASSOCIATION,ELIZABETH BERNARD,,,EXECUTIVE DIRECTOR,252085,0
201712,710916277,201841709349301014,NORTHWEST REQUIREMENTS UTILITIES,ROGER GRAY,,,CEO,380198,
201712,710916277,201841709349301014,NORTHWEST REQUIREMENTS UTILITIES,JOHN SAVEN,,,FORMER CEO,147349,
201712,936031995,201800999349300915,COLUMBIA CHAPTER SMACNA,ROBERT J HENDERSON,,,EXECUTIVE DIRECTOR,240216,0
201703,930884244,201840169349300419,OREGON BUSINESS COUNCIL,DUNCAN WYSE,,,PRESIDENT,297958,0
201706,930790440,201831359349311923,SPECIALIZED HOUSING INC,PAUL J LASNER,,,Executive Direc,699578,
201711,911859494,201832119349300033,MIDDLETON GLEN INC CO PACIFIC RETIREMENT SERVICES INC,TIM CONROY,,,DIRECTOR,0,242701
201712,930633945,201801359349309965,OREGON REFUSE AND RECYCLING ASSOCIATION,KRISTAN MITCHELL,,,EXECUTIVE DIRECTOR,223262,0
201712,930390848,201811439349300031,NORTHWEST LINE CONSTRUCTORS CHAPTER INC,JOE SUTTON,,,VICE PRESIDENT,,
201712,930390848,201811439349300031,NORTHWEST LINE CONSTRUCTORS CHAPTER INC,TRACY HARNESS,,,MANAGER,202230,
201706,300030212,201841359349304779,IMPLEMENTATION SCIENCES INTERNATIONAL INC,LAURA RAINS,,,IMPLEMENTATION DIR.,158322,
201612,202427855,201733259349300623,MEDERI FOUNDATION,DONALD YANCE,,,PRESIDENT,97820,145708
201612,202427855,201733259349300623,MEDERI FOUNDATION,PAULEEN MILLER,,,CHIEF OPERAT OFFICER,27692,178812
