,year,ein,object_id,taxpayer_name,form,source,compensation,INCOME_AMT,ASSET_AMT,REVENUE_AMT,TAX_PERIOD_y,NTEE_CD
3410,2018,462649265,201801349349308290,OREGON BRAVO YOUTH ORCHESTRAS,IRS990,part_i,548807.0,793292.0,284102.0,786639.0,201806.0,O50
4734,2018,30529330,201801349349303350,ROGUE FARM CORPS,IRS990,part_i,273435.0,417505.0,48409.0,412706.0,201712.0,C40
7574,2018,930728258,201801349349205830,TRI-MET EMPLOYEES INC,IRS990EZ,ez_part_i,,151197.0,228634.0,151197.0,201812.0,
10700,2018,930359007,201801349349205660,SOUTH COLUMBIA COUNTY CHAMBER OF COMMERCE,IRS990EZ,ez_part_i,14749.0,55327.0,123406.0,55327.0,201712.0,
10052,2018,931264236,201801349349205590,NEW BEGINNINGS INTERVENTION CENTER,IRS990EZ,ez_part_i,34633.0,68793.0,40820.0,68793.0,201806.0,F42
11412,2018,930857934,201801349349205440,REEDSPORT VOLUNTEER FIRE DEPARTMENT INC,IRS990EZ,ez_part_i,,37617.0,4624.0,37617.0,201812.0,
8286,2018,454725836,201801349349203185,SCHOOLYARD FARMS,IRS990EZ,ez_part_i,102863.0,120546.0,1639.0,114516.0,201712.0,K99
7976,2018,931240331,201801349349202195,MID-VALLEY FELLOWSHIP,IRS990EZ,ez_part_i,69061.0,133151.0,286118.0,131693.0,201712.0,F80
13060,2018,931047123,201801349349201945,LEBANON BASIC SERVICES CENTER,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,Z99Z
12842,2018,464975664,201801349349104520,ALVORD DESERT LABYRINTH SANCTUARY 0101201,IRS990PF,pf_part_i,,1.0,8822.0,,201812.0,A70
11686,2018,473264821,201801349349104085,ALAN AND SUSAN BINETTE CHARITABLE TRUST,IRS990PF,pf_part_i,,29603.0,122405.0,,201812.0,T22
3894,2018,931306727,201801349349103740,W GLEN BOYD CHARITABLE FOUNDATION,IRS990PF,pf_part_i,,600796.0,1028402.0,,201812.0,T22
1466,2018,931208721,201801349349103400,BILL HEALY FOUNDATION,IRS990PF,pf_part_i,177954.0,3075255.0,32477018.0,,201812.0,P20
5510,2018,930667831,201801319349303410,GREAT DAYS EARLY EDUCATION CENTER,IRS990,part_i,196682.0,311298.0,229409.0,311298.0,201812.0,B90
2888,2018,930784536,201801319349302800,PHOENIX SCHOOL OF ROSEBURG,IRS990,part_i,691995.0,1009921.0,3135365.0,1006055.0,201706.0,B28Z
3826,2018,271907027,201801319349301590,KENYA KEYS,IRS990,part_i,0.0,617330.0,409872.0,617330.0,201812.0,B82
11084,2018,464720635,201801319349202610,MOUNTAINEER OUTREACH,IRS990EZ,ez_part_i,,46587.0,7603.0,46587.0,201812.0,Q33
7066,2018,931261412,201801319349202590,OREGON CHAPTER FOUNDATION FOR NORTH AMERICAN WILD SHEEP,IRS990EZ,ez_part_i,,175825.0,231114.0,70370.0,201712.0,D300
7102,2018,464998689,201801319349202305,CAT ALLIANCE TEAM SANCTUARY,IRS990EZ,ez_part_i,42961.0,173777.0,11629.0,173777.0,201712.0,D20
10746,2018,471523429,201801319349200145,PTA ARLETA OREGON CONGRESS  PTA,IRS990EZ,ez_part_i,,54454.0,34839.0,54454.0,201712.0,
5390,2018,930790099,201801319349101880,BLANCHE FISCHER FOUNDATION,IRS990PF,pf_part_i,1410.0,323996.0,1736823.0,,201712.0,
4036,2018,363032383,201801309349303865,HOP RESEARCH COUNCIL,IRS990,part_i,0.0,569854.0,688221.0,569854.0,201812.0,
10248,2018,930575624,201801309349301635,EUGENE OREGON CHAPTER C009 SPEBSQSA INC,IRS990,part_i,0.0,64349.0,19509.0,49901.0,201812.0,
12468,2018,521707540,201801309349202040,NORTH PALESTINE CEMETERY,IRS990EZ,ez_part_i,,6976.0,470176.0,6976.0,201812.0,Y50
10334,2018,542152795,201801309349200400,AMPHIBIOUS FORCES MEMORIAL MUSEUM,IRS990EZ,ez_part_i,,62279.0,336537.0,62279.0,201812.0,A50
7568,2018,930237487,201801299349303275,NORSE HALL ASSOCIATION,IRS990,part_i,55766.0,151402.0,1257628.0,151402.0,201812.0,
8246,2018,371418680,201801299349202090,OREGON WOMENS LACROSSE UMPIRES ASSOCIATION,IRS990EZ,ez_part_i,,122440.0,21433.0,122440.0,201812.0,N66
9982,2018,811215439,201801299349201835,COALITION FOR THE DESCHUTES,IRS990EZ,ez_part_i,32153.0,70211.0,38875.0,70211.0,201712.0,C32
7560,2018,203064454,201801299349201170,AMERICAN CYTOGENTICS CONFERENCE INC,IRS990EZ,ez_part_i,,151705.0,144970.0,151705.0,201812.0,H99
166,2018,931179254,201801289349302420,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,IRS990,part_i,9151086.0,62288013.0,101732823.0,29920055.0,201809.0,P75
12948,2018,262841032,201801289349300640,CENTRAL CITY CONCERN FOUNDATION,IRS990,part_i,0.0,0.0,1.0,0.0,201806.0,J11
12278,2018,274481321,201801289349201815,FRIENDS OF ST JOSEPHS,IRS990EZ,ez_part_i,,12499.0,19412.0,10531.0,201812.0,A80
11842,2018,930857989,201801289349201625,OPTICIANS ASSOCIATION OF OREGON INC,IRS990EZ,ez_part_i,,24598.0,3572.0,24598.0,201812.0,
12760,2018,813681516,201801289349101270,CHRISTOPHERS GIFT,IRS990PF,pf_part_i,,295.0,295.0,,201812.0,F21
3496,2018,200185277,201801289349101170,FLOYD INGRAM CHARITABLE FOUNDATION INC,IRS990PF,pf_part_i,19000.0,750735.0,1000229.0,,201712.0,T22
6740,2018,931236468,201801289349100430,LAMB BALDWIN FOUNDATION,IRS990PF,pf_part_i,0.0,199197.0,2069211.0,,201812.0,T20Z
1740,2018,936049581,201801279349301550,WEST COAST LUMBER INSPECTION BUREAU,IRS990,part_i,1453259.0,2393916.0,2331603.0,2381227.0,201712.0,
2034,2018,930144236,201801279349300535,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,IRS990,part_i,749680.0,1895431.0,3156766.0,1861261.0,201812.0,
9122,2018,930794708,201801249349301560,JACKSON COUNTY 4-H LEADERS ASSOC,IRS990,part_i,0.0,93286.0,141604.0,85643.0,201806.0,O52
12356,2018,300345082,201801249349201020,BANDON COMMUNITY SWIMMING POOL DEVELOPMENT CORP,IRS990EZ,ez_part_i,,10018.0,383374.0,8172.0,201812.0,N31
1386,2018,204379510,201801239349301950,MICRO ENTERPRISE SERVICES OF OREGON,IRS990,part_i,701931.0,3325482.0,8545366.0,3325482.0,201806.0,J99
10226,2018,930932417,201801239349201340,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3336,IRS990EZ,ez_part_i,10705.0,65048.0,507698.0,65048.0,201812.0,
13080,2018,911817860,201801239349200890,MUSIC EDUCATION ASSISTANCE PROJECT,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,A68
13086,2018,731634376,201801239349200020,OREGON NETWORK FOR COMPASSIONATE COMMUNICATION,IRS990EZ,ez_part_i,0.0,0.0,0.0,0.0,201812.0,B99
690,2018,237256802,201801169349301505,LAUREL HILL CENTER INC,IRS990,part_i,3891740.0,9369136.0,15266158.0,7478633.0,201806.0,F33Z
12250,2018,931263893,201801169349200930,MILES FROM MOLLY INC PMB 238,IRS990EZ,ez_part_i,,12916.0,38057.0,12916.0,201812.0,G123
8256,2018,930599455,201801169349200630,PORSCHE CLUB OF AMERICA-OREGON REGION,IRS990EZ,ez_part_i,,121606.0,178085.0,115541.0,201812.0,
9774,2018,260098850,201801169349200340,BRIGHT HORIZONS THERAPEUTIC RIDING CENTER,IRS990EZ,ez_part_i,32670.0,75293.0,52308.0,70587.0,201712.0,P72
2220,2018,930605471,201801159349301115,OREGON TRIAL LAWYERS ASSOCIATION,IRS990,part_i,743378.0,1609263.0,737070.0,1461274.0,201812.0,
638,2018,320016048,201801099349301305,PORTLAND BUSINESS ALLIANCE,IRS990,part_i,2641214.0,10118664.0,2229822.0,9005091.0,201806.0,S41
1018,2018,930923476,201801099349301205,CLEAN AND SAFE INC,IRS990,part_i,0.0,5090110.0,2876914.0,5090110.0,201806.0,S20Z
4420,2018,453781829,201801079349200020,LIBERTY THEATRE FOUNDATION INC,IRS990EZ,ez_part_i,7516.0,479469.0,746680.0,478204.0,201812.0,A11
11664,2018,262469712,201801069349201205,OREGON COAST BOATING SAFETY AND EDUCATION FOUNDATION,IRS990EZ,ez_part_i,,29980.0,72111.0,29980.0,201812.0,M40
8250,2018,237128182,201801069349201105,PTA DUNIWAY ELEMENTARY,IRS990EZ,ez_part_i,,121979.0,115086.0,103071.0,201806.0,
2296,2018,936031995,201800999349300915,COLUMBIA CHAPTER SMACNA,IRS990,part_i,272344.0,1522198.0,1025657.0,1220593.0,201812.0,
4166,2018,201226604,201800999349300040,JOSEPH B VANDERVELDEN FOUNDATION CO GEORGE VANDEHEY PRESIDENT,IRS990,part_i,12000.0,541740.0,3818388.0,288656.0,201812.0,T21
1934,2018,260389639,201800969349300605,FEDORA COMMONS INC,IRS990,part_i,1202708.0,2047469.0,1368190.0,2046053.0,201812.0,U41
10302,2018,464157511,201800969349100715,GOSHEN FOUNDATION,IRS990PF,pf_part_i,,63015.0,18095.0,,201812.0,T20
12442,2018,811065255,201800959349200635,PORTLAND SEADOGS NW BASEBALL CLUB INC,IRS990EZ,ez_part_i,,7775.0,134.0,7775.0,201712.0,N63
8064,2018,273219479,201800959349200335,MEDIA ARTS INSTITUTE,IRS990EZ,ez_part_i,,130000.0,76547.0,130000.0,201812.0,B90
6578,2018,880485247,201800949349100615,RODGER AND KATE GRAEF FAMILY FOUNDATION,IRS990PF,pf_part_i,23320.0,211679.0,1741725.0,,201812.0,T22
11562,2018,367209834,201800949349100605,WILLIAM A SCHMIDT AND CAROLYN B SCHMIDT CHARITABLE FOUNDATION,IRS990PF,pf_part_i,,33261.0,27209.0,,201811.0,T20Z
11946,2018,522436010,201800909349200310,EAGLE CAP SHOOTERS ASSOCIATION,IRS990EZ,ez_part_i,,21602.0,73922.0,21602.0,201812.0,S80
9076,2018,936034316,201800899349200230,JUNCTION CITY SCANDINAVIAN FESTIVAL,IRS990EZ,ez_part_i,,94745.0,308958.0,94745.0,201809.0,
3710,2018,931175944,201800879349300520,PORTLAND YOUTH SOCCER ASSOCIATION,IRS990,part_i,151595.0,660302.0,646646.0,660302.0,201712.0,N64
12346,2018,205786825,201800869349300030,OREGON VOLLEYBALL ACADEMY,IRS990,part_i,0.0,10258.0,0.0,10258.0,201712.0,D50
2970,2018,931318062,201800859349301160,KIDS CLUB OF HARNEY COUNTY,IRS990,part_i,140802.0,963972.0,1985239.0,956237.0,201812.0,O23
2056,2018,270734969,201800859349300835,MASLOW PROJECT,IRS990,part_i,740290.0,1829447.0,1720721.0,1812365.0,201806.0,O50
2630,2018,930885766,201800859349300805,LARCHE PORTLAND,IRS990,part_i,691344.0,1194915.0,1204267.0,1178504.0,201806.0,P73Z
7264,2018,204468925,201800859349300790,OREGON REVIVAL CENTER,IRS990,part_i,0.0,165521.0,1548000.0,165521.0,201812.0,X20
12456,2018,931114472,201800819349200415,ALLIES PEOPLE TO PEOPLE,IRS990EZ,ez_part_i,,7504.0,20051.0,7504.0,201712.0,B82Z
930,2018,260172758,201800789349300325,INCITE INCORPORATED,IRS990,part_i,1156511.0,5914863.0,978058.0,5914863.0,201806.0,J22
13040,2018,204005130,201800789349200500,EMERGENCY EQUIPMENT SOLUTIONS INC,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,M24
3770,2018,204055635,201800779349300350,COLUMBIA COUNTY INDIGENT DEFENSE CORPORATION,IRS990,part_i,70619.0,637415.0,431471.0,637415.0,201812.0,I80
6750,2018,263662721,201800759349300145,INTERNATIONAL SOCIETY OF SUSTAINABILITY,IRS990,part_i,150489.0,198775.0,51825.0,198775.0,201808.0,S03
2796,2018,931326007,201800749349301690,NORTHEAST UNITED SOCCER CLUB,IRS990,part_i,585443.0,1068558.0,342619.0,1068558.0,201804.0,N64
3604,2018,770196208,201800749349301465,POSTPARTUM SUPPORT INTERNATIONAL,IRS990,part_i,145929.0,701322.0,686040.0,665938.0,201712.0,
13122,2018,931099710,201800749349200230,FRIENDS OF THE MILTON FREEWATER PUBLIC LIBRARY,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201810.0,T30Z
9472,2018,931311954,201800739349200795,UMPQUA VALLEY HIGH SCHOOL RODEO INC,IRS990EZ,ez_part_i,,82483.0,20759.0,82483.0,201812.0,
1812,2018,810622430,201800729349300030,PUBLIC HEALTH FOUNDATION OF COLUMBIA COUNTY,IRS990,part_i,1639814.0,2274623.0,491204.0,2274623.0,201806.0,E112
7850,2018,936034012,201800729349200905,MAIN STREET COWBOYS,IRS990EZ,ez_part_i,,138332.0,106487.0,138332.0,201810.0,A23Z
10884,2018,471207275,201800729349200040,GODS HANDS REACHING HAITI,IRS990EZ,ez_part_i,,51217.0,7526.0,51217.0,201812.0,X20
9126,2018,208408832,201800719349300140,MISSING IN AMERICA VETERANS RECOVERY PROGRAM,IRS990,part_i,0.0,93250.0,66434.0,93250.0,201712.0,Y50
8028,2018,205998294,201800699349300710,SOUTHRIDGE INSTRUMENTAL MUSIC AND DANCE ENSEMBLES INC,IRS990,part_i,0.0,131317.0,50661.0,131317.0,201806.0,B112
1706,2018,30590874,201800689349301405,OREGON DEFENSE ATTORNEY CONSORTIUM INC,IRS990,part_i,0.0,2439308.0,129129.0,2439308.0,201812.0,I80
13084,2018,481295435,201800689349200535,MY CHILD FOUNDATION INC,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,P70
11492,2018,521656369,201800679349200735,SUNSET YOUTH FOOTBALL,IRS990EZ,ez_part_i,,35469.0,138653.0,35469.0,201812.0,N65
810,2018,930645605,201800649349300820,ADDICTIONS RECOVERY CENTER INC,IRS990,part_i,3843734.0,7275030.0,7442688.0,7275030.0,201806.0,F50Z
9270,2018,451482033,201800599349301470,ROSE CITY PERFORMING ARTS COLLABORATIVE,IRS990,part_i,72920.0,88260.0,7169.0,88260.0,201706.0,N60
7472,2018,931098364,201800599349200630,SEASIDE FIRE AND RESCUE ASSOCIATION,IRS990EZ,ez_part_i,,156424.0,177936.0,156424.0,201812.0,
12084,2018,930698068,201800599349200310,RAINDROP CHAPTER DECORATIVE PAINTERS,IRS990EZ,ez_part_i,,16967.0,59284.0,0.0,201812.0,
12570,2018,264574969,201800539349200625,ZOMI ASSOCIATION OF USA,IRS990EZ,ez_part_i,,4000.0,420.0,4000.0,201812.0,P84
5954,2018,264274557,201800529349301615,COLUMBIA GORGE CHILDRENS ADVOCACY CENTER,IRS990,part_i,67638.0,263907.0,166145.0,259671.0,201806.0,I72
6292,2018,930747888,201800489349300005,WALLOWA COUNTY CHAMBER OF COMMERCE,IRS990,part_i,90748.0,235595.0,216413.0,227505.0,201812.0,
5058,2018,237008620,201800469349302170,SALEM KEIZER EDUCATION ASSOCIATION,IRS990,part_i,240789.0,365021.0,474322.0,365021.0,201808.0,
13066,2018,412158712,201800459349200990,MALIN HISTORICAL SOCIETY,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,A54
3018,2018,931285710,201800439349300760,OREGON CRUSADERS,IRS990,part_i,259233.0,939940.0,586906.0,892378.0,201809.0,A6C
7512,2018,931238070,201800439349200505,RURAL OREGON WIRELESS TELEVISION,IRS990EZ,ez_part_i,,155247.0,208809.0,155247.0,201812.0,W50
13072,2018,454776446,201800439349200130,CASCADES SWIMMING ACADEMY,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,N67
13134,2018,931140242,201800399349200100,WILLAMETTE FALLS SYMPHONY,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201808.0,A69Z
7882,2018,263325303,201800379349200000,CROOK COUNTY KIDS INC,IRS990EZ,ez_part_i,91866.0,137261.0,93084.0,137261.0,201812.0,O20
1746,2018,930635871,201800369349301410,NORTHWEST PILOT PROJECT,IRS990,part_i,885147.0,2384670.0,2277574.0,2322900.0,201806.0,P81Z
5218,2018,930942933,201800369349301025,RVM ASHLAND HOUSING CORPORATION DONALD E LEWIS RETIREMENT CENTER,IRS990,part_i,69405.0,347313.0,1244382.0,347313.0,201806.0,L20
8716,2018,453325263,201800329349200110,ON THE BUDGET,IRS990EZ,ez_part_i,58023.0,105357.0,291185.0,105357.0,201709.0,
12604,2018,237088099,201800329349101150,A ZWEIGEL FOUNDATION,IRS990PF,pf_part_i,,3083.0,70102.0,,201809.0,
4888,2018,936023103,201800319349301015,PI BETA PHI OREGON ALPHA HOUSE,IRS990,part_i,161225.0,391071.0,2049707.0,391071.0,201808.0,
11330,2018,936098153,201800299349301245,AMERICAN SOCIETY OF SAFETY ENGINEERS-COLUMBIA WILLAMETTE,IRS990,part_i,0.0,39781.0,321467.0,39781.0,201806.0,
13162,2018,273869069,201800299349200125,PORT OF PORTLAND POLICE EMPLOYEES ASSOCIATION,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201806.0,J40
1780,2018,931019081,201800129349300115,CENTRAL OREGON EXTENDED UNIT FOR RECOVERY INC DBA RIMROCK TRAILS,IRS990,part_i,0.0,2313816.0,3670438.0,2313816.0,201806.0,F22Z
8186,2018,270239462,201800109349200720,SHERWOOD HIGH SCHOOL BAND BOOSTER CLUB,IRS990EZ,ez_part_i,,124667.0,21998.0,100956.0,201806.0,B11
9504,2018,760747788,201800089349200160,APOYEMOS AL ESPANOL INC,IRS990EZ,ez_part_i,0.0,81609.0,127623.0,60055.0,201708.0,B82
2262,2018,931025835,201743549349300729,MCMINNVILLE AREA HABITAT FOR HUMANITY,IRS990,part_i,332829.0,1557160.0,2931523.0,947654.0,201806.0,
2934,2018,455271483,201743489349300739,MECOP INC,IRS990,part_i,456458.0,983557.0,1138779.0,983557.0,201806.0,B80
13178,2018,810814063,201743229349300304,LAUNDRYLOVE MILWAUKIE,IRS990,part_i,0.0,0.0,0.0,0.0,201812.0,P99
10686,2018,930940415,201743209349201219,TILLAMOOK COUNTY RODEO ASSOCIATION,IRS990EZ,ez_part_i,,55695.0,42762.0,55695.0,201612.0,
12888,2018,264052358,201743199349314259,WORDSOWER COMPANY INC,IRS990,part_i,15010.0,0.0,54846.0,0.0,201712.0,X20
8086,2018,10862616,201743199349308019,SHALOM PRAYER CENTER,IRS990,part_i,109016.0,128745.0,1.0,83015.0,201712.0,
6086,2018,383775863,201743199349307459,SISTERS GRADUATE RESOURCE ORGANIZATION,IRS990,part_i,9000.0,251376.0,374193.0,251376.0,201806.0,B82
13152,2018,208555846,201743199349208119,FULLERTON IV BOOSTER CLUB,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201806.0,B112
10292,2018,931258176,201743199349208044,OREGON NEIGHBORHOOD STORE ASSOC,IRS990EZ,ez_part_i,,63235.0,33724.0,63235.0,201812.0,S41
13188,2018,481287863,201743199349202844,OREGON FIRE CHIEFS FOUNDATION,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201712.0,M24
10914,2018,930842634,201743199349202449,GRANT WATTS PARENT GROUP,IRS990EZ,ez_part_i,,50796.0,102053.0,50796.0,201706.0,B94
8302,2018,930715635,201743199349200704,HILLSBORO PARENT PRE-SCHOOL,IRS990EZ,ez_part_i,76955.0,119995.0,70925.0,113949.0,201806.0,B21Z
12626,2018,542131988,201743199349100844,DEMOCRACYS EDGE INC,IRS990PF,pf_part_i,0.0,2650.0,324716.0,,201612.0,R40
9702,2018,61709222,201743189349310159,ASSOCIATED OREGON INDUSTRIES RESEARCH AND EDUCATION FOUNDATION,IRS990,part_i,0.0,76895.0,85719.0,76895.0,201812.0,S05
3444,2018,208430297,201743189349306014,PIXIE PROJECT INC,IRS990,part_i,389096.0,773739.0,188592.0,728599.0,201712.0,D20
11742,2018,263757820,201743189349205119,AFTER SCHOOL BUDDIES INC,IRS990EZ,ez_part_i,,27909.0,15857.0,27909.0,201712.0,B90
8080,2018,911821854,201743179349306899,UPPER ROGUE MOOSE LODGE 2480,IRS990,part_i,0.0,128973.0,26585.0,27401.0,201904.0,
9964,2018,812490596,201743179349203954,DREAM TEAM ANGELS RESCUE,IRS990EZ,ez_part_i,,70674.0,13815.0,70674.0,201612.0,D20
12784,2018,936031249,201743179349203089,OMEGA UPSILON,IRS990EZ,ez_part_i,,89.0,306841.0,89.0,201812.0,
5374,2018,453729152,201743159349300429,AUGUST WILSON RED DOOR PROJECT,IRS990,part_i,111459.0,326330.0,241026.0,326330.0,201612.0,A65
3834,2018,800455845,201743149349304009,FAIRHAVEN RECOVERY HOMES,IRS990,part_i,118137.0,612493.0,77703.0,606202.0,201712.0,F50
5462,2018,203681041,201743149349303969,HEALTH BRIDGES INTERNATIONAL INC,IRS990,part_i,124450.0,314416.0,60032.0,306049.0,201612.0,Q33
13184,2018,931216961,201743149349202119,OREGON FOUNDATION QUARTER HORSE CLU,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201712.0,
4642,2018,264271875,201743069349300304,FACES OF AMERICA,IRS990,part_i,82304.0,430130.0,14113.0,430130.0,201812.0,B60
10034,2018,931208079,201733459349200418,NANCY RYLES COMMUNITY ORGANIZATION,IRS990EZ,ez_part_i,,68948.0,142845.0,63921.0,201807.0,B94Z
1506,2018,721604232,201733249349300318,PORTLAND VILLAGE SCHOOL,IRS990,part_i,1813735.0,2940922.0,2754496.0,2928961.0,201806.0,B29
9316,2018,200107265,201733249349200323,SUNSET LACROSSE,IRS990EZ,ez_part_i,35250.0,86667.0,52898.0,86667.0,201807.0,N60
2144,2018,930328609,201733199349317948,GRAND CHAPTER OF OREGON ORDER OF THE EASTERN STAR,IRS990,part_i,28388.0,1728516.0,1715273.0,489669.0,201806.0,
13180,2018,931320785,201733199349207658,KUZA PROGRAM,IRS990EZ,ez_part_i,7871.0,0.0,0.0,0.0,201712.0,E12
13140,2018,931242459,201733199349202383,SUNRISE ROTARY FOUNDATION OF MCMINNVILLE,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201806.0,B90
9526,2018,936031479,201733189349204258,BEND ROTARY CLUB,IRS990EZ,ez_part_i,,81337.0,33733.0,81337.0,201806.0,
12108,2018,272495880,201733189349202548,BABY SAFE INTERNATIONAL INC,IRS990EZ,ez_part_i,,16329.0,5.0,16329.0,201612.0,P20
11296,2018,473047533,201733189349102133,PONTIST FAMILY FOUNDATION,IRS990PF,pf_part_i,,40653.0,598733.0,,201812.0,T22
3252,2018,316622344,201733189349100213,LAFER FAMILY FOUNDATION,IRS990PF,pf_part_i,0.0,842216.0,628916.0,,201612.0,T30
5870,2018,930771425,201733179349307008,OREGON CITY SWIM CLUB,IRS990,part_i,132230.0,272020.0,235448.0,233550.0,201809.0,
4334,2018,930705342,201733149349303663,OREGON HOSPICE ASSOCIATION INC,IRS990,part_i,240157.0,499139.0,704418.0,499139.0,201712.0,P74C
7464,2018,931224469,201733149349101243,WATT BROTHERS SCHOLARS TRUST,IRS990PF,pf_part_i,,156756.0,1237260.0,,201712.0,B82Z
13186,2018,200319837,201732879349200223,D GADABOUTS INC,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,P80
13128,2018,562404718,201723559349200702,SPAY NEUTER INVESTMENT PROJECT INC,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201809.0,D20
6834,2018,931113774,201723539349200507,WEST LINN-WILSONVILLE EDUCATION FOUNDATION,IRS990EZ,ez_part_i,,189220.0,342886.0,168616.0,201706.0,B82Z
4070,2018,911787357,201723429349300127,SOUTH SANTIAM WATERSHED COUNCIL,IRS990,part_i,153557.0,563237.0,244091.0,563237.0,201806.0,C320
13192,2018,541821205,201723429349200612,FOUNDATION FOR THE HEALING FORCE OF THE,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201712.0,P20
4038,2018,931268887,201723319349300792,OREGON YOUTH RUGBY OREGON YOUTH RUGBY,IRS990,part_i,162053.0,569560.0,28233.0,550447.0,201712.0,N60
8362,2018,453535051,201723229349200107,TEDXBEND INC,IRS990EZ,ez_part_i,,117451.0,378.0,117451.0,201612.0,B99
13168,2018,462479571,201723219349200322,PORTLAND YOUTH FOOTBALL AND CHEER CO MARK REED,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201802.0,N65
13176,2018,930714387,201723209349201087,PORTLAND CHAPTER AAZK,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,
4618,2018,261372818,201723199349313077,THELMAS PLACE,IRS990,part_i,142658.0,434079.0,63986.0,434079.0,201812.0,E99
12040,2018,261892087,201723199349305737,SPORTSGRANTS INC,IRS990,part_i,0.0,18000.0,436218.0,-22932.0,201812.0,G12
8602,2018,262659701,201723179349201017,SERVING OUR NEIGHBORS,IRS990EZ,ez_part_i,0.0,109052.0,26858.0,109052.0,201612.0,X03
13172,2018,931136962,201723149349201347,OREGON OPERATION LIFESAVER INC,IRS990EZ,ez_part_i,,0.0,0.0,0.0,201812.0,
12274,2018,931319640,201723109349300767,BLOSSER CENTER FOR DYSLEXIA RESOURCE,IRS990,part_i,217659.0,12540.0,170385.0,12540.0,201808.0,G80
8554,2018,931165587,201723079349201322,UMPQUA WATERSHEDS,IRS990EZ,ez_part_i,20428.0,110312.0,183112.0,110312.0,201712.0,C013
6046,2018,930967313,201713559349301301,NATIONAL ALLIANCE ON MENTAL ILLNESS OF CLACKAMAS COUNTY CLACKAMAS COUNTY,IRS990,part_i,149229.0,255256.0,439129.0,238661.0,201806.0,E03
5414,2018,931328582,201713529349300126,WESTVIEW HIGH SCHOOL PARENT ORGANIZATION,IRS990,part_i,0.0,319553.0,144324.0,287282.0,201806.0,B112
2478,2018,930574857,201713499349300441,CORVALLIS COMMUNITY CHILDRENS CENTER INC INC,IRS990,part_i,1085142.0,1324335.0,621684.0,1323784.0,201806.0,P33Z
2094,2018,931307461,201713469349300636,MULTI-SENSORY INSTRUCTION TEACHING CHILDREN HANDS-ON CHARTER SCHOOL TIGARD,IRS990,part_i,1214584.0,1797378.0,1765141.0,1797378.0,201806.0,B29
4238,2018,930717013,201713429349300631,SOUTHWEST NEIGHBORHOODS INC,IRS990,part_i,307164.0,520450.0,179370.0,520450.0,201806.0,S190
