,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,SUBSECTION,INCOME_AMT,ASSET_AMT,REVENUE_AMT,TAX_PERIOD_y,NTEE_CD
665,16486259,EFILE,931090105,201812,7/13/2019 1:25:54 AM,NORTHWEST OUTREACHES INC,990,93493134073919,201911349349307391,NORTHWEST OUTREACHES INC,% MICHAEL SELLARD PRES,PO BOX 3384,HILLSBORO,OR,97123-1909,3,91493.0,31410.0,91493.0,201812.0,
3376,16020533,EFILE,20730472,201806,12/18/2018 8:39:02 PM,SOUTH SALEM ATHLETIC BOOSTER CLUB I,990EZ,93492317026008,201803179349202600,SOUTH SALEM ATHLETIC BOOSTER CLUB INC,% SOUTH SALEM HIGH SCHOOL,1910 CHURCH ST SE,SALEM,OR,97302-3018,3,91443.0,52404.0,54330.0,201906.0,B11
1372,16340681,EFILE,474751730,201812,5/24/2019 10:22:04 AM,HEARTWISE COMMUNITY LEARNING CENTER,990EZ,93492095001019,201910959349200101,HEARTWISE COMMUNITY LEARNING CENTER,% JAMI L TERAN,1840 WILLAMETTE,EUGENE,OR,97401-4601,3,91361.0,13987.0,91361.0,201812.0,B20
903,16347045,EFILE,930859235,201812,5/28/2019 2:58:29 PM,MILTON-FREEWATER AREA HISTORICAL SOCIETY,990EZ,93492129014979,201921299349201497,MILTON-FREEWATER AREA HISTORICAL SOCIETY INC,,1403 CHESTNUT ST,MILTON FRWTR,OR,97862-1258,3,91318.0,107213.0,81925.0,201812.0,A80Z
3570,16149314,EFILE,270642562,201806,3/6/2019 6:34:39 AM,WILLAMETTE VALLEY VOLLEYBALL CLUB CUDDEFORD,990EZ,93492332007108,201803329349200710,WILLAMETTE VALLEY VOLLEYBALL CLUB,,23065 NE HYLAND DR,NEWBERG,OR,97132-6828,3,91273.0,10864.0,86616.0,201906.0,N60
5694,15693507,EFILE,205734244,201712,9/14/2018 10:34:27 PM,CASCADE CATTLE CLUB,990EO,93492152003308,201801529349200330,CASCADE CATTLE CLUB,% SHARON MORRIS READE,PO BOX 475,TERREBONNE,OR,97760-0475,7,91221.0,24643.0,91221.0,201812.0,N50
2865,16671626,EFILE,931298223,201808,9/20/2019 10:04:20 AM,FOREST GROVE JUNIOR BASEBALL,990EZ,93492189004139,201931899349200413,FOREST GROVE JUNIOR BASEBALL,% RUSSELL D PETERS,PO BOX 622,FOREST GROVE,OR,97116-0622,3,91105.0,75648.0,83484.0,201908.0,N63
3034,16160921,EFILE,931331281,201806,3/8/2019 11:29:43 AM,CORVALLIS YOUTH SYMPHONY FOUNDATION,990PF,93491351004048,201843519349100404,CORVALLIS YOUTH SYMPHONY FOUNDATION INC,% JORJIE COAKLEY,PO BOX 857,CORVALLIS,OR,97339-0857,3,91080.0,790521.0,,201906.0,A11
3557,16043992,EFILE,930556355,201806,1/29/2019 6:31:04 PM,TAU KAPPA EPSILON FRATERNITY,990EO,93492319051938,201833199349205193,TAU KAPPA EPSILON FRATERNITY INC,,1460 NW VAN BUREN AVE,CORVALLIS,OR,97330-5832,7,91052.0,17798.0,91052.0,201806.0,N50
22,16797647,EFILE,936033823,201906,10/30/2019 12:37:13 PM,SOROPTIMISTS FOUNDATION INC 111320 CLUB,990EZ,93492256005499,201942569349200549,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,% BETH HOUGH,PO BOX 127,ENTERPRISE,OR,97828-0127,3,90988.0,44664.0,90988.0,201906.0,I70
2886,16144496,EFILE,931249676,201808,3/4/2019 7:54:01 PM,CHEHALEM VALLEY AQUATICS CLUB,990EZ,93492341006048,201843419349200604,CHEHALEM VALLEY AQUATICS CLUB INC,% SHARIL VAN CLEAVE TREASURER,PO BOX 1173,NEWBERG,OR,97132-8173,3,90813.0,580.0,90813.0,201908.0,N67
2672,16215240,EFILE,363060501,201809,4/11/2019 6:59:59 PM,AMERICAN UNION OF SWEDISH SINGERS CULTURAL HERITAGE FOUNDATION,990PF,93491052005039,201930529349100503,AUSS CULTURAL HERITAGE FOUNDATION,% MICHAEL DIMOND,25505 NW SVEA DR,HILLSBORO,OR,97124-8150,3,90732.0,376257.0,,201809.0,
2852,16159973,EFILE,205896121,201808,3/8/2019 9:52:22 AM,SANTIAM YOUTH SPORTS INC,990EZ,93492348005368,201813489349200536,SANTIAM YOUTH SPORTS INC,% SCOTT BRANCH,PO BOX 71,SUBLIMITY,OR,97385-0071,3,90674.0,25790.0,80206.0,201908.0,N60
3765,15949238,EFILE,202592689,201806,11/27/2018 8:40:17 PM,OREGON WORKFORCE PARTNERSHIP,990EZ,93492261005358,201802619349200535,OREGON WORKFORCE PARTNERSHIP,,PO BOX 4476,SALEM,OR,97302-8476,3,90500.0,176802.0,90500.0,201806.0,W02
5500,16073872,EFILE,811366417,201712,2/8/2019 2:13:14 AM,AMERICAN FLUORIDATION SOCIETY INC,990EO,93492316031638,201833169349203163,AMERICAN FLUORIDATION SOCIETY,% JOHNNY JOHNSON,PO BOX 56392,PORTLAND,OR,97238-6392,4,90500.0,115267.0,90500.0,201812.0,M40
6373,15726131,EFILE,364759346,201712,9/25/2018 9:44:57 AM,NEXT STEP MINISTRIES,990EZ,93492214002358,201802149349200235,NEXT STEP MINISTRIES,,25668 SW CANYON CREEK RD,WILSONVILLE,OR,97070-9682,3,90499.0,10151.0,90499.0,201812.0,X21
6722,15082917,EFILE,931300238,201606,1/4/2018 1:03:58 PM,ORENCO ELEMENTARY BOOSTER CLUB,990EZ,93492340003157,201703409349200315,ORENCO ELEMENTARY BOOSTER CLUB,% KRISTIN MCPHERSON,PO BOX 2616,HILLSBORO,OR,97123-1928,3,90441.0,47488.0,83598.0,201906.0,B11
569,16455336,EFILE,930748798,201812,7/1/2019 5:33:40 PM,INTERCHURCH CENTER,990EO,93492135067689,201931359349206768,INTERCHURCH CENTER,,0245 SW BANCROFT STREET RM/STE E,PORTLAND,OR,97239-0000,2,90407.0,272539.0,90407.0,201812.0,
1507,16392555,EFILE,814076476,201812,6/7/2019 4:26:53 PM,MOUNTAINSIDE YOUTH FOOTBALL ASSOCIATION,990EZ,93492098001009,201900989349200100,MOUNTAINSIDE YOUTH FOOTBALL ASSOCIATION,% MARK WOOD,13515 SW LIDEN DR,TIGARD,OR,97223-2091,3,90342.0,106417.0,90318.0,201812.0,N65
5330,16129133,EFILE,208248790,201712,2/26/2019 3:26:22 PM,KEEPING THE ARTS,990EZ,93492318059918,201813189349205991,KEEPING THE ARTS,% STEVE GEHLEN,23724 SW ASPEN LAKES DR,SHERWOOD,OR,97140-8340,3,90230.0,56675.0,90230.0,201812.0,T70
1047,16316830,EFILE,931036770,201812,5/20/2019 3:00:10 PM,UNITED STATES ADULT CYSTIC FIBROSIS ASSOCIATION,990EZ,93492073000169,201910739349200016,UNITED STATES ADULT CYSTIC FIBROSIS ASSOCIATION,% KATHRYN K RUSSELL TREAS,PO BOX 1618,GRESHAM,OR,97030-0519,3,90177.0,422069.0,90177.0,201812.0,Z99Z
2813,16671387,EFILE,930950362,201808,9/20/2019 9:34:50 AM,ROSEBURG PLAYSCHOOL COOPERATIVE INC,990EZ,93492191007449,201941919349200744,ROSEBURG PLAYSCHOOL COOPERATIVE INC,,PO BOX 1642,ROSEBURG,OR,97470-0407,3,90105.0,46242.0,83605.0,201908.0,
4913,15639648,EFILE,930740547,201802,8/30/2018 5:17:11 PM,HIDDEN SPRINGS RANCH RECREATION ASSOCIATION,990EO,93492130022388,201831309349202238,HIDDEN SPRINGS RANCH RECREATION ASSOCIATION,,PO BOX 444,WEST LINN,OR,97068-0444,7,89996.0,54863.0,89996.0,201902.0,
786,16435292,EFILE,930699928,201812,6/22/2019 12:07:26 AM,OREGON KNIFE COLLECTORS ASSOCIATION,990EZ,93492122011299,201941229349201129,OREGON KNIFE COLLECTORS ASSN,,PO BOX 2091,EUGENE,OR,97402-0033,3,89951.0,83711.0,25110.0,201812.0,
5048,16006452,EFILE,841218142,201712,12/14/2018 7:00:37 PM,DOM PROJECT,990EZ,93492312019328,201823129349201932,DOM PROJECT,% ROBERT E YUHNKE,4050A SE HOSNER TER,GRESHAM,OR,97080-8994,3,89946.0,27143.0,89946.0,201812.0,E30
2993,16214742,EFILE,203465334,201807,4/11/2019 6:15:06 PM,ESTACADA AREA COMMUNITY EVENTS,990EZ,93492073005319,201910739349200531,ESTACADA AREA COMMUNITY EVENTS,% STEVEN STONE,PO BOX 2160,ESTACADA,OR,97023-2160,3,89938.0,51172.0,29516.0,201807.0,P20
4994,16023284,EFILE,454624912,201712,12/19/2018 9:27:26 AM,ADRENAL INSUFFICIENCY UNITED,990EZ,93492319038288,201833199349203828,ADRENAL INSUFFICIENCY UNITED,% JENNIFER KNAPP,20100 COQUILLE DR,OREGON CITY,OR,97045-7050,3,89731.0,58615.0,89731.0,201812.0,E60
3147,16152640,EFILE,930273168,201806,3/7/2019 5:34:01 AM,SALEM SADDLE CLUB,990O,93493341006058,201803419349300605,SALEM SADDLE CLUB INC,,7005 LARDON RD NE,SALEM,OR,97305-3776,7,89711.0,753553.0,89711.0,201806.0,
2396,16528826,EFILE,470927318,201812,7/29/2019 5:13:23 AM,EASTERN OREGON REGIONAL THEATER INC,990EZ,93492135056829,201921359349205682,EASTERN OREGON REGIONAL THEATER INC,% LYNNE BURROUGHS,2101 MAIN STREET,BAKER CITY,OR,97814-2621,3,89675.0,360416.0,81453.0,201812.0,A65
2594,16911875,EFILE,463711288,201809,12/3/2019 7:37:02 PM,WESTVIEW YOUTH BASEBALL,990EZ,93492252009559,201902529349200955,WESTVIEW YOUTH BASEBALL,,3300 NW 185TH AVE PMB 216,PORTLAND,OR,97229-3406,3,89564.0,44092.0,89564.0,201809.0,N99
764,16626098,EFILE,931136640,201812,9/6/2019 2:12:08 PM,ROGUE CANINE AGILITY INC,990EO,93492045013069,201910459349201306,ROGUE CANINE AGILITY INC,,PO BOX 1977,PHOENIX,OR,97535-1977,7,89545.0,50435.0,89545.0,201812.0,D61
797,16436208,EFILE,273029312,201812,6/24/2019 4:10:30 PM,NORTH COAST FOOD WEB,990EZ,93492123009929,201921239349200992,NORTH COAST FOOD WEB,% ROD NICHOLS,577 18TH ST,ASTORIA,OR,97103-3505,3,89465.0,36286.0,89465.0,201812.0,K40
1665,16821913,EFILE,931255123,201812,11/6/2019 12:00:32 AM,SPRAGUE RIVER WATER RESOURCE FOUNDATION INC,990EZ,93492080008239,201930809349200823,SPRAGUE RIVER WATER RESOURCE FOUNDATION INC,,PO BOX 62,BLY,OR,97622-0062,3,89432.0,36588.0,89432.0,201812.0,C32
6603,15822308,EFILE,743063424,201706,10/23/2018 5:09:28 PM,THE UNION,990EZ,93492134041918,201811349349204191,THE UNION,% DONNA TENNARO,106 NW F ST PMB 56,GRANTS PASS,OR,97526-2012,3,89418.0,2405.0,89418.0,201806.0,F80
6127,15988245,EFILE,201927900,201712,12/10/2018 5:57:35 AM,DOWN SYNDROME NETWORK OREGON,990EZ,93492313019268,201813139349201926,DOWN SYNDROME NETWORK OREGON,% BRUCE KERR,5200 MEADOWS RD STE 200,LAKE OSWEGO,OR,97035-0086,3,89397.0,141394.0,62403.0,201812.0,G122
494,16508314,EFILE,270222794,201812,7/19/2019 2:48:06 PM,FRIENDS OF TIGARD FOOTBALL,990EZ,93492134058179,201921349349205817,FRIENDS OF TIGARD FOOTBALL,% ANDY HANSEN,15532 SW PACIFIC HWY CIB 303,TIGARD,OR,97224-0000,3,89380.0,34716.0,70379.0,201812.0,B112
1829,16799790,EFILE,260339483,201812,10/30/2019 8:15:31 PM,WALK IN THE PARK FOUNDATION,990EZ,93492238008069,201912389349200806,WALK IN THE PARK FOUNDATION,,PO BOX 99,CARLTON,OR,97111-0099,3,89359.0,46672.0,69602.0,201812.0,T31
140,16800461,EFILE,200195229,201906,10/30/2019 10:29:05 PM,WILSONVILLE BASKETBALL ASSOCIATION,990EZ,93492235001769,201912359349200176,WILSONVILLE BASKETBALL ASSOCIATION,% NEIL MARSHALL,PO BOX 4176,WILSONVILLE,OR,97070-4176,3,89343.0,55335.0,89343.0,201906.0,N62
2991,16050927,EFILE,134299277,201807,1/31/2019 10:40:29 PM,USBC 80639 GREATER PORTLAND BOWLING ASSOCIATION,990,93493319048038,201833199349304803,UNITED STATES BOWLING CONGRESS INC,% DEBBIE SATTEGREN,14315 NE ALTON ST,PORTLAND,OR,97230-3633,3,89295.0,342957.0,89295.0,201907.0,N70
2503,16310625,EFILE,931007918,201811,5/17/2019 6:51:33 AM,OREGON AGRICULTURAL CHEMICALS ASSOCIATION INC,990EZ,93492103002039,201931039349200203,OREGON AGRICULTURAL CHEMICALS & FERTILIZERS ASSOC,,1270 CHEMEKETA ST NE,SALEM,OR,97301-4145,3,89276.0,194674.0,89276.0,201811.0,B99Z
4035,16369593,EFILE,930710456,201806,6/3/2019 7:27:36 AM,JOSEPHINE COUNTY 4-H ASSOCIATION,990EZ,93492135065549,201941359349206554,OREGON 4-H FOUNDATION,% JOSEPHINE COUNTY EXT OFFICE,215 RINGUETTE ST,GRANTS PASS,OR,97527-5537,3,89268.0,53701.0,89268.0,201806.0,
2815,15891402,EFILE,930850945,201808,11/8/2018 7:55:20 AM,LAMONTAI IMPROVEMENT DISTRICT,990EO,93492274002478,201822749349200247,LAMONTAI IMPROVEMENT DIST,% JERI CARSON,PO BOX 69,LEBANON,OR,97355-0069,12,89013.0,416821.0,89013.0,201908.0,
444,16447426,EFILE,473249039,201812,6/27/2019 1:18:40 PM,PROTECTORS INC,990EZ,93492148004439,201931489349200443,THE PROTECTORS INC,% PAUL COUGHLIN,PO BOX 4898,BEND,OR,97707-1898,3,88912.0,15905.0,88912.0,201812.0,P30
6436,15802623,EFILE,931243952,201712,10/17/2018 11:42:45 AM,NORTHWEST HABITAT INSTITUTE,990,93493135007068,201811359349300706,NORTHWEST HABITAT INSTITUTE,% THOMAS A ONEIL PRES,PO BOX 855,CORVALLIS,OR,97339-0855,3,88800.0,15150.0,88800.0,201812.0,L30
3969,16610218,EFILE,931232023,201806,8/30/2019 8:16:49 AM,FETAL ALCOHOL SYNDROME CONSULATION EDUCATION AND TRAINING SERVICES INC,990EZ,93492142008709,201901429349200870,FETAL ALCOHOL SYNDROME CONSULTATION EDUCATION AND TRAINING SERVICES IN,% DIANE V MALBIN,PO BOX 80241,PORTLAND,OR,97280-1241,3,88774.0,27923.0,77296.0,201806.0,F80
1022,16331253,EFILE,861002283,201812,5/22/2019 2:37:23 PM,IRISH SETTER CLUB OF AMERICA FOUNDATION INC CO JAY ZIRKLE TREASURER,990,93493086010179,201920869349301017,THE IRISH SETTER CLUB OF AMERICA FOUNDATION INC,% JAY ZIRKLE TREASURER,34553 DEERWOOD DR,EUGENE,OR,97405-8628,3,88756.0,820537.0,79626.0,201812.0,D11
182,16809695,EFILE,931247063,201906,11/1/2019 12:56:17 PM,COMMUNITY SOLUTIONS OF CENTRAL OREGON,990EZ,93492275002259,201902759349200225,COMMUNITY SOLUTIONS OF CENTRAL OREGON,,1010 NW 14TH ST STE 100,BEND,OR,97703-2190,3,88618.0,72999.0,88618.0,201906.0,I51
3411,15942635,EFILE,931156831,201806,11/26/2018 2:03:15 PM,FRIENDS OF THE FLORENCE EVENTS CENTER,990EZ,93492304009348,201843049349200934,FRIENDS OF THE FLORENCE EVENTS CENTER,% JOE D MCDONALD TREAS,715 QUINCE ST,FLORENCE,OR,97439-9686,3,88593.0,35751.0,17478.0,201906.0,Z99Z
2154,16928759,EFILE,931156374,201812,12/6/2019 8:33:26 AM,OREGON BLACK PIONEERS CORPORATION,990EZ,93492288011979,201922889349201197,OREGON BLACK PIONEERS CORPORATION,% WILLIE RICHARDSON,117 COMMERCIAL ST NE STE 210,SALEM,OR,97301-3404,3,88576.0,39782.0,82139.0,201812.0,A80Z
2243,16762545,EFILE,274846178,201812,10/18/2019 9:25:20 PM,YAMHILL ENRICHMENT SOCIETY,990,93493226026379,201922269349302637,YAMHILL ENRICHMENT SOCIETY,% SUSAN SOKOL BLOSSER,638 NE 5TH STREET SUITE 200,MCMINNVILLE,OR,97128-4507,3,88540.0,136983.0,88540.0,201906.0,S20
3700,16042211,EFILE,461982582,201806,1/29/2019 11:14:11 AM,PTO HAPPY VALLEY ELEMENTARY,990EZ,93492313006288,201833139349200628,HAPPY VALLEY ELEMENTARY PTO,% DAWN GOLOBAY,13865 SE KING ROAD,HAPPY VALLEY,OR,97086-6044,3,88525.0,96107.0,70402.0,201906.0,B11
3693,16085383,EFILE,472594859,201806,2/11/2019 2:51:45 PM,HERMISTON JUNIOR ACADEMY FOUNDATION,990,93493319062568,201813199349306256,HERMISTON JUNIOR ACADEMY FOUNDATION,,PO BOX 403,HERMISTON,OR,97838-0403,3,88317.0,496070.0,43377.0,201906.0,B11
3563,16135730,EFILE,263387217,201806,2/28/2019 11:28:08 PM,PTO HIGHLAND,990EZ,93492318039528,201823189349203952,HIGHLAND PARENT TEACHER ORGANIZATION,% SECRETARY,701 NW NEWPORT AVE,BEND,OR,97703-1734,3,88264.0,67027.0,75877.0,201906.0,B94
845,16593673,EFILE,930509368,201812,8/23/2019 10:53:14 AM,ACCEPTED FREE AND ACCEPTED MASONS OF OREGO 145 KENTON LODGE,990EO,93492158002229,201921589349200222,ANCIENT FREE & ACCEPTED MASONS OF OREGON,% DALE PALILEO,8130 N DENVER AVE,PORTLAND,OR,97217-6622,10,88262.0,444165.0,88262.0,201812.0,Y42
6525,15225304,EFILE,451482033,201706,3/20/2018 6:55:41 AM,ROSE CITY PERFORMING ARTS COLLABORATIVE,990,93493059014708,201800599349301470,ROSE CITY PERFORMING ARTS COLLABORATIVE,,8785 SW BEAVERTON HILLSDALE HWY,PORTLAND,OR,97225-2432,3,88260.0,7169.0,88260.0,201706.0,N60
2013,16678491,EFILE,936032698,201812,9/23/2019 6:23:43 PM,MILTON FREEWATER PIONEER POSSE,990O,93493203015299,201942039349301529,PIONEER POSSE,,PO BOX 478,MILTON FRWTR,OR,97862-0478,7,88156.0,86025.0,76658.0,201812.0,
5718,15729082,EFILE,263156482,201712,9/25/2018 10:05:59 PM,OUTBACK RETIREMENT CENTER INC,990,93493184005278,201821849349300527,OUTBACK RETIREMENT CENTER INC,,PO BOX 321,CHRISTMAS VLY,OR,97641-0321,3,88119.0,563684.0,57505.0,201812.0,L22
1895,16910682,EFILE,900845394,201812,12/3/2019 5:43:34 PM,BUILD LEBANON TRAILS,990EZ,93492263003199,201942639349200319,BUILD LEBANON TRAILS,,PO BOX 2604,LEBANON,OR,97355-0020,3,87955.0,200007.0,81573.0,201812.0,N30
2286,16704388,EFILE,936031812,201812,9/30/2019 5:52:32 PM,ST JAMES CEMETERY ASSOCIATION,990O,93493207012529,201922079349301252,ST JAMES CEMETERY ASSN,,PO BOX 394,MCMINNVILLE,OR,97128-0394,13,87912.0,803998.0,83826.0,201812.0,Y50
2037,16852263,EFILE,930868731,201812,11/15/2019 10:47:12 AM,FOUNDATION OF MEDFORD ROGUE ROTARY,990EZ,93492130028759,201901309349202875,FOUNDATION OF MEDFORD ROGUE ROTARY SCHOLARSHIP FUND,% ROGER STOKES,314 MEDFORD HEIGHTS LN,MEDFORD,OR,97504-7550,3,87818.0,76871.0,87818.0,201812.0,
468,16511282,EFILE,452767344,201812,7/22/2019 5:46:21 AM,GREEN ACRES FARM SANCTUARY,990EZ,93492134023429,201921349349202342,GREEN ACRES FARM SANCTUARY,% JONATHAN D HAYNES,PO BOX 904,SILVERTON,OR,97381-0904,3,87814.0,53504.0,85188.0,201812.0,D20
1299,16449796,EFILE,931291847,201812,6/28/2019 7:52:38 AM,STRUCTURAL ROOF ERECTORS ASSOC,990EO,93492099008029,201920999349200802,STRUCTURAL ROOF ERECTORS ASSOCIATION,% MIKE MURRAY,147 SE 102ND AVE,PORTLAND,OR,97216-2703,6,87763.0,29094.0,87763.0,201812.0,S41
4018,16557003,EFILE,931134276,201806,8/9/2019 10:08:52 AM,ECUNET HOUSING INC,990,93493130051719,201911309349305171,ECUNET HOUSING INC,% JOHN PARKER,PO BOX 9275,PORTLAND,OR,97207-9275,3,87722.0,674328.0,87722.0,201906.0,
1390,16341594,EFILE,203841328,201812,5/24/2019 1:20:19 PM,LIVING HOPE FOUNDATION INC,990PF,93491099003199,201940999349100319,LIVING HOPE FOUNDATION INC,% WILLIAM WALSON,543 WALNUT CT S,MONMOUTH,OR,97361-1950,3,87710.0,154410.0,,201812.0,T20
2699,16784362,EFILE,930477817,201809,10/25/2019 8:05:04 PM,MARION COUNTY FARM BUREAU,990EO,93492227009279,201922279349200927,MARION COUNTY FARM BUREAU,,PO BOX 12216,SALEM,OR,97309-0216,5,87650.0,251190.0,87650.0,201809.0,
2574,16245825,EFILE,930683391,201809,4/26/2019 12:31:05 PM,LITTLE LEAGUE BASEBALL INC,990EZ,93492049002159,201900499349200215,LITTLE LEAGUE BASEBALL INC,% MATTHEW DUCKWORTH,PO BOX 42154,PORTLAND,OR,97242-0154,3,87650.0,21998.0,87650.0,201909.0,
2151,16943251,EFILE,930745506,201812,12/11/2019 7:20:30 AM,GOSPEL NET MINISTRIES AND EVANGELISTIC ASSOCIATION INC,990EZ,93492302002099,201943029349200209,GOSPEL NET MINISTRIES AND EVANGELISTIC ASSOCIATION INC,,PO BOX 485,CRESWELL,OR,97426-0485,3,87626.0,5199.0,87626.0,201812.0,
6410,15894046,EFILE,911350861,201712,11/8/2018 2:18:32 PM,EVERGREEN BUILDING PRODUCTS ASSOCIATION,990O,93493271001468,201812719349300146,EVERGREEN BUILDING PRODUCTS ASSOCIATION,% WORLD TRADE CENTER STE 502,1327 SE TACOMA STREET BOX 246,PORTLAND,OR,97202-6639,6,87604.0,196377.0,87604.0,201812.0,
1086,16357838,EFILE,823642672,201812,5/30/2019 10:07:00 AM,RAVEN CORPS,990EZ,93492134050209,201901349349205020,THE RAVEN CORPS,% MARTHA CLAIRE HOWE,3513 SE 43RD AVE,PORTLAND,OR,97206-3133,3,87449.0,55096.0,0.0,201812.0,D01
4196,16299582,EFILE,342037685,201806,5/14/2019 3:17:07 PM,TUMALO PTC,990EZ,93492010005199,201940109349200519,TUMALO PTC,% CAROL BRIAN,19835 2ND ST,BEND,OR,97703-9035,3,87447.0,28282.0,66344.0,201906.0,B94
1962,16560956,EFILE,455077945,201812,8/10/2019 1:36:10 AM,GOOD NEWS ADVOCATES DBA CENTER FOR ONLINE EVANGELISM,990EZ,93492142004299,201941429349200429,GOOD NEWS ADVOCATES INCORPORATED,% ED WAGNER,1867 WILLIAMS HWY,GRANTS PASS,OR,97527-5854,3,87398.0,27451.0,87398.0,201812.0,X99
1440,16370832,EFILE,930476220,201812,6/3/2019 10:28:19 AM,OREGON STATE BOWLING PROPRIETORS ASSN,990EO,93492135066999,201941359349206699,OREGON STATE BOWLING PROPRIETORS ASSN INC,,1225 VIRGINIA AVE,NORTH BEND,OR,97459-2715,6,87289.0,71624.0,87289.0,201812.0,S41
3499,16023697,EFILE,930708173,201806,12/19/2018 10:38:19 AM,OREGON EMERGENCY MANAGEMENT ASSOCIATION INCORPORATED,990EZ,93492311018048,201843119349201804,OREGON EMERGENCY MANAGEMENT ASSOCIATION INCORPORATED,,PO BOX 7309,BEAVERTON,OR,97007-7309,3,87211.0,131330.0,87211.0,201906.0,M99
689,16573156,EFILE,472465842,201812,8/16/2019 8:03:40 AM,A LIVING LETTER MINISTRIES,990EZ,93492130029169,201911309349202916,A LIVING LETTER MINISTRIES,% ANDREW BERRYESSA,PO BOX 8544,MEDFORD,OR,97501-5044,3,87167.0,32327.0,86186.0,201812.0,X20
4526,16509749,EFILE,205449967,201806,7/19/2019 8:03:32 PM,NORTHWEST REGIONAL ESD FOUNDATION,990EZ,93492134044119,201911349349204411,NORTHWEST REGIONAL ESD FOUNDATION,% JEFFREY G CONDIT,5825 NE RAY CIR,HILLSBORO,OR,97124-6436,3,87148.0,70781.0,80807.0,201806.0,A11
6312,15822518,EFILE,931094132,201712,10/23/2018 5:28:10 PM,CENTRO DE AYUDA,990EZ,93492135058788,201831359349205878,CENTRO DE AYUDA INC,,410 SW 9TH ST,NEWPORT,OR,97365-4725,3,87116.0,30411.0,87116.0,201812.0,P840
2403,16718260,EFILE,930701289,201812,10/4/2019 9:11:52 AM,OREGON STATE BEEKEEPERS ASSOCIATION,990EZ,93492217002859,201902179349200285,OREGON STATE BEEKEEPERS ASSOCIATION,% PAUL KOWASH TREAS,PO BOX 1760,ROGUE RIVER,OR,97537-1760,3,87107.0,56072.0,87107.0,201812.0,B03
2685,16299229,EFILE,931253154,201809,5/14/2019 2:27:11 PM,HOOD RIVER COUNTY LIBRARY FDTN,990EZ,93492022001179,201920229349200117,HOOD RIVER COUNTY LIBRARY FOUNDATION INC,,PO BOX 1582,HOOD RIVER,OR,97031-0582,3,87000.0,20933.0,81703.0,201909.0,B70
5872,15340176,EFILE,900097197,201712,5/24/2018 7:47:29 AM,MEALS FOR SENIORS INC,990EZ,93492046004248,201840469349200424,MEALS FOR SENIORS INC,% BOB DEMPSTER,PO BOX 852,ROCKAWAY BCH,OR,97136-0852,3,86906.0,25046.0,84094.0,201812.0,K30
5892,15340406,EFILE,930713773,201712,5/24/2018 8:12:52 AM,WORLD VIETNAMESE BUDDHIST ORDER,990EZ,93492045001178,201820459349200117,WORLD VIETNAMESE BUDDHIST ORDER,,3337 SE 148TH,PORTLAND,OR,97230-0000,3,86821.0,140991.0,86821.0,201712.0,
6515,15120333,EFILE,200107265,201707,1/12/2018 2:56:53 PM,SUNSET LACROSSE,990EZ,93492324003237,201733249349200323,SUNSET LACROSSE,% SUZANNE SOMMER,PO BOX 91627,PORTLAND,OR,97291-0016,3,86667.0,52898.0,86667.0,201807.0,N60
5701,15684085,EFILE,930704218,201712,9/12/2018 9:41:35 PM,JACKNIFE-ZION-HORSEHEAVEN HISTORICAL SOCIETY,990,93493162008708,201801629349300870,JACKNIFE-ZION-HORSEHEAVEN HISTORICAL SOCIETY,% JOANNE BROADHURST,PO BOX 1040,ESTACADA,OR,97023-1040,3,86646.0,593269.0,80588.0,201812.0,
3562,16082580,EFILE,930856393,201806,2/11/2019 5:43:41 AM,COLESTIN RURAL FIRE PROTECTION DISTRICT,990EO,93492318056498,201843189349205649,COLESTIN RURAL FIRE DISTRICT,,1701 COLESTIN RD,ASHLAND,OR,97520-9023,4,86506.0,235407.0,85945.0,201906.0,
592,16578251,EFILE,936090014,201812,8/19/2019 6:13:44 AM,FISHERMENS WIVES INC,990EZ,93492136011649,201941369349201164,FISHERMENS WIVES INC,,PO BOX 971,NEWPORT,OR,97365-0074,3,86340.0,122442.0,58184.0,201812.0,
3208,16129428,EFILE,263131443,201806,2/26/2019 4:40:52 PM,PTA PONDEROSA ELEMENTARY,990EZ,93492317019718,201813179349201971,PTA OREGON CONGRESS,% PTA PRESIDENT,3790 NE PURCELL BLVD,BEND,OR,97701-7741,3,86332.0,55419.0,40707.0,201806.0,
4641,16292004,EFILE,936036302,201806,5/13/2019 8:09:52 AM,ACTIVE 2030 UNITED STATES AND CANADA AKA EUGENE ACTIVE 2030 CLUB,990EO,93492091004359,201900919349200435,ACTIVE 20-30 UNITED STATES AND CANADA,% ROBERT STECK,PO BOX 365,EUGENE,OR,97440-0365,4,86258.0,59833.0,67227.0,201806.0,
5402,16079771,EFILE,200635999,201712,2/9/2019 8:15:33 AM,LINCOLN LACROSSE CLUB,990EZ,93492318052688,201833189349205268,LINCOLN LACROSSE CLUB,,PO BOX 4252,PORTLAND,OR,97208-4252,3,86047.0,58026.0,86047.0,201812.0,N60
