EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
936026037,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% APRIL CAREY,253 ROSEMARY AVE,EUGENE,OR,97404-5943,1050,03,9,1200,196204,1,16,059062061,1,01,201806,0,0,02,0,06,0,0,0,,OREGON LEWIS & CLARK DAR
936026055,GRACE BIBLE CHURCH,,1431 SW 12TH AVE,PORTLAND,OR,97201-3308,0000,03,3,7000,194504,1,10,001000000,1,01,,0,0,06,0,12,,,,,
936026066,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,% DONNA ELSASSER,PO BOX 16148,PORTLAND,OR,97292-0148,3899,03,9,1000,200210,1,16,922911040,5,01,201806,3,3,01,0,06,90004,58524,46107,I70,111222 PORTLAND OR
936026088,PORTLAND AUDUBON SOCIETY,,5151 NW CORNELL RD,PORTLAND,OR,97210-1081,0000,03,3,1000,194712,1,15,350059000,1,01,201706,7,6,01,0,06,8949129,4302934,3546378,C300,
936026156,FORD FAMILY FOUNDATION,% NORTHERN TRUST CO,1600 NW STEWART PKWY,ROSEBURG,OR,97471-1957,0000,03,3,1000,199609,1,04,320000000,2,01,201712,9,9,00,1,12,935604462,206668873,,T21,
936026158,SIGMA CHI BUILDING ASSN,,PO BOX 2745,EUGENE,OR,97402-0253,0000,02,3,1000,194208,2,00,399000000,1,01,201808,5,4,01,0,08,677739,233791,233791,,
936026228,MASON CONTRACTORS ASSOCIATION OF PORTLAND OREGON INC,,9848 E BURNSIDE ST,PORTLAND,OR,97216-2330,0000,06,3,1000,200705,2,00,920279000,1,01,201712,0,0,02,0,12,0,0,0,S41,
936026245,FAMILY WORSHIP CENTER,,PO BOX 805,NORTH BEND,OR,97459-0066,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,HARBOR ASSEMBLY OF GOD
936026250,CLAGGETT CEMETERY CORPORATION,,7991 SAINT CHARLES ST NE,KEIZER,OR,97303-0000,0000,13,3,1000,201411,1,00,000000000,1,01,201806,5,3,02,0,06,683458,28588,28588,Y50,
936026259,OREGON 4-H FOUNDATION,% MULTNOMAH COUNTY EXTENSION OFFICE,3880 SE 8TH AVE STE 170,PORTLAND,OR,97202-3774,5946,03,9,2000,201401,0,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,,MULTNOMAH COUNTY 4-H ASSOCIATION
936026277,GRACE EVANGELICAL LUTHERAN CHURCH,,7610 NE FREMONT ST,PORTLAND,OR,97213-6544,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,
936026299,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF OREGON,% DAVID STROPE,PO BOX 355,COQUILLE,OR,97423-0355,1023,04,9,1000,194712,1,00,907908000,5,01,201806,0,0,02,0,06,0,0,0,,965 COQUILLE
936026408,INDEPENDENT ORDER OF ODD FELLOWS,% CRAIG HORTON,3202 SE HOLGATE BLVD,PORTLAND,OR,97202-3458,0028,08,9,1000,197211,1,00,036382265,5,01,201812,0,0,02,0,12,0,0,0,,193 CENTRAL POINT
936026423,FIRST CHURCH OF DIVINE SCIENCE OF PORTLAND OREGON,,8011 SE LAMBERT ST,PORTLAND,OR,97206-8556,0000,03,3,7000,196409,1,10,001000000,1,01,,0,0,06,0,07,,,,,
936026470,KNIGHTS OF COLUMBUS,% GREG A WOYDZIAK,2407 COURT AVE,BAKER CITY,OR,97814-3424,0188,08,9,1000,194010,1,00,036029265,5,01,201712,0,0,02,0,12,0,0,0,,902 BISHOP LEIZIG GENERAL ASSEMBLY
936026527,HILLSBORO TRAP & SKEET CLUB,,PO BOX 1579,NORTH PLAINS,OR,97133-1579,0000,04,3,1000,195005,2,00,350318317,1,01,201712,4,4,01,0,12,236395,190193,38950,,
936026548,PEACEHEALTH SACRED HEART MEDICAL CENTER FOUNDATION,,PO BOX 10905,EUGENE,OR,97440-2905,0000,03,3,1200,196407,1,15,927040000,1,01,201806,8,8,01,0,06,35727478,14773847,6714108,E112,
936026550,THE WOODARD FAMILY FOUNDATION,,PO BOX 10666,EUGENE,OR,97440-2666,0000,03,3,1000,195504,1,04,602059029,1,01,201706,7,5,00,1,06,8917272,905268,,,
936026551,HOPE 13 ORDER OF EASTERN STAR,% RUTH ANN MARX,1411 X AVE,LA GRANDE,OR,97850-3635,0000,08,3,1000,201312,1,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,Y41,HOPE 13
936026553,ALPHA KAPPA OF ALPHA CHI OMEGA ALUMNI HOLDING ASSOCIATION,,PO BOX 71453,SPRINGFIELD,OR,97475-0198,0000,07,3,1000,199306,2,00,034000000,1,01,201807,6,4,01,0,07,1278716,262309,262309,,
936026561,KLAMATH FALLS POLICE BENEFICIARY ASSOCIATION,,2501 SHASTA WAY,KLAMATH FALLS,OR,97601-4355,0000,04,3,3000,196004,2,00,059264328,1,01,201712,0,0,02,0,12,0,0,0,,
936026574,PIONEER EVANGELICAL CHURCH,,PO BOX 185,DAYTON,OR,97114-0185,2146,03,9,7000,197102,1,10,001000000,5,01,,0,0,06,0,12,,,,,
936026741,GEOLOGICAL SOCIETY OF THE OREGON COUNTRY,% DAWN JULIANO,PO BOX 907,PORTLAND,OR,97207-0907,0000,03,3,2000,193702,1,16,059000000,1,01,201712,0,0,02,0,12,0,0,0,,
936026777,ROTARY INTERNATIONAL,% ALBERT HORN,PO BOX 125,FOREST GROVE,OR,97116-0125,0573,04,9,1000,195805,2,00,520349200,5,01,201706,1,3,01,0,06,6360,60415,60415,,FOREST GROVE OREGON CLUB
936026843,MEMORIAL COMMUNITY CHURCH,,19254 HWY 36,BLACHLY,OR,97412-9740,0000,03,3,7000,195007,1,10,001000000,1,01,,0,0,06,0,12,,,,,
936026869,ZION LUTHERAN CHURCH,,178 NE EVERGREEN RD,HILLSBORO,OR,97124-1807,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,05,,,,,ZION LUTH PS
936026903,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC,% JUANITA CARSON,2641 SE 118TH AVE,PORTLAND,OR,97266-1180,0537,07,9,1000,196702,2,00,036279265,5,01,199708,0,0,02,0,12,,,,,GAMMA ZETA
936026925,NEWBERG FRIENDS CHURCH,% TREASURER,PO BOX 487,NEWBERG,OR,97132-0487,1055,03,9,7000,194908,1,10,601000000,5,01,201306,0,0,06,0,06,,,,,NEWBERG MNTHLY MEETING OF FRIENDS
936026944,INDEPENDENT ORDER OF ODD FELLOWS,% DAN TOOKE,3202 SE HOLGATE BLVD,PORTLAND,OR,97202-3458,0028,08,9,1000,197211,1,00,036382265,5,01,201812,0,0,02,0,12,0,0,0,,175 ESTACADA LODGE
936026945,THE OREGON STATE FEDERATION OF GARDEN CLUBS INC,% JANICE BELL,10761 SE 240TH PL,DAMASCUS,OR,97089-6510,3973,03,9,1200,200305,1,16,356905000,5,01,201806,0,0,02,0,06,0,0,0,C42,METROPOLITAN
936026956,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,% SF GILSTRAP CPA INC,60945 ONYX ST,BEND,OR,97702-9003,5649,04,9,3000,201003,2,00,161180059,5,01,201806,0,0,02,0,06,0,0,0,B82O,OREGON STATE DIVISION
936027031,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% DONNA POWELL,PO BOX 2254,SALEM,OR,97308-2254,1050,03,9,1200,194907,1,16,059062061,5,01,201808,0,0,02,0,08,0,0,0,,CHEMEKETA DAR
936027060,VOITURE NO 153 LA SOCIETE DES 40 HO MMES ET 8 CHEVAUX,% FRANKLIN R WELLS,PO BOX 4,SALEM,OR,97308-0004,0000,19,3,1000,201402,1,00,319908000,1,01,201806,0,0,02,0,06,0,0,0,S80,153 VOITURE
936027074,AMERICAN LEGION,% FRED JAMIESEN,PO BOX 207,JUNCTION CITY,OR,97448-0207,0925,19,9,1000,194603,1,00,907908000,5,01,201812,0,0,02,0,12,0,0,0,,0061 TRI-COUNTIES
936027075,OREGON LATVIAN EVANGELICAL LUTHERAN CONGREGATION,,5500 SW DOSCH RD,PORTLAND,OR,97239-1151,0000,03,3,7000,199603,1,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
936027090,OPTIMIST INTERNATIONAL,% JUDI VAN CLEAVE,2005 SE 51ST AVE,PORTLAND,OR,97215-3313,1334,04,9,3000,195807,2,00,349000000,5,01,201809,0,0,02,0,09,0,0,0,,32115 OPTI CLUB OF OREGON CITY OR
936027119,COOS RIVER CEMETARY ASSOCIATION,% L RICE,L RICE 94317 LARSON LANE,NORTH BEND,OR,97459-0000,0000,13,3,1000,201802,1,00,000000000,5,01,201812,0,0,02,0,12,0,0,0,Y50,
936027126,ANCIENT FREE & ACCEPTED MASONS OF OREGON,% PHILLIP WOODLAND,210 SW 2ND AVE,MILTON FRWTR,OR,97862-1304,1101,10,9,1000,195010,1,00,150382265,5,01,201804,0,0,02,0,04,0,0,0,,96 MILTON LODGE
936027129,NATIONAL EXCHANGE CLUB,% JOHN HAMMILL,PO BOX 2073,SALEM,OR,97308-2073,1097,04,9,3000,195009,2,00,059328000,1,01,201712,0,0,02,0,12,0,0,0,,1979 SALEM OR
936027198,EUGENE ROTARY SCHOLARSHIP FOUNDATION,,1574 COBURG RD NO 865,EUGENE,OR,97401-4802,0000,03,3,2000,195910,1,17,040000000,1,01,201706,4,3,01,0,06,460802,68597,41146,,
936027199,FIRST BAPITST CHURCH,,PO BOX 337,CARLTON,OR,97111-0337,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,4889
936027201,NORTHWEST CHRISTIAN EVANGELISTIC ASSOCIATION,,444 N HOLLY ST,CANBY,OR,97013-3106,0000,03,3,7000,197507,1,10,002000000,1,01,,0,0,06,0,03,,,,,
936027213,FRERES FOUNDATION,% FRERES LUMBER CO INC,PO BOX 276,LYONS,OR,97358-0276,0000,03,3,1270,196103,1,04,602561029,1,01,201712,6,4,00,1,12,3044199,406617,,,
936027248,RESTFUL HAVEN HEALTH CLUB INC,% TROY HELLICKSON,PO BOX 248,NORTH PLAINS,OR,97133-0248,0000,07,3,1000,195111,2,00,325318319,1,01,201712,5,4,01,0,12,519308,129213,124887,,
936027259,PORTLAND CHINESE SCHOLARSHIP FOUNDATION,% OREGON BANK TRUST DEPARTMENT,1941 SE 31ST AVE,PORTLAND,OR,97214-5063,0000,03,3,2000,196505,1,15,040000000,2,01,201712,5,3,02,0,12,583532,42211,42211,,
936027262,GRACE EPISCOPAL CHURCH,% DIOCESE OF OREGON,C/O EPIS DIOCESE OF OREGON 11800 SW,PORTLAND,OR,97219-0000,3741,03,9,7000,194001,1,10,000000000,5,01,201312,0,0,06,0,12,,,,,
936027263,LEAGUE OF WOMEN VOTERS OF OREGON,% MARGE EASLEY AND SONJA KOLLIAS,PO BOX 411,LAKE OSWEGO,OR,97034-0077,2089,04,9,1000,197007,2,00,482000000,5,01,201806,0,0,02,0,06,0,0,0,,CLACKAMAS COUNTY
936027273,WOODBURN AREA CHAMBER OF COMMERCE,% T AHREE CPA,PO BOX 194,WOODBURN,OR,97071-0194,0000,06,3,3000,196009,2,00,200350403,1,01,201712,3,4,01,0,12,77779,123217,123217,,
936027285,OUR LADY OF THE MOUNTAIN CATHOLIC CHURCH,,987 HILLVIEW DR,ASHLAND,OR,97520-3521,0928,03,9,1700,194603,1,10,031150120,5,01,201406,0,0,06,0,06,,,,,
936027299,JAPANESE AMERICAN CITIZEN LEAGUE,% CHIP LAROUCHE,717 SW WILLOWBROOK AVE,GRESHAM,OR,97080-6558,1645,03,9,1000,195510,1,15,600328000,5,01,201812,0,0,02,0,12,0,0,0,,GRESHAM-TROUTDALE CHAPTER
936027332,LITTLE LEAGUE BASEBALL INC,% JEREMY HEAD,1324 SW PLEASANTVIEW DR,GRESHAM,OR,97080-5779,3158,03,9,1000,196701,1,15,321059000,1,01,201709,4,3,01,0,09,105435,55326,36705,,4370205 CENTENNIAL LL
936027337,OREGON ASSOCIATION OF PUBLIC ACCOUNTANTS,,1843 NE 43RD AVE,PORTLAND,OR,97213-0000,0000,06,3,2000,194708,2,00,200000000,1,01,201806,4,4,01,0,06,228683,315388,315388,,
936027360,CARDINAL NATIONAL HOUSING CORPORATION,% JUDY MESSNER,PO BOX 4368,WILSONVILLE,OR,97070-4368,8061,07,9,1000,199611,2,00,036000000,1,01,201806,6,5,01,0,06,1445167,684022,684022,,PSI ALPHA OF CHI OMEGA HOLDING SOC
936027364,ST JOHNS BACHELOR CLUB,,8204 N CENTRAL ST,PORTLAND,OR,97203-3114,0000,07,3,1000,194207,2,00,319000000,1,01,201612,4,3,02,0,12,103977,38490,33945,,
936027455,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% LEANN HICKOX,1009 CANYON DR,COOS BAY,OR,97420-4472,1050,03,9,1200,194907,1,16,059062061,5,01,201712,0,0,02,0,12,0,0,0,,COOS BAY DAR
936027471,SOUTH LANE TELEVISION INC,,PO BOX 301,COTTAGE GROVE,OR,97424-0011,0000,04,3,3000,196912,2,00,059000000,1,01,201712,6,4,01,0,12,1001052,133374,133374,,
936027506,NALS INC,% LAW OFFICE,PO BOX 4400,PORTLAND,OR,97208-4400,1377,06,9,1000,195707,2,00,059205279,1,01,201804,0,0,02,0,04,0,0,0,,NALS OF PORTLAND
936027549,KAPPA SIGMA FRATERNITY,,1426SWHARRISONST,PORTLAND,OR,97201-0000,0262,07,9,1000,194012,2,00,036279265,5,01,201805,0,0,02,0,05,0,0,0,,161 THETA-EPSILON CHAPTER
936027565,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF OREGON,% WILLIAM NELSON,PO BOX 325,REEDSPORT,OR,97467-0325,1023,04,9,1000,194802,1,00,907908000,5,01,201608,0,0,02,0,08,0,0,0,,3594 LOWER UMPQUA POST
936027585,DELTA KAPPA GAMMA SOCIETY,% KAYE JONES,3400 GEARY ST SE,ALBANY,OR,97322-6101,1741,06,9,2000,196506,2,00,205000000,5,01,201806,0,0,02,0,06,0,0,0,,OR KAPPA CHAPTER
936027588,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% AUDREY TERRELL,PO BOX 12333,PORTLAND,OR,97212-0333,1531,04,9,1300,196111,2,00,430059480,5,01,201712,0,0,02,0,12,0,0,0,,1120 PORTLAND BRANCH
936027641,UNION CEMETARY ASSOCIATION OF FOREST GROVE,,MT VIEW MEMORIAL GARDENS PO BOX,FOREST GROVE,OR,97116-0000,0000,13,3,1000,199708,1,00,900000000,1,01,201712,5,4,01,0,12,946258,329981,148881,,MOUNTAIN VIEW MEMORIAL GARDENS
936027646,FIRST CHRISTIAN CHURCH,,432 FERRY ST SW,ALBANY,OR,97321-2369,1125,03,9,7100,195105,1,10,029000000,5,01,201612,0,0,06,0,12,,,,,
936027658,WESTMORELAND PARKING ASSN INC,% DONALD HANNA,10001 SE SUNNYSIDE RD STE 200,CLACKAMAS,OR,97015-9739,0000,06,3,2000,196405,2,00,919279000,5,01,201806,0,0,02,0,06,0,0,0,,
936027697,ROTARY INTERNATIONAL,% AL WALSH,55 E 1ST ST,COQUILLE,OR,97423-1846,0573,04,9,3000,195805,2,00,520349200,5,01,201806,0,0,02,0,06,0,0,0,,ROTARY INTERNATIONAL COQUILLE
936027711,TUDOR GUILD INC,,15 S PIONEER ST,ASHLAND,OR,97520-2749,0000,03,3,2000,196606,1,16,059602561,1,01,201712,5,5,01,0,12,738302,919873,215221,A65Z,
936027712,FIRST CHURCH OF CHRIST SCIENTIST,,2160 NE QUAY PL,LINCOLN CITY,OR,97367-4239,0000,03,3,7000,194206,1,10,001000000,1,01,,0,0,06,0,12,,,,,
936027729,VALLEY CREDIT UNION,,PO BOX 12903,SALEM,OR,97309-0903,0728,14,9,1000,194410,2,00,251000000,1,01,201712,9,6,01,0,12,75157663,3369737,3369737,,
936027731,OREGON STATE SHERIFFS ASSOCIATION,,PO BOX 7468,SALEM,OR,97303-0098,0000,03,3,1000,198012,1,15,149349406,1,01,201712,7,6,01,0,12,5293179,2264122,2239888,I60Z,
936027738,CHURCH OF GOD OF PROPHECY BIBLE PLACE,,575 SW ASH ST,DALLAS,OR,97338-2221,2017,03,9,7000,196906,1,10,029120000,5,01,,0,0,06,0,12,,,,,1418
936027750,CATCHING CREEK CEMETERY ASSOCIATION,% KATHY LITTLE,90669 CATCHING CREEK LN,MYRTLE POINT,OR,97458-9784,0000,13,3,2000,196407,1,00,900000000,5,01,201712,0,0,02,0,12,0,0,0,,
936027839,BETA RHO ALUMNI ASSN,,1699 OAK ST,EUGENE,OR,97401-4022,0000,02,3,1000,196404,2,00,399000000,1,01,201808,5,2,01,0,08,919237,22700,22700,,
936027850,MILWAUKIE PRESBYTERIAN CHURCH,,2416 SE LAKE RD,MILWAUKIE,OR,97222-7731,1617,03,9,7000,196401,1,10,001029000,5,01,,0,0,06,0,12,,,,,
936027940,TEAMSTERS COUNCIL 37 FCU,,1866 NE 162ND AVE,PORTLAND,OR,97230-5642,0000,01,0,1000,000000,0,00,000000000,0,01,201212,0,0,07,0,12,,,,,
936027959,ARABIC CHRISTIAN CHURCH,,313 SE ORIENT DR,GRESHAM,OR,97080-0000,1419,03,9,7000,195806,1,10,001000000,5,01,,0,0,06,0,12,,,,,
936027995,CORVALLIS ARTS CENTER INC,,700 SW MADISON AVE,CORVALLIS,OR,97333-4514,0000,03,3,2000,196511,1,11,119059000,1,01,201706,4,4,01,0,06,178628,408671,377248,A200,
936028050,NATIONAL FEDERATION OF MUSIC CLUBS,% KRISTI NEGRI,1675 FIR ST S,SALEM,OR,97302-5161,3832,03,9,2000,200202,0,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,,SALEM FEDERATED MUSIC CLUB
936028059,CLATSOP COUNTY FARM BUREAU,% SUE STUNKARD,41745 OLD HIGHWAY 30,ASTORIA,OR,97103-8641,0000,05,3,1000,195806,2,00,200279000,1,01,201810,0,0,02,0,10,0,0,0,,
936028082,NATIONAL ASSOCIATION OF LETTER CARRIERS,% LEWIS NIMMO,PO BOX 312,ASTORIA,OR,97103-0312,0685,05,9,3000,194409,2,00,263264279,5,01,201512,0,0,02,0,12,0,0,0,,BRANCH 295 ASTORIA-SEASIDE OREGON
936028091,OREGON NATIONAL GUARD ASSOCIATION,,PO BOX 14350,SALEM,OR,97309-5047,0000,04,3,1000,193904,2,00,059908000,1,01,201712,4,4,01,0,12,121869,133971,133017,,
936028107,DOUGLAS COUNTY FARM BUREAU,% BRENDA C EPP TREAS,9216 LOOKINGGLASS RD,ROSEBURG,OR,97471-9064,0000,05,3,1000,195409,2,00,279000000,1,01,201709,4,4,01,0,09,271689,102152,95241,,
936028114,UNITY OF BEAVERTON,% CATHERINE CONDON SL-NON UNITY,12650 SW 5TH ST,BEAVERTON,OR,97005-2729,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,06,0,12,,,,,
936028121,COLUMBIA COMMUNITY BIBLE CHURCH,,10615 NE 2ND AVE,PORTLAND,OR,97211-1113,0000,03,3,7000,196303,1,10,001000000,1,01,,0,0,06,0,10,,,,,
936028131,KIWANIS INTERNATIONAL INC,% CARLVERTEES,PO BOX 253,REDMOND,OR,97756-0041,0026,04,9,1000,194007,2,00,160908319,1,01,201709,2,4,01,0,09,15862,110740,54636,,K02185 REDMOND
936028188,SALEM HEIGHTS CHURCH OF SALEM OREGON,,375 MADRONA AVE S,SALEM,OR,97302-5627,0000,03,3,7000,196406,1,10,001000000,1,01,201507,0,0,06,0,07,,,,,
936028312,NATIONAL TREASURY EMPLOYEES UNION,% JOHN L MCMILLAN,PO BOX 55668,PORTLAND,OR,97238-5668,0878,05,9,3000,194412,2,00,263000000,5,01,201712,0,0,02,0,12,0,0,0,,156 CHAPTER NTEU
936028398,PNCA MUSSEUM OF CRAFT AND DESIGN,,511 NW BROADWAY,PORTLAND,OR,97209-3404,0000,03,3,2000,195512,1,15,059000000,1,01,201706,6,7,01,0,06,1351159,5004510,1847233,A24Z,
936028410,SALEM ASSOCIATION OF REALTORS,,PO BOX 4114,SALEM,OR,97302-8114,0000,06,3,2000,195111,2,00,205000000,1,01,201711,5,4,01,0,11,524045,249480,233480,,
936028413,GRACE CHRISTIAN FELLOWSHIP,,7325 N BANK ST,PORTLAND,OR,97203-1737,1419,03,9,7000,195806,1,10,001000000,5,01,,0,0,06,0,12,,,,,
936028424,YAMHILL CARLTON PIONEER MEMORIAL CEMETERY ASSOCIATION,% MARGARET A BOWEN,PO BOX 91,YAMHILL,OR,97148-0091,0000,13,3,2000,197411,2,00,900000000,1,01,201804,0,0,02,0,04,0,0,0,,
936028426,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,% DIANNE BARNES,1803 SE BYERS AVE,PENDLETON,OR,97801-3333,0000,04,3,1000,201408,2,00,161180059,5,01,201806,0,0,02,0,06,0,0,0,Y03,PENDLETON
936028453,FRIENDS OF THE MCMINNVILLE PUBLIC LIBRARY,,225 NW ADAMS ST,MCMINNVILLE,OR,97128-5425,0000,03,3,1000,201602,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,A12,
936028503,LIBERTY CHRISTIAN CHURCH,,4764 SKYLINE RD S,SALEM,OR,97306-2401,0000,03,3,7000,194603,1,10,001000000,1,01,,5,4,06,0,12,,,,,
936028610,NUT GROWERS SOCIETY OF OREGON WN & BC,,21595 DOLORES WAY NE STE A,AURORA,OR,97002-9779,0000,05,3,1200,194103,2,00,059279000,5,01,201810,0,0,02,0,10,0,0,0,,
936028830,WORLD MISSIONS FELLOWSHIP,,1616 SE 58TH AVE,PORTLAND,OR,97215-3415,0000,03,3,2700,196201,1,10,059029000,1,01,,5,1,06,0,12,,,,,
936028844,CALVIN PRESBYTERIAN CHURCH,% PASTOR MARC ANDRESEN,1736 NW DIXON ST,CORVALLIS,OR,97330-2018,5052,03,9,7000,198205,1,10,001002000,1,01,,0,0,06,0,12,,,,,
936028866,ZONTA INTERNATIONAL,% TONI MARKLEY,PO BOX 1615,GRANTS PASS,OR,97528-0137,1219,04,9,1300,195305,2,00,059150349,5,01,201805,0,0,02,0,05,0,0,0,,GRANTS PASS
936028867,PROFESSIONAL LAND SURVEYORS OF OREGON,,PO BOX 230548,TIGARD,OR,97281-0548,0000,06,3,2000,196209,2,00,205000000,1,01,201712,4,4,01,0,12,272794,260896,260896,,
936028880,WHISKEY GULCH GANG,% HUGH FARRELL,PO BOX 263,CANYON CITY,OR,97820-0263,0000,04,3,3000,195901,2,00,065207064,1,01,201712,0,0,02,0,12,0,0,0,,
936028906,WESTERN STATES LOCAL UNION TRUST FUND OF THE OFFICE EMPLOYEES INTER,,5331 SW MACADAM AVE STE 258 PMB 116,PORTLAND,OR,97239-3871,0000,09,3,1000,196105,2,00,264000000,2,01,201802,8,8,01,0,02,15625565,17372123,17372123,,
936028951,EMMANUEL BIBLE CHURCH OF SALEM INC,,8512 SUNNYVIEW RD NE,SALEM,OR,97305-9546,0000,03,3,7000,194704,1,10,001000000,1,01,,0,0,06,0,12,,,,,
936028976,OREGON 4-H FOUNDATION,% DESCHUTES COUNTY EXTENSION OFFICE,3893 SW AIRPORT WAY,REDMOND,OR,97756-8697,5946,03,9,2000,201401,1,15,000000000,1,01,201706,3,4,01,0,06,71032,208995,141607,O52,DESCHUTES COUNTY 4-H ASSOCIATION
936029114,MULTNOMAH COUNTY DEPUTY SHERIFFS ASSOCIATION,,12240 NE GLISAN ST,PORTLAND,OR,97230-2117,0000,05,3,1000,198110,2,00,263059264,5,01,201712,4,4,01,0,12,306116,120403,120403,,
936029134,CHINESE CONSOLIDATED BENEVOLENT ASSOCIATION,,315 NW DAVIS ST,PORTLAND,OR,97209-3924,0000,03,3,1000,196301,1,15,119030000,1,01,201712,5,4,01,0,12,715786,184146,173994,A230,
936029224,UNITED METAL TRADES ASSOCIATION TRUST,,1919 NE PACIFIC ST STE 200,PORTLAND,OR,97232-2297,0000,09,3,1000,198004,2,00,265000000,2,01,201706,8,8,01,0,06,40280298,47750673,27815927,,UMTA TRUST
936029436,OREGON SOCIETY OF ARTISTS,% MARY HOLT,2185 SW PARK PL,PORTLAND,OR,97205-1126,0000,03,3,2000,200705,1,15,119319000,1,01,201712,4,4,01,0,12,260183,274863,274863,A40,
936029438,ALPHA ETA DELTA CHI PSI ALUMNAE ASSN,% DOUG CHRISTENSEN - TREASURER,6706 SE STEELE ST,PORTLAND,OR,97206-5386,0000,02,3,1000,193910,2,00,399000000,1,01,201706,0,0,02,0,06,0,0,0,,
936029623,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN - ASHLAND,% CHRISTINE FERNLUND,799 CAPELLA CIR,ASHLAND,OR,97520-1497,0000,03,3,2000,201509,1,16,161180059,1,01,201806,0,0,02,0,06,0,0,0,B12,
936029902,MT HOOD GLASS MANAGEMENT ASSOC INC,,3434 SW WATER AVE,PORTLAND,OR,97239-4636,0000,06,3,1000,197804,2,00,200000000,1,01,201712,0,0,02,0,12,0,0,0,,
936029966,AMERICAN LEGION POST 0130 ATHENA,,PO BOX 622,ATHENA,OR,97813-0622,0925,19,9,1000,194603,1,00,907908000,1,01,201812,0,0,02,0,12,0,0,0,,
936029987,PORTLAND AMATEUR BASEBALL ASSOCIATION,% RALPH E HILLIER,6490 SW SPRUCE AVE,BEAVERTON,OR,97005-3543,0000,04,3,1000,196304,2,00,298349317,1,01,201812,0,0,02,0,12,0,0,0,,
936030127,MARION COUNTY LAMB SHOW,% JULA GALVIN,PO BOX 835,TURNER,OR,97392-0835,0000,03,3,1200,201409,1,15,065207230,1,01,201812,0,0,02,0,12,0,0,0,O52,
936030143,OREGON LOGGING CONFERENCE,,PO BOX 10669,EUGENE,OR,97440-2669,0000,06,3,2000,196311,2,00,065207200,1,01,201806,5,5,01,0,06,658213,574708,561193,,
936030170,OBSIDIANS INC,,PO BOX 51510,EUGENE,OR,97405-0909,0000,07,3,1000,193807,2,00,325350902,1,01,201712,5,4,01,0,12,579774,142440,142440,,
936030173,TUALATIN VALLEY FIRE & RESCUE VOLUNTEER FIREFIGHTERS,% TVF&R ATTN CLAIRE DOOLITTLE,11945 SW 70TH AVE,TIGARD,OR,97223-8566,0000,04,3,3000,194803,1,00,407000000,1,01,201806,0,0,02,0,06,0,0,0,,
936030218,NAIFA BLUE MOUNTAIN,,PO BOX 922,PENDLETON,OR,97801-0922,0000,06,3,2000,196402,2,00,205040349,1,01,201806,4,3,01,0,06,115532,81876,81876,,
936030359,KIWANIS FOUNDATION OF MEDFORD INC,% TREASURER,PO BOX 1494,MEDFORD,OR,97501-0111,0000,03,3,1000,196407,1,17,602328349,1,01,201712,4,3,02,0,12,408550,25964,25964,S82Z,
936030371,LINCOLN COUNTY FOUNDATION,% REX KRABBE,1121 SE SPRUCE WAY,NEWPORT,OR,97365-4022,0000,03,3,1000,196503,1,15,349602000,1,01,201806,7,4,01,0,06,5418919,388073,388073,T31Z,
936030372,ASSISTANCE LEAGUE OF SALEM-KEIZER OREGON,% DOROTY LEONARD,1095 SAGINAW ST S,SALEM,OR,97302-4163,0000,03,3,1000,196111,1,16,927917000,1,01,201805,6,6,01,0,05,1627086,1032151,610918,P20Z,
936030429,STEEL AND WIRE FABRICATORS ASSOCIATION INC,% ANDREW PARK,906 NE 19TH AVE,PORTLAND,OR,97232-2203,0000,06,3,2000,196406,2,00,920000000,1,01,201802,0,0,02,0,02,0,0,0,,
