,year,ein,object_id,taxpayer_name,compensation
3496,2018,931239982,201812559349301036,METRO PORTLAND HOUSING INDUSTRY FOUNDATION,154431
408,2018,930564896,201812549349300971,SOUTHERN OREGON CHILD AND FAMILY COUNCIL INC,12921413
1926,2018,931309129,201812539349300981,PORTLAND POLICE ASSOCIATION BENEFIT TRUST,0
3112,2018,760782755,201812519349300011,CENTRAL OREGON VETERAN AND COMMUNITY OUTREACH INC,398168
4060,2018,274319781,201812509349301151,COLUMBIA COUNTY ECONOMIC TEAM,110507
6228,2018,461177904,201812499349301321,SEA MERCY,0
3682,2018,542172556,201812499349300231,CURRY PUBLIC TRANSIT,318093
6822,2018,930273005,201812489349301356,SALEM TRAP AND SKEET CLUB,0
5216,2018,931268692,201812489349301171,NORTHERN LIGHT MINISTRIES,58816
3792,2018,260813058,201812479349301341,MIDDLE FORK WILLAMETTE WATERSHED CO,181188
5930,2018,931287230,201812479349301331,SOUTH COAST DEVELOPMENT COUNCIL INC,154123
1956,2018,208877231,201812479349301271,OREGON TRANSLATIONAL RESEARCH AND DEVELOPMENT INSTITUTE,493216
2254,2018,943240970,201812479349301171,BARNES-ALLISON LABOR MANAGEMENT COOP COMMITTEE,0
4282,2018,651209796,201812439349301201,EVERGREEN CURLING CLUB,67862
5390,2018,936026553,201812439349301026,ALPHA KAPPA OF ALPHA CHI OMEGA ALUMNI HOLDING ASSOCIATION,0
4694,2018,930448016,201812439349300891,BENEVOLENT AND PROTECTIVE ORDER OF ELKS 1989 BEAVERTON,40412
6386,2018,911757244,201812429349300531,OREGON COUNCIL ON PROBLEM GAMBLING,0
3642,2018,473727282,201812419349301306,MEDICINE WHEEL RECOVERY SERVICES,444402
4044,2018,900208522,201812419349300041,NEWBERG ANIMAL SHELTER FRIENDS,79486
1606,2018,936053828,201812399349300811,SHEET METAL TRAINING FUND,1007758
4180,2018,931200432,201812359349300111,GRANTS PASS - MERLIN LODGE 2454 - LOYAL ORDER OF MOOSE INC,0
6308,2018,263700834,201812339349300876,OREGON BETA OF PHI KAPPA PSI ASSOCIATION CO JOSHUA KITTEL,0
3066,2018,261103671,201812299349300436,RED PANDA NETWORK,97098
2674,2018,931268509,201812289349301411,NORTH AMERICAN BOARD OF NATUROPATHIC EXAMINERS,193358
1940,2018,936027731,201812289349301131,OREGON STATE SHERIFFS ASSOCIATION,401856
2574,2018,930408077,201812279349301836,MAZAMAS,574421
3314,2018,930464194,201812269349302721,ST VINCENT DE PAUL SOCIETY,58150
246,2018,936087366,201812269349302486,ASANTE FOUNDATION,843402
320,2018,930756143,201812269349302366,PARTNERS IN CARE,14326741
8,2018,930223960,201812269349302291,ASANTE,367742801
5560,2018,263027262,201812259349302121,FRIENDS OF JOSEPHINE COUNTY FAIRGROUNDS,0
1128,2018,454484855,201812229349300116,SOCIETY OF ST VINCENT DE PAUL OF LANE COUNTY,2379610
7134,2018,930122425,201812219349301046,BENEVOLENT PROTECTIVE ORDER ELKS 1283,11934
6268,2018,930921893,201812209349301331,BEAVERTON ROTARY FOUNDATION INC,0
248,2018,510480478,201812209349300521,VETERANS CARE CENTERS OF OREGON,20450810
7284,2018,931131634,201812199349301311,GREEN FIRE PRODUCTIONS,298219
116,2018,931143759,201812189349301451,UNITED ASSOCIATION PLUMBER STMFTR AND SHPFTR INDUSTRY RETIREE HEALTH TR,0
2858,2018,237315437,201812189349301031,MULTNOMAH BAR ASSOCIATION,413598
6544,2018,930798455,201812189349300836,FRIENDS OF THE SALEM PUBLIC LIBRARY,24497
970,2018,931163452,201812119349301316,LOMAKATSI RESTORATION PROJECT,1847982
1090,2018,205513684,201812119349301046,NATIONAL COMMUNITY LAND TRUST ORGANIZATION,1936796
4114,2018,272992818,201812079349301311,AFRICAN ROAD INC,150754
7050,2018,273281112,201812079349301151,HALSEY CENTER,0
2626,2018,936041252,201812079349300816,JOSEPHINE COUNTY EDUCATIONAL FUND INC,47710
6082,2018,272433812,201812069349300946,CHRISTMAS FOR KIDS OF DOUGLAS COUNTY,0
1474,2018,936022916,201812019349300616,BENTON COMMUNITY FOUNDATION,229582
2426,2018,931255989,201812009349300131,WALLA WALLA BASIN WATERSHED FOUNDATION,611050
6526,2018,930477108,201811999349300736,RHODODENDRON WATER ASSOCIATION,12500
2094,2018,203741107,201811979349300961,HEALTH IN HARMONY,628115
2242,2018,930322985,201811979349300831,TEAMSTER FOOD PROCESSORS DRIVERS WAREHOUSEMEN AND HELPERS LOCAL NO 670,740186
6368,2018,460858837,201811979349300346,YMCA CW CLARK COMMUNITY CENTER,0
6712,2018,930122403,201811949349301096,BENEVOLENT AND PROTECTIVE ORDER OF ELKS NO 326,21486
1020,2018,931060938,201811939349301601,MACDONALD CENTER,883611
1174,2018,260423551,201811929349301026,OSLC DEVELOPMENTS INC,2607686
2866,2018,930122373,201811909349301206,BENEVOLENT AND PROTECTIVE ORDER OF ELKS LODGE 1507,1718
2678,2018,931006823,201811909349301186,ROSS RAGLAND THEATER,330142
346,2018,930792758,201811909349301076,WESTERN GROCERS EMPLOYEE BENEFITS TRUST,0
1004,2018,930817737,201811909349300906,MULTNOMAH DEFENDERS INC,3643173
3688,2018,931320571,201811879349300691,ROGUE ROWING,172593
750,2018,931233373,201811839349300741,FAMILY BUILDING BLOCKS INC,4360179
5148,2018,930241131,201811809349301051,ASTORIA ELKS LODGE 180,41371
1930,2018,930517948,201811789349300336,MICHELBOOK ESTATES INC,826132
5836,2018,911846241,201811789349300101,FORESTS FOREVER INC,7600
2280,2018,931258032,201811729349301061,NEW DREAM FAMILY CENTER,906202
1468,2018,930479079,201811729349300746,MID WILLAMETTE FAMILY YMCA,1711290
3580,2018,930702088,201811669349301616,ALBANY RIFLE AND PISTOL CLUB LLC,176431
3530,2018,272209703,201811669349301346,CHIEF JOSEPH DAYS RODEO INC,14665
4774,2018,930813271,201811659349301341,COTTAGE THEATRE,84169
6262,2018,930893301,201811629349300796,COOS COUNTY PREGNANCY RESOURCE CENTER,106887
3352,2018,930586866,201811599349300321,OREGON QUARTER HORSE ASSOCIATION IN,31049
6982,2018,930359271,201811599349300131,ANCIENT FREE AND ACCEPTED MASONS OF OREGON MULTNOMAH LODGE,0
2726,2018,811441427,201811589349300541,TIE FOUNDATION DBA VALOR CHRISTIAN SCHOOL INTERNATIONAL,859504
6664,2018,311697162,201811559349300641,CLACKAMAS RESIDENTIAL OPTIONS INC,0
5336,2018,931028834,201811559349300431,OREGON ASSOCIATION OF CLEAN WATER AGENCIES,129600
4340,2018,930917940,201811529349300851,FOSSIL ELDERLY HOUSING COMMITTEE INC DBA HAVEN HOUSE RETIREMENT CENTER,272908
480,2018,930495655,201811499349300651,OREGON RESEARCH INSTITUTE,9039335
7246,2018,930751684,201811439349300811,DILLINGHAM MINISTRIES,205081
6500,2018,911747155,201811439349300621,FOOD ALLIANCE,111607
3738,2018,936030803,201811439349300616,OREGON FFA ASSOCIATION,108036
4900,2018,421737854,201811439349300226,PROJECT KORU,110680
2458,2018,930390848,201811439349300031,NORTHWEST LINE CONSTRUCTORS CHAPTER INC,296166
5936,2018,930553451,201811429349300326,HOME BUILDERS ASSOCIATION OF LANE COUNTY,136251
6984,2018,237122654,201811419349301251,TIMBER WATER ASSOCIATION,7094
3860,2018,262460520,201811419349300916,VALUE ADDED INC,330150
2498,2018,931188791,201811359349314266,FRIENDS OF LINCOLN,0
3926,2018,930976110,201811359349313571,BRIGHTSIDE ANIMAL CENTER,631361
2422,2018,810641200,201811359349313546,PROJECT ABLE INC,487197
6746,2018,931257065,201811359349312381,PACIFIC INTERNATIONAL CHORAL FESTIV,87322
4356,2018,300656123,201811359349310436,NATIONAL WILDERNESS STEWARDSHIP ALLIANCE,25240
4832,2018,930844065,201811359349310371,OREGONIANS IN ACTION,247886
4970,2018,931300204,201811359349310361,WILLAMETTE MEDICAL TEAMS,44155
2100,2018,930395586,201811359349310181,UNITED WAY OF THE MID WILLAMETTE VALLEY,545103
336,2018,931139187,201811359349310126,PACIFIC NORTHWEST COLLEGE OF ART,8942369
5138,2018,911764453,201811359349309826,MAIN STREET MONTESSORI ASSOCIATION,193211
6202,2018,274540496,201811359349307956,EAST COUNTY SOLUTIONS,0
446,2018,930665396,201811359349306506,ACCESS,2971476
1016,2018,931135796,201811359349305746,OAK HILL SCHOOL,2297092
3720,2018,930257382,201811359349305031,PORTLAND POLICE BENEFICIARY ASSOCIATION,0
2932,2018,273122906,201811359349304321,MAAYAN HATORAH DAY SCHOOL,581089
6710,2018,931243952,201811359349300706,NORTHWEST HABITAT INSTITUTE,92437
3978,2018,931242731,201811359349300231,WILLOW CREEK VALLEY ASSISTED LIVING CORPORATION,386234
4484,2018,930988530,201811349349309411,MARYS RIVER GLEANERS ASSOCIATION,0
2760,2018,930168774,201811349349309326,UNITED UNION OF ROOFERSWATERPROOF AND ALLIED WORKERS LOCAL UNION 49,317451
6814,2018,930823471,201811349349304606,SALEM HEALTH HOSPITALS AND CLINICS,0
1828,2018,330919329,201811349349304556,GRANTMAKERS FOR EDUCATION,1064143
6914,2018,931121953,201811349349304076,CHAPMAN EDUCATION FOUNDATION,0
5256,2018,931149173,201811339349300406,COMMUNITY VETERINARY CENTER,171669
1542,2018,931292445,201811319349305151,SUNSTONE MONTESSORI SCHOOL INC,1518296
1084,2018,930803139,201811319349305016,AMERICAN FEDERATION OF TEACHERS OREGON FEDERATION 5017,1616757
352,2018,931229227,201811319349304716,LARRY AND JEANETTE EPPING FAMILY FOUNDATION CO PIONEER TRUST BANK,0
1504,2018,931321004,201811319349303636,INCLUSION INC,1366373
4790,2018,911031100,201811319349303581,ASSOCIATION OF NORTHWEST STEELHEADERS,65959
6088,2018,386089294,201811309349304041,BETA PI HOUSE CORPORATION OF KAPPA ALPHA THETA FRATERNITY,0
4618,2018,455432281,201811309349303176,PAN AMERICAN TAE KWONDO UNION,0
7164,2018,931265595,201811299349302911,GRANT - HARNEY CASA,40911
4932,2018,453789421,201811289349302721,REFUGEE CENTER ONLINE,187189
4664,2018,930252880,201811289349301546,PHI DELTA THETA - OREGON BETA CHAPTER,0
692,2018,930146820,201811169349300946,COOS FOREST PROTECTIVE ASSOCIATION,3405721
2890,2018,930942644,201811139349300916,PLUMBING AND MECHANICAL CONTRACTORS ASSN,265874
5234,2018,900103944,201811119349300301,FOREST BIOMETRICS RESEARCH INSTITUTE,0
2794,2018,204058293,201811089349300636,EUGENE METRO FUTBOL CLUB,436405
2930,2018,931304717,201811089349300321,OREGON RAIL HERITAGE FOUNDATION,44078
7272,2018,562503291,201811069349301606,FULL GOSPEL LIGHTHOUSE RECOVERY,0
1838,2018,930521848,201811069349300531,YOUNG AUDIENCES OF OREGON INC,566340
3594,2018,811730448,201811039349300531,NORTHWEST CEMENT COUNCIL,164746
6676,2018,411262454,201811029349300116,AK RICE INSTITUTE FOR THE STUDY OF SOCIAL SYSTEMS,0
4596,2018,936031043,201811009349300041,DOG FANCIERS ASSOCIATION OF OREGON,0
5388,2018,263788260,201810959349300326,SKEPTOID MEDIA INC,94381
4808,2018,930993469,201810949349300911,OREGON OUTREACH INC,355194
7178,2018,931216640,201810859349300131,WOODROW AND HAZEL WILSON FOUNDATION,4400
2114,2018,943101015,201810759349300921,PENDLETON ROUND-UP FOUNDATION AND PENDLETON ROUND-UP HOLDINGS LLC,0
7186,2018,931092929,201810749349301631,BARVIEW AREA CHARLESTON PARK A,0
6100,2018,931309882,201810739349300046,PORTLAND TAIKO,30311
6592,2018,271122359,201810709349300306,WATERAFRICA,0
3464,2018,943131764,201810669349301411,ROTARY INTERNATIONAL DISTRICT 5100,15572
478,2018,930269331,201810659349300541,ROUND UP ASSOCIATION,539934
3762,2018,710977598,201810629349300211,BEND SPAY AND NEUTER PROJECT,316102
2148,2018,753207723,201810589349301251,SHEPHERDS HOUSE MINISTRIES,404274
2142,2018,931308095,201810549349300321,THREE RIVERS CHARTER SCHOOL,892959
2512,2018,930183015,201810479349301366,HAPPY CANYON COMPANY INC,0
2936,2018,930927305,201810469349301906,DECISION SCIENCE RESEARCH INSTITUTE INC,951749
48,2018,930386908,201810469349301506,REED INSTITUTE,54030519
5356,2018,463792129,201810439349301771,PEACE FOR PAUL FOUNDATION OF OREGON INC,28335
1628,2018,931049860,201810439349301271,ALBANY MENNONITE HOME VILLAGE FOUNDATION,0
4454,2018,930372657,201810259349300026,PRINEVILLE GOLF AND COUNTRY CLUB,71799
3062,2018,237227761,201810199349300016,CENTER FOR NONPROFIT LEGAL SERVICES INC,702245
5318,2018,931329229,201810089349301706,BEAVERTON BLAZE COMPETITIVE SOFTBALL ASSOCIATION,0
3256,2018,942985490,201810089349300931,SUMMA INSTITUTE,501173
1514,2018,930637017,201810089349300916,CENTRAL OREGON VISITORS ASSOCIATION,628969
30,2018,930429015,201803599349300400,PORTLAND ADVENTIST MEDICAL CENTER DBA ADVENTIST HEALTH PORTLAND,171699297
1584,2018,930801581,201803539349301300,PORTLAND COMMUNITY MEDIA,1676404
2680,2018,931179323,201803539349301155,PORTLAND STREETCAR INC,531260
2820,2018,237170144,201803529349301005,ASHLAND ROTARY FOUNDATION,0
1190,2018,931241440,201803519349301400,NATIONAL INSTITUTE FOR DIRECT INSTRUCTION,616060
4304,2018,930859501,201803519349301355,NORTHERN WASCO COUNTY SCHOOL DISTRICT 21 SCHOLARSHIP FOUNDATION,0
1288,2018,271240045,201803519349300930,REEDSPORT COMMUNITY CHARTER SCHOOL,1548026
5888,2018,930433686,201803519349300850,UNITED WAY OF CLATSOP COUNTY,26612
4126,2018,931105205,201803489349301110,CASA OF CLACKAMAS COUNTY,446001
3392,2018,931144709,201803489349301010,PINES HOUSING INC,0
6050,2018,931112359,201803479349300825,BEND EDUCATION ASSOCIATION,118835
3322,2018,521734984,201803479349300620,HILLSBORO CLASSIFIED UNITED LOCAL 4671 AFT AFL-CIO,91446
5166,2018,930674705,201803469349301255,ROTARY CLUB OF GREATER BEND,0
5754,2018,931050034,201803449349300140,EUGENE EDUCATION ASSOCIATION,131977
6890,2018,930273168,201803419349300605,SALEM SADDLE CLUB,0
5210,2018,931181887,201803399349300535,OREGON PSYCHOANALYTIC CENTER,134840
2294,2018,916072944,201803379349300170,PACIFIC NORTHWEST DIST OF KIWANIS INTL,172407
1706,2018,930669529,201803379349300055,SOUTHERN OREGON PUBLIC TELEVISION,661074
252,2018,943096772,201803359349300000,LA CLINICA DEL VALLE FAMILY HEALTH CARE CENTER INC,24783299
2340,2018,460511855,201803349349300630,EDUCATIONAL MINISTRIES DBA PHONICS PHACTORY,574387
5696,2018,931255627,201803339349301105,D-9 FOUNDATION,0
3810,2018,930413990,201803339349300415,OREGON WHEAT GROWERS LEAGUE INC,237031
5360,2018,936031203,201803339349300025,OREGON ASSOCIATION OF NATUROPATHIC PHYSICIANS,129319
1312,2018,930951531,201803329349300950,NATIONAL INDIAN CHILD WELFARE ASSOCIATION,1917615
1488,2018,264822611,201803309349300240,KNOVA LEARNING OREGON,1692394
4208,2018,931251717,201803289349300500,OREGON FISHERMENS CABLE COMMITTEE,130692
2770,2018,930702412,201803249349301005,EUGENE CREATIVE CARE INC,684276
7102,2018,371495367,201803249349300745,SHELTERCARE FOUNDATION,0
5074,2018,930885266,201803239349301005,TILLAMOOK EARLY LEARNING CENTER,395547
18,2018,930602940,201803209349301685,ST CHARLES HEALTH SYSTEM INC,418451096
5400,2018,931009176,201803209349301525,PTA CHAPMAN ELEMENTARY OREGON CONGRESS,0
5606,2018,931248059,201803209349300810,CODE 4 PUBLIC SAFETY EDUCATION ASSOCIATION,117950
4418,2018,472153766,201803199349320460,SAGE LEGAL CENTER,298154
3196,2018,930798451,201803199349319900,HAVEN FROM DOMESTIC VIOLENCE,544043
3554,2018,264646584,201803199349319170,PACIFIC OCEAN ENERGY TRUST,0
2852,2018,931058377,201803199349319135,OREGON ENTREPRENEURS FORUM DBA OREGON ENTREPRENEURS NETWORK,409358
2730,2018,208308559,201803199349319025,OREGON WAVE ENERGY TRUST,179519
2618,2018,931032896,201803199349318855,DESCHUTES CHILDRENS FOUNDATION,202926
6884,2018,930771871,201803199349318835,DAVIDS HARP,0
1834,2018,510172420,201803199349318690,PIVOT POINT INC,34637
46,2018,930951989,201803199349318510,SAMARITAN HEALTH SERVICES,90076320
4966,2018,936024034,201803199349318470,GOOD SAMARITAN HOSPITAL AUXILIARY,0
74,2018,930110095,201803199349318420,ALBANY GENERAL HOSPITAL,104180281
2086,2018,841726124,201803199349318065,FOREST GROVE COMMUNITY SCHOOL,1275868
3874,2018,930884148,201803199349317910,OREGON DRESSAGE SOCIETY,38921
2536,2018,930763605,201803199349317480,CENTRAL OREGON BUILDERS ASSOCIATION,529527
2166,2018,930514720,201803199349317445,KLAMATH FALLS GOSPEL MISSION,351882
5020,2018,680455097,201803199349317340,ASSOCIATION FOR FIRE ECOLOGY,112463
3110,2018,237024982,201803199349316450,UMPQUA YOUTH INC,0
5726,2018,930811915,201803199349316295,CHILDRENS COMMUNITY CLINIC,122809
3398,2018,202782595,201803199349316205,OPAL,332427
1950,2018,930854417,201803199349316095,FIRST IMAGE,1048834
1242,2018,931283716,201803199349315570,INSTITUTE FOR APPLIED ECOLOGY,1467447
7244,2018,931115801,201803199349315270,PARENTS AND TEACHERS FOR BARNES,0
3586,2018,471465358,201803199349314925,REACH REDMOND,0
5282,2018,455496763,201803199349314285,POCA TECHNICAL INSTITUTE,170792
2992,2018,930921617,201803199349313545,CUB EDUCATIONAL FUND INCORPORATED,692478
1592,2018,930818449,201803199349313305,EAST LINN CHRISTIAN ACADEMY,1694057
6184,2018,262644718,201803199349312160,FLAWLESS FOUNDATION,62699
4350,2018,930995686,201803199349310980,BLIND ENTERPRISES OF OREGON,290457
2664,2018,465160062,201803199349309680,LOT NETWORK INC,592156
4188,2018,931147979,201803199349309605,SPRINGFIELD EDUCATION FOUNDATION,99165
7150,2018,936031258,201803199349309365,NORTHWEST HUMAN RESOURCE MANAGEMENT ASSOCIATION,0
6742,2018,474728232,201803199349308615,THREE SEQUOIA LAND CONSERVATION,0
1380,2018,264061084,201803199349308420,COMMUNITY IN ACTION,790661
2948,2018,931217269,201803199349308410,WALDORF SCHOOL OF BEND,557750
4598,2018,208430070,201803199349308385,INDUS ENTREPRENEURS,227357
3452,2018,930497235,201803199349308235,OREGON AND SOUTHWEST WASHINGTON PAINTERS APPRENTICESHIP AND TRAINING,480383
4622,2018,931263998,201803199349307900,CAMP ROSENBAUM FUND,58079
6358,2018,930241980,201803199349307800,OREGON TRI-CITY CHAMBER OF COMMERCE,102442
1050,2018,911840582,201803199349307095,CONSERVATION BIOLOGY INSTITUTE INC,3491377
1604,2018,931241474,201803199349306835,OUR UNITED VILLAGES,1699921
5614,2018,930799658,201803199349306170,SALEM PUBLIC LIBRARY FOUNDATION,79143
2712,2018,930606579,201803199349304790,EUGENE MONTESSORI SCHOOL INC,647246
5412,2018,270869273,201803199349304735,CHELSEA HICKS FOUNDATION,108641
1746,2018,911320416,201803199349303235,LIGHT BEARERS MINISTRY,988158
5774,2018,161755180,201803199349302280,OREGON CHEESE GUILD,48000
2802,2018,271098567,201803199349301335,HINDU EDUCATIONAL AND CULTURAL SOCIETY OF AMERICA A NJ NONPROFIT CORPORATIO,183483
1178,2018,911861964,201803199349300415,PROVIDENCE PLAN PARTNERS,2385385
4,2018,930863097,201803199349300020,PROVIDENCE HEALTH PLAN,82494502
6004,2018,930685710,201803189349313695,JAPANESE ANCESTRAL SOCIETY OF PORTLAND CO CHRISTOPHER SHIRAISHI,60308
5724,2018,943085445,201803189349313680,CHINTIMINI WILDLIFE CENTER,117082
4662,2018,201691602,201803189349313575,FRESHWATERS ILLUSTRATED INC,147400
2744,2018,810650183,201803189349313325,JACKSON COUNTY SART,457313
5236,2018,930995219,201803189349313285,FRIENDS OF THE CURRY PUBLIC LIBRARY,0
2024,2018,930359759,201803189349313265,UNITED BROOF CARPENTERS LOCAL2949,193375
6456,2018,200861395,201803189349312885,AFT-OREGON BUILDING TRUST INC,0
1430,2018,911355711,201803189349312865,LARCHE USA,731805
5200,2018,260901792,201803189349312810,PORTLAND JOBS WITH JUSTICE EDUCATION FUND,146778
3024,2018,930268299,201803189349312300,ROSEBURG CHAMBER OF COMMERCE ROSEBURG AREA CHAMBER OF COMMERCE,146794
1362,2018,931055994,201803189349312285,FARMWORKER HOUSING DEVELOPMENT CORPORATION,425613
186,2018,930415219,201803189349312260,SANTIAM MEMORIAL HOSPITAL,30154773
2572,2018,463491147,201803189349312255,SOAROREGON,121678
2066,2018,237087718,201803189349312110,NESKOWIN COAST FOUNDATION,289631
5514,2018,931318416,201803189349311970,ILLINOIS VALLEY SAFE HOUSE ALLIANCE,184560
7306,2018,931170115,201803189349311885,GBC INC,3300
6096,2018,931053741,201803189349311760,PORTLAND INTERNATIONAL CONFERENCE MANAGEMENT OF ENGINEERING AND TECHNOLOGY,31500
5656,2018,936032286,201803189349311560,ROTARY INTERNATIONAL FLORENCE,0
2554,2018,911103772,201803189349311555,OREGON SPORTS ACADEMY INC,72042
3980,2018,936033096,201803189349311235,EUGENE ASSOCIATION OF REALTORS,153719
4148,2018,510153335,201803189349310655,OREGON RIGHT TO LIFE EDUCATION FOUNDATION,137395
4022,2018,460545789,201803189349310455,OCDC QALICB,0
6094,2018,846022941,201803189349310375,SUTHERLAND CRANIAL TEACHING FOUNDATION INC,63721
1300,2018,931236936,201803189349310270,LIBERTY HOUSE,2429434
4886,2018,200352077,201803189349310130,MONEY QUOTIENT NP,217394
5322,2018,930593128,201803189349309685,OREGON RIGHT TO LIFE,44644
2790,2018,271620953,201803189349308670,JUMP IN NW,450845
3648,2018,931040395,201803189349308490,RESOLVE CENTER FOR DISPUTE RESOLUTION AND RESTORATIVE JUSTICE,426163
6320,2018,161633303,201803189349308395,WARM SPRINGS COMMUNITY ACTION TEAM,243652
6492,2018,930256409,201803189349307280,DESCHUTES CLUB,32233
