year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,460721542,201932979349200903,IRS990EZ,ez_part_i,0,6131,62661,8082,56530
2018,930811442,201940319349300409,IRS990,part_i,0,-10997,62658,58565,73655
2018,930961570,201843199349208744,IRS990EZ,ez_part_i,12132,-2502,51911,34497,54413
2018,237060947,201921359349206862,IRS990EZ,ez_part_i,0,-4038,58806,156515,62844
2018,453508575,201823519349300307,IRS990,part_i,0,-8426,62533,1325038,70959
2018,931221889,201803119349201775,IRS990EZ,ez_part_i,0,-3214,37761,23950,40975
2018,208308559,201803199349319025,IRS990,part_i,179519,17846,974635,211516,956789
2018,931150833,201833129349201968,IRS990EZ,ez_part_i,26004,6189,46032,120430,39843
2018,237348164,201911369349201021,IRS990EZ,ez_part_i,0,6121,62454,120696,56333
2018,204086866,201902119349200325,IRS990EZ,ez_part_i,0,1423,62453,9625,61030
2018,237045090,201920359349200532,IRS990EZ,ez_part_i,0,-11792,53443,66533,65235
2018,814106888,201932189349200008,IRS990EZ,ez_part_i,2500,9581,62369,11381,52788
2018,542152795,201801309349200400,IRS990EZ,ez_part_i,0,24889,87599,340353,62710
2018,936021939,201813169349202966,IRS990EZ,ez_part_i,0,4990,78389,389002,73399
2018,020737091,201901709349200035,IRS990EZ,ez_part_i,0,-2282,62254,137992,64536
2018,201630000,201942119349200514,IRS990EZ,ez_part_i,0,17176,62227,125499,45051
2018,931025009,201803189349206800,IRS990EZ,ez_part_i,0,11571,37105,474859,25534
2018,260567618,201922619349200017,IRS990EZ,ez_part_i,0,-151,43650,47749,43801
2018,271496209,201921359349205302,IRS990EZ,ez_part_i,0,2008,62123,13829,60115
2018,464052366,201803309349200015,IRS990EZ,ez_part_i,0,9090,51040,86434,41950
2018,813197542,201901359349203365,IRS990EZ,ez_part_i,37774,7343,62035,16064,54692
2018,930893768,201743199349206794,IRS990EZ,ez_part_i,26132,-1207,54707,21864,55914
2018,931233200,201931359349202458,IRS990EZ,ez_part_i,5990,-9105,61853,157513,70958
2018,936031806,201920299349200517,IRS990EZ,ez_part_i,0,15579,60594,315746,45015
2018,813185334,201910619349200116,IRS990EZ,ez_part_i,0,6443,61672,15653,55229
2018,453737474,201900169349300725,IRS990,part_i,45994,-5946,61600,25276,67546
2018,943119221,201843069349201124,IRS990EZ,ez_part_i,0,15760,51594,339021,35834
2018,931021528,201940299349200004,IRS990EZ,ez_part_i,0,-43305,61575,-34877,104880
2018,237103770,201921359349207407,IRS990EZ,ez_part_i,0,16025,61548,38956,45523
2018,810668011,201833199349207643,IRS990EZ,ez_part_i,0,11667,67831,95677,56164
2018,475664738,201931019349300143,IRS990,part_i,0,-9223,10058,21423,19281
2018,371644007,201931289349201258,IRS990EZ,ez_part_i,0,-9363,61464,26442,70827
2018,010963830,201901779349200235,IRS990EZ,ez_part_i,29217,-5046,57192,47286,62238
2018,330592687,201941339349104159,IRS990PF,pf_part_i,0,0,34190,,55794
2018,942852898,201822289349200902,IRS990EZ,ez_part_i,0,-6827,61371,33937,68198
2018,204976991,201803139349201950,IRS990EZ,ez_part_i,0,15656,48728,49134,33072
2018,930819008,201833109349200238,IRS990EZ,ez_part_i,0,4117,39775,19388,35658
2018,462817363,201832259349200248,IRS990EZ,ez_part_i,0,-23969,49260,73858,73229
2018,930796047,201823049349301532,IRS990,part_i,0,-28995,60398,2358290,89393
2018,621553485,201911369349201041,IRS990EZ,ez_part_i,0,-10859,61232,33402,72091
2018,452997634,201941899349200539,IRS990EZ,ez_part_i,6000,6902,61219,39405,54317
2018,930567668,201941549349300849,IRS990,part_i,0,19909,61190,762882,41281
2018,931264236,201902339349200035,IRS990EZ,ez_part_i,35160,9482,68793,40820,59311
2018,931227446,201843189349202894,IRS990EZ,ez_part_i,0,4193,62001,23649,57808
2018,331040546,201911359349312466,IRS990,part_i,0,-6217,61047,329580,67264
2018,912161100,201843419349200609,IRS990EZ,ez_part_i,0,-1054,60997,4609,62051
2018,931308694,201931309349100913,IRS990PF,pf_part_i,0,0,3683,,26728
2018,384089823,201931339349307753,IRS990,part_i,0,50960,60973,50960,10013
2018,521225552,201902699349200740,IRS990EZ,ez_part_i,0,-29170,60868,146484,90038
2018,474626578,201833029349200628,IRS990EZ,ez_part_i,0,12,10154,46369,10142
2018,814260987,201941359349202779,IRS990EZ,ez_part_i,0,14345,53042,38216,38697
2018,471025517,201922469349200622,IRS990EZ,ez_part_i,54242,-28434,60697,23389,89131
2018,930548981,201941279349200729,IRS990EZ,ez_part_i,0,23775,60663,83198,36888
2018,936037558,201813039349200141,IRS990EZ,ez_part_i,0,-510,43782,132880,44292
2018,208584460,201811359349101881,IRS990PF,pf_part_i,0,0,60345,,53506
2018,481266537,201821349349205377,IRS990EZ,ez_part_i,0,-1727,57800,3345,59527
2018,264412622,201822759349200422,IRS990EZ,ez_part_i,1552,366,58395,10583,58029
2018,916478597,201813169349300636,IRS990,part_i,0,-3550,825,755992,4375
2018,471745547,201930969349200113,IRS990EZ,ez_part_i,42386,-3808,60366,-3808,64174
2018,931058942,201813189349206106,IRS990EZ,ez_part_i,0,-4897,60020,39508,64917
2018,930786938,201813209349300911,IRS990,part_i,0,29178,56219,820699,27041
2018,931269604,201940669349100409,IRS990PF,pf_part_i,0,0,8749,,37468
2018,936025146,201942959349200904,IRS990EZ,ez_part_i,5826,10092,60317,199536,50225
2018,954713028,201912039349200981,IRS990EZ,ez_part_i,44615,-846,60239,164,61085
2018,930966578,201932179349200703,IRS990EZ,ez_part_i,7325,-1068,60157,56536,61225
2018,753040538,201931339349204283,IRS990EZ,ez_part_i,0,31668,60098,113020,28430
2018,861050758,201932059349200428,IRS990EZ,ez_part_i,0,-1545,60053,14614,61598
2018,331217152,201832609349100418,IRS990PF,pf_part_i,0,0,3,,42836
2018,931097994,201932969349200728,IRS990EZ,ez_part_i,8790,1279,56162,418220,54883
2018,463026178,201803179349201175,IRS990EZ,ez_part_i,0,-3907,33164,27763,37071
2018,800013151,201930889349200323,IRS990EZ,ez_part_i,0,19899,59755,196795,39856
2018,931269595,201810789349200531,IRS990EZ,ez_part_i,0,-11505,72304,62931,83809
2018,931094260,201823079349200452,IRS990EZ,ez_part_i,0,-3710,48112,48177,51822
2018,931300238,201703409349200315,IRS990EZ,ez_part_i,0,17077,59359,75045,42282
2018,821553688,201922959349200617,IRS990EZ,ez_part_i,0,25402,59631,61416,34229
2018,813455589,201900579349200235,IRS990EZ,ez_part_i,12081,7095,57647,23521,50552
2018,472535169,201941349349103104,IRS990PF,pf_part_i,0,0,23637,,17284
2018,465304834,201932429349200323,IRS990EZ,ez_part_i,0,-36195,44564,65706,80759
2018,931183146,201843119349201389,IRS990EZ,ez_part_i,0,-13216,55922,34866,69138
2018,930340564,201920499349200212,IRS990EZ,ez_part_i,33000,-11184,57727,-1002,68911
2018,474506949,201941339349203894,IRS990EZ,ez_part_i,0,2795,59502,11933,56707
2018,541772092,201813109349200916,IRS990EZ,ez_part_i,0,-2430,59497,14948,61927
2018,264327889,201803229349200000,IRS990EZ,ez_part_i,0,-37105,53553,1986,90658
2018,930854176,201901359349206680,IRS990EZ,ez_part_i,0,-44555,59433,232124,103988
2018,510142808,201833319349200723,IRS990EZ,ez_part_i,0,14397,59412,43319,45015
2018,571197371,201911269349301171,IRS990,part_i,192288,-312310,701,2497534,313011
2018,421641386,201832789349200633,IRS990EZ,ez_part_i,27858,-2858,51958,14871,54816
2018,931313097,201930369349200853,IRS990EZ,ez_part_i,0,-38735,30644,32502,69379
2018,931047418,201921489349200442,IRS990EZ,ez_part_i,0,7954,59247,72748,51293
2018,461226267,201910929349200231,IRS990EZ,ez_part_i,0,-193,59160,-2356,59353
2018,931132511,201823179349203857,IRS990EZ,ez_part_i,0,-17285,51370,82490,68655
2018,300284653,201821849349200132,IRS990EZ,ez_part_i,0,-18983,44853,30057,63836
2018,936033131,201941359349204094,IRS990EZ,ez_part_i,0,3040,48216,189693,45176
2018,936031587,201940779349200324,IRS990EZ,ez_part_i,11376,-3539,57275,37166,60814
2018,943099112,201803199349205620,IRS990EZ,ez_part_i,0,-4862,32720,108357,37582
2018,931075122,201931149349200813,IRS990EZ,ez_part_i,29217,3970,58989,53092,55019
2018,481279249,201942369349200204,IRS990EZ,ez_part_i,0,-14101,58923,29228,73024
2018,208876486,201940479349200314,IRS990EZ,ez_part_i,0,-11739,46160,32644,57899
2018,931075590,201823389349200032,IRS990EZ,ez_part_i,0,-16281,58867,117213,75148
2018,931153499,201921359349205942,IRS990EZ,ez_part_i,0,9988,52218,29976,42230
2018,930806812,201843119349302819,IRS990,part_i,0,10594,58517,979935,47923
2018,931129765,201921929349200137,IRS990EZ,ez_part_i,4800,3129,36997,103281,33868
2018,812678889,201922889349200987,IRS990EZ,ez_part_i,0,6737,58691,6737,51954
2018,936024641,201833199349201163,IRS990EZ,ez_part_i,0,3106,49554,123121,46448
2018,930828770,201823179349202137,IRS990EZ,ez_part_i,0,8797,52654,163849,43857
2018,931166262,201942979349200914,IRS990EZ,ez_part_i,0,33855,47697,67252,13842
2018,262941918,201941359349203634,IRS990EZ,ez_part_i,0,-29961,58319,15778,88280
2018,825149973,201931379349200218,IRS990EZ,ez_part_i,0,19815,58465,19815,38650
2018,930863357,201833399349200618,IRS990EZ,ez_part_i,0,-5404,58341,-4348,63745
2018,931034991,201921359349203322,IRS990EZ,ez_part_i,0,-2492,58303,73225,60795
2018,930782729,201910409349301401,IRS990,part_i,0,-180,58294,193499,58474
2018,463270082,201900619349200705,IRS990EZ,ez_part_i,0,-202,58243,13931,58445
2018,463397873,201911349349203296,IRS990EZ,ez_part_i,42,6090,58234,9172,52144
2018,936022190,201842759349200134,IRS990EZ,ez_part_i,0,-9385,58217,311334,67602
2018,930819971,201901359349204400,IRS990EZ,ez_part_i,25788,-6265,58176,103769,64441
2018,261658764,201922639349200927,IRS990EZ,ez_part_i,0,168,58195,2824,58027
2018,930967972,201832969349200518,IRS990EZ,ez_part_i,0,16914,70638,77632,53724
2018,201531948,201931129349201003,IRS990EZ,ez_part_i,0,1572,58098,1988,56526
2018,475389198,201803189349203375,IRS990EZ,ez_part_i,11000,16995,43582,57045,26587
2018,930699926,201803519349200030,IRS990EZ,ez_part_i,0,-5540,55077,487546,60617
2018,900871479,201843199349208799,IRS990EZ,ez_part_i,0,17485,58044,45343,40559
2018,930675895,201910369349200741,IRS990EZ,ez_part_i,39446,-3429,56864,31556,60293
2018,936042018,201932039349200758,IRS990EZ,ez_part_i,25877,7527,57943,10166,50416
2018,930743423,201931359349206803,IRS990EZ,ez_part_i,0,-296,57920,49177,58216
2018,930622244,201941339349203579,IRS990EZ,ez_part_i,26625,3699,55644,126133,51945
2018,810835246,201941309349200999,IRS990EZ,ez_part_i,0,2439,57877,5402,55438
2018,582295444,201901129349100510,IRS990PF,pf_part_i,0,0,57825,,140068
2018,930940794,201941349349202474,IRS990EZ,ez_part_i,0,55204,56066,313135,862
2018,930987536,201931349349205843,IRS990EZ,ez_part_i,0,2108,54402,18236,52294
2018,931097559,201813129349303261,IRS990,part_i,7695,91045,131089,1534765,40044
2018,931311167,201902049349200535,IRS990EZ,ez_part_i,0,20955,46331,83231,25376
2018,931254945,201931349349205718,IRS990EZ,ez_part_i,0,-16272,57609,257629,73881
2018,931274057,201921239349201137,IRS990EZ,ez_part_i,0,5626,57608,18782,51982
2018,760767257,201911829349200341,IRS990EZ,ez_part_i,3500,13712,57607,5584,43895
2018,930439881,201922409349200212,IRS990EZ,ez_part_i,47224,-5164,56587,39903,61751
2018,931219346,201940589349200144,IRS990EZ,ez_part_i,0,-16716,35521,45989,52237
2018,930777444,201940879349200904,IRS990EZ,ez_part_i,0,14883,57403,94636,42520
2018,930852846,201911309349202741,IRS990EZ,ez_part_i,0,-3843,57356,84113,61199
2018,201116696,201822539349200707,IRS990EZ,ez_part_i,0,14228,35077,107164,20849
2018,208159423,201921029349200902,IRS990EZ,ez_part_i,30895,4809,57314,4809,52505
2018,930807441,201832539349200643,IRS990EZ,ez_part_i,16977,-5881,53088,24314,58969
2018,931225561,201843399349200209,IRS990EZ,ez_part_i,32500,12767,57262,55201,44495
2018,455045072,201912209349300841,IRS990,part_i,0,20974,57237,343394,36263
2018,510172407,201840659349200754,IRS990EZ,ez_part_i,0,15506,44478,39003,28972
2018,200739869,201841349349202514,IRS990EZ,ez_part_i,0,-2714,48726,40636,51440
2018,273281112,201932279349303083,IRS990,part_i,0,1444,2090,1603616,646
2018,936032285,201941359349206324,IRS990EZ,ez_part_i,0,-5820,39179,85177,44999
2018,264305255,201900119349200325,IRS990EZ,ez_part_i,0,29596,56954,328732,27358
2018,936021870,201902219349100815,IRS990PF,pf_part_i,0,0,31442,,14359
2018,710876738,201942339349200714,IRS990EZ,ez_part_i,35000,300,38955,8659,38655
2018,930887878,201942469349300339,IRS990,part_i,0,-9003,42762,47949,51765
2018,931043552,201822399349300147,IRS990,part_i,0,-17950,41812,525410,59762
2018,930874410,201910439349200816,IRS990EZ,ez_part_i,0,-6434,56885,79657,63319
2018,223938766,201942359349200604,IRS990EZ,ez_part_i,0,1763,51892,73301,50129
2018,841719211,201941359349201164,IRS990EZ,ez_part_i,0,12860,56844,33615,43984
2018,931084364,201901359349207215,IRS990EZ,ez_part_i,0,3692,42814,154387,39122
2018,936018713,201941199349100954,IRS990PF,pf_part_i,3985,0,47853,,35224
2018,900804306,201803199349201000,IRS990EZ,ez_part_i,0,44501,52932,45786,8431
2018,742697459,201911449349200616,IRS990EZ,ez_part_i,0,-575,11568,44214,12143
2018,814341457,201823319349300112,IRS990,part_i,0,84852,120236,776045,35384
2018,930850001,201931349349202083,IRS990EZ,ez_part_i,25124,-11608,56694,42786,68302
2018,931109051,201811349349204091,IRS990EZ,ez_part_i,7500,13225,65816,53135,52591
2018,931184627,201941349349203569,IRS990EZ,ez_part_i,0,-1925,56672,47695,58597
2018,931140242,201800399349200100,IRS990EZ,ez_part_i,0,19448,54361,39691,34913
2018,510184181,201833179349202158,IRS990EZ,ez_part_i,21677,6871,43827,128843,36956
2018,930410967,201922759349200122,IRS990EZ,ez_part_i,4369,3702,49586,26177,45884
2018,931042563,201940579349200434,IRS990EZ,ez_part_i,0,-1316,33057,43350,34373
2018,821298953,201803529349200210,IRS990EZ,ez_part_i,0,23328,56441,23328,33113
2018,930565413,201900599349200210,IRS990EZ,ez_part_i,10725,8199,56423,290282,48224
2018,271632226,201823199349320457,IRS990,part_i,35910,-5459,62312,37322,67771
2018,931238207,201803199349203270,IRS990EZ,ez_part_i,18909,-10787,65132,251109,75919
2018,943226021,201843389349200109,IRS990EZ,ez_part_i,0,-463,36365,242812,36828
2018,930362329,201911099349300306,IRS990,part_i,3000,15310,30285,1918603,14975
2018,931009464,201831299349202123,IRS990EZ,ez_part_i,0,3577,56957,33444,53380
2018,237134899,201900819349200710,IRS990EZ,ez_part_i,0,-11262,-4880,288909,6382
2018,270634230,201901349349201215,IRS990EZ,ez_part_i,14036,-11820,56053,16779,67873
2018,930887465,201942979349200714,IRS990EZ,ez_part_i,0,6876,56007,23335,49131
2018,930874399,201921209349200767,IRS990EZ,ez_part_i,0,-1120,32660,164101,33780
2018,936034897,201920789349200032,IRS990EZ,ez_part_i,34582,-32965,55902,-533235,88867
2018,930666934,201931359349203978,IRS990EZ,ez_part_i,2200,-7517,55893,32567,63410
2018,261257649,201820949349300102,IRS990,part_i,94411,-18637,132771,132198,151408
2018,936042747,201941139349300419,IRS990,part_i,0,39047,55766,3098594,16719
2018,813903630,201911359349204936,IRS990EZ,ez_part_i,7105,12607,55759,30274,43152
2018,930638559,201920359349200632,IRS990EZ,ez_part_i,5000,-2793,55716,75939,58509
2018,930940415,201743209349201219,IRS990EZ,ez_part_i,0,-355,55695,42762,56050
2018,930987152,201911429349300931,IRS990,part_i,0,-6442,55623,496228,62065
2018,465679466,201902109349200225,IRS990EZ,ez_part_i,0,4023,55578,209805,51555
2018,205429586,201841659349200134,IRS990EZ,ez_part_i,0,7452,19930,10774,12478
2018,460509235,201821209349100017,IRS990PF,pf_part_i,0,0,57639,,37714
2018,237082966,201833529349200013,IRS990EZ,ez_part_i,0,19287,55399,136694,36112
2018,462460546,201941309349201049,IRS990EZ,ez_part_i,0,-58888,55396,16966,114284
2018,936027332,201830449349200823,IRS990EZ,ez_part_i,0,-12948,36705,105435,49653
2018,930773246,201823169349201332,IRS990EZ,ez_part_i,7986,334,55294,356024,54960
2018,931066644,201830089349200273,IRS990EZ,ez_part_i,0,44,51919,53674,51875
2018,200621140,201911359349207061,IRS990EZ,ez_part_i,19142,-16724,55234,40027,71958
2018,930695812,201920479349200017,IRS990EZ,ez_part_i,25372,3772,53403,17144,49631
2018,811424390,201901359349311845,IRS990,part_i,13200,-5298,55125,1748,60423
2018,272758567,201910529349200101,IRS990EZ,ez_part_i,43535,-2398,54994,267,57392
2018,931271605,201912079349200231,IRS990EZ,ez_part_i,0,1345,55004,3601,53659
2018,813988945,201932039349200968,IRS990EZ,ez_part_i,0,38779,55000,64859,16221
2018,237181141,201941309349304084,IRS990,part_i,0,7378,52774,796117,45396
2018,931255273,201901369349201305,IRS990EZ,ez_part_i,0,-3582,54782,28717,58364
2018,930753301,201921229349201122,IRS990EZ,ez_part_i,0,2292,54773,79634,52481
2018,930919687,201833199349205658,IRS990EZ,ez_part_i,16118,12236,56859,178637,44623
2018,930733212,201930399349200513,IRS990EZ,ez_part_i,0,9719,54634,30587,44915
2018,371546983,201901359349205830,IRS990EZ,ez_part_i,0,16980,37917,29303,20937
2018,262100569,201931269349201048,IRS990EZ,ez_part_i,0,6324,54522,8869,48198
2018,821743152,201922569349200952,IRS990EZ,ez_part_i,0,17793,44977,28173,27184
2018,931242942,201823189349202542,IRS990EZ,ez_part_i,46504,3191,54684,4436,51493
2018,930753282,201932279349201438,IRS990EZ,ez_part_i,0,-23663,50192,57246,73855
2018,936023422,201940469349201064,IRS990EZ,ez_part_i,0,-15517,35030,33590,50547
2018,461574672,201931649349200218,IRS990EZ,ez_part_i,0,23941,54385,90090,30444
2018,930513277,201823189349310897,IRS990,part_i,59906,134764,344067,976367,209303
2018,931285875,201843199349206884,IRS990EZ,ez_part_i,0,34808,54240,129962,19432
2018,831791886,201921359349206622,IRS990EZ,ez_part_i,0,10529,10529,10529,0
2018,930507032,201912279349201086,IRS990EZ,ez_part_i,0,-10890,50367,73160,61257
2018,510142069,201911349349310701,IRS990,part_i,0,-4018,53988,167726,58006
2018,900982755,201910529349200131,IRS990EZ,ez_part_i,0,20913,52942,114643,32029
2018,562474186,201901339349204715,IRS990EZ,ez_part_i,32637,-557,50827,13081,51384
2018,911821228,201832049349200403,IRS990EZ,ez_part_i,0,21938,52184,103397,30246
2018,931309708,201911199349200956,IRS990EZ,ez_part_i,0,-6349,53735,36130,60084
2018,203645281,201910399349200101,IRS990EZ,ez_part_i,0,3225,53540,16266,50315
2018,931305551,201801789349200120,IRS990EZ,ez_part_i,0,-3486,35928,13803,39414
2018,811069257,201931299349201483,IRS990EZ,ez_part_i,0,16415,53427,127896,37012
2018,900674673,201922539349300442,IRS990,part_i,0,49648,53378,1011842,3730
2018,943154534,201941309349202954,IRS990EZ,ez_part_i,0,-1950,46737,6795,48687
2018,943085810,201931959349200003,IRS990EZ,ez_part_i,0,-11787,51510,45776,63297
2018,931254596,201930469349200628,IRS990EZ,ez_part_i,0,-12119,52094,26630,64213
2018,931221480,201942279349201434,IRS990EZ,ez_part_i,33136,5503,53286,31216,47783
2018,930770824,201911689349301201,IRS990,part_i,494381,-785673,53239,5761932,838912
2018,936244848,201900109349100110,IRS990PF,pf_part_i,3366,0,35407,,14669
2018,930803479,201920089349200727,IRS990EZ,ez_part_i,0,2586,53031,-43371,50445
2018,931261879,201823529349200412,IRS990EZ,ez_part_i,0,1178,52893,28418,51715
2018,931299198,201803139349200815,IRS990EZ,ez_part_i,0,-13359,40330,106631,53689
2018,943090360,201941369349200914,IRS990EZ,ez_part_i,23843,9201,50185,105685,40984
